detune_THz,I_norm
-9.866666666598968405e+00,6.764165596501285627e-02
-9.699999999932250816e+00,2.958104252966382852e-02
-9.533333333265531451e+00,3.205408203876044526e-01
-9.366666666598844060e+00,7.373613591844269122e-01
-9.199999999932124695e+00,1.000000000000000000e+00
-9.033333333265407106e+00,9.364676316070573714e-01
-8.866666666598687740e+00,5.923745408217601094e-01
-8.699999999931968375e+00,1.954820346694190747e-01
-8.533333333265250786e+00,2.183162436324404335e-03
-8.366666666598531421e+00,1.292673228851568545e-01
-8.199999999931812056e+00,4.812520837022624676e-01
-8.033333333265094467e+00,8.182710759946634216e-01
-7.866666666598375102e+00,9.165185882191372313e-01
-7.699999999931656625e+00,7.140347096880940159e-01
-7.533333333264937259e+00,3.469764082514695813e-01
-7.366666666598218782e+00,5.552484685382615831e-02
-7.199999999931500305e+00,2.428219549941391595e-02
-7.033333333264780940e+00,2.631217927809856305e-01
-6.866666666598062463e+00,6.052764423062937382e-01
-6.699999999931343986e+00,8.208682420740376351e-01
-6.533333333264624621e+00,7.687168314014587445e-01
-6.366666666597906143e+00,4.862620162896080789e-01
-6.199999999931187666e+00,1.604654935889642531e-01
-6.033333333264469189e+00,1.792160263297184293e-03
-5.866666666597749824e+00,1.061110479556160446e-01
-5.699999999931031347e+00,3.950441275402459818e-01
-5.533333333264312870e+00,6.716928777020688690e-01
-5.366666666597593505e+00,7.523419041861332257e-01
-5.199999999930875028e+00,5.861296592656218829e-01
-5.033333333264156551e+00,2.848228341565751109e-01
-4.866666666597437185e+00,4.557884127118833756e-02
-4.699999999930718708e+00,1.993238306572450019e-02
-4.533333333264000231e+00,2.159885116271868244e-01
-4.366666666597280866e+00,4.968530819662398956e-01
-4.199999999930562389e+00,6.738259799952539542e-01
-4.033333333263843912e+00,6.310163851838166416e-01
-3.866666666597124991e+00,3.991575787676873155e-01
-3.699999999930406069e+00,1.317210298526081125e-01
-3.533333333263718679e+00,1.471088067122731154e-03
-3.366666666597000201e+00,8.710356178147792006e-02
-3.199999999930281280e+00,3.242799689171494970e-01
-3.033333333263562359e+00,5.513721490714315054e-01
-2.866666666596843882e+00,6.175739985208312799e-01
-2.699999999930124961e+00,4.811352212815901419e-01
-2.533333333263406040e+00,2.338018271798683601e-01
-2.366666666596687563e+00,3.741412660442657023e-02
-2.199999999929968642e+00,1.636193014395388029e-02
-2.033333333263250164e+00,1.772982380500668642e-01
-1.866666666596531243e+00,4.078509959989903289e-01
-1.699999999929812544e+00,5.531223668452868170e-01
-1.533333333263093845e+00,5.179813274535879364e-01
-1.366666666596374924e+00,3.276558022912234858e-01
-1.199999999929656225e+00,1.081256295418805968e-01
-1.033333333262937526e+00,1.207571909283785367e-03
-8.666666665962187155e-01,7.150053472469798665e-02
-6.999999999295000164e-01,2.661911081795765299e-01
-5.333333332627812062e-01,4.526038658601755360e-01
-3.666666665960625071e-01,5.069468594832153840e-01
-1.999999999293437525e-01,3.949486120496704111e-01
-3.333333326262499785e-02,1.919205052577346582e-01
1.333333334040937568e-01,3.071208075520286823e-02
3.000000000708125114e-01,1.343097414313438459e-02
4.666666667375312660e-01,1.455384731716603819e-01
6.333333334042500207e-01,3.347919671835473676e-01
8.000000000709687198e-01,4.540407447982781064e-01
9.666666667376875299e-01,4.251946424100645494e-01
1.133333333404406229e+00,2.689624401578367130e-01
1.300000000071124928e+00,8.875698452881336520e-02
1.466666666737843849e+00,9.912621471470789425e-04
1.633333333404562548e+00,5.869255315487319213e-02
1.800000000071281248e+00,2.185080483044621880e-01
1.966666666737999947e+00,3.715286216255600515e-01
2.133333333404718868e+00,4.161372125547213585e-01
2.300000000071406259e+00,3.242013250970752769e-01
2.466666666738125180e+00,1.575417319884319933e-01
2.633333333404843657e+00,2.521060907401578843e-02
2.800000000071562578e+00,1.102509355650333790e-02
2.966666666738281055e+00,1.194681775728638484e-01
3.133333333404999976e+00,2.748205925377044112e-01
3.300000000071718897e+00,3.727081588881208107e-01
3.466666666738437375e+00,3.490290834467162373e-01
3.633333333405156296e+00,2.207828119652763543e-01
3.800000000071875217e+00,7.285776185038625452e-02
3.966666666738593694e+00,8.136901876751135654e-04
4.133333333405312615e+00,4.817892340898419917e-02
4.300000000072031092e+00,1.793664192461352502e-01
4.466666666738749569e+00,3.049761069601736874e-01
4.633333333405468935e+00,3.415938175035715396e-01
4.800000000072187412e+00,2.661265494811279608e-01
4.966666666738905889e+00,1.293209904669131438e-01
