Slit_separation_fs,Frequency_THz,Intensity,Series
1299.99999999995,225.055280336892,-0.051136,model
1299.99999999995,225.022020950528,0.012764,model
1299.99999999995,224.988772699344,-0.0177026666666666,model
1299.99999999995,224.955535578251,0.199364,model
1299.99999999995,224.922309582163,0.231597333333333,model
1299.99999999995,224.889094705997,0.250297333333333,model
1299.99999999995,224.855890944672,0.242364,model
1299.99999999995,224.822698293111,0.156230666666666,model
1299.99999999995,224.789516746242,0.130330666666666,model
1299.99999999995,224.756346298993,0.0968306666666666,model
1299.99999999995,224.723186946296,0.0294973333333333,model
1299.99999999995,224.690038683087,0.037364,model
1299.99999999995,224.656901504305,0.144597333333333,model
1299.99999999995,224.62377540489,-0.0135693333333333,model
1299.99999999995,224.590660379788,-0.0938026666666666,model
1299.99999999995,224.557556423946,-0.0968026666666666,model
1299.99999999995,224.524463532315,0.189997333333333,model
1299.99999999995,224.491381699849,0.0867973333333333,model
1299.99999999995,224.458310921503,0.0438306666666666,model
1299.99999999995,224.425251192239,0.0766973333333333,model
1299.99999999995,224.39220250702,-0.021736,model
1299.99999999995,224.35916486081,0.0284973333333333,model
1299.99999999995,224.326138248579,0.186830666666666,model
1299.99999999995,224.2931226653,0.138397333333333,model
1299.99999999995,224.260118105947,-0.236269333333333,model
1299.99999999995,224.227124565498,0.117997333333333,model
1299.99999999995,224.194142038935,0.101630666666666,model
1299.99999999995,224.161170521241,0.144764,model
1299.99999999995,224.128210007405,-0.0465026666666666,model
1299.99999999995,224.095260492415,-0.0493026666666666,model
1299.99999999995,224.062321971266,0.014764,model
1299.99999999995,224.029394438954,0.0825973333333333,model
1299.99999999995,223.996477890477,0.302930666666666,model
1299.99999999995,223.963572320839,0.192764,model
1299.99999999995,223.930677725045,-0.00466933333333333,model
1299.99999999995,223.897794098102,0.0728973333333333,model
1299.99999999995,223.864921435023,0.167964,model
1299.99999999995,223.832059730822,0.191164,model
1299.99999999995,223.799208980516,0.132997333333333,model
1299.99999999995,223.766369179126,-0.114869333333333,model
1299.99999999995,223.733540321674,0.0744973333333333,model
1299.99999999995,223.700722403188,0.0443973333333333,model
1299.99999999995,223.667915418696,0.0959306666666666,model
1299.99999999995,223.635119363232,-0.0905026666666666,model
1299.99999999995,223.60233423183,0.044864,model
1299.99999999995,223.569560019529,0.181030666666666,model
1299.99999999995,223.53679672137,-0.109402666666666,model
1299.99999999995,223.504044332397,0.0973973333333333,model
1299.99999999995,223.471302847659,0.140264,model
1299.99999999995,223.438572262204,-0.00640266666666666,model
1299.99999999995,223.405852571087,-0.0997026666666666,model
1299.99999999995,223.373143769364,0.00709733333333333,model
1299.99999999995,223.340445852094,-0.176836,model
1299.99999999995,223.307758814339,0.0249973333333333,model
1299.99999999995,223.275082651164,0.110930666666666,model
1299.99999999995,223.242417357637,0.0774306666666666,model
1299.99999999995,223.209762928831,-0.0164026666666666,model
1299.99999999995,223.177119359818,-0.023636,model
1299.99999999995,223.144486645675,-0.195869333333333,model
1299.99999999995,223.111864781484,0.128597333333333,model
1299.99999999995,223.079253762326,0.0699973333333333,model
1299.99999999995,223.046653583288,0.210530666666666,model
1299.99999999995,223.014064239458,-0.0291026666666666,model
1299.99999999995,222.981485725928,0.123764,model
1299.99999999995,222.948918037794,-0.096736,model
1299.99999999995,222.916361170152,-0.0207693333333333,model
1299.99999999995,222.883815118104,0.142664,model
1299.99999999995,222.851279876752,0.035064,model
1299.99999999995,222.818755441204,-0.169869333333333,model
1299.99999999995,222.78624180657,0.136197333333333,model
1299.99999999995,222.75373896796,-0.0302693333333333,model
