Slit_separation_fs,Delay_fs,Reflectivity,Series
-850.0,218226.33507993902,0.0287435112699478,model
-850.0,218345.625184526,0.0340915141722232,model
-850.0,218464.915289114,0.0348932092158835,model
-850.0,218584.20539370202,0.030820135913987,model
-850.0,218703.495498289,0.0234961282804086,model
-850.0,218822.785602877,0.0159329816554671,model
-850.0,218942.075707464,0.011382657746999,model
-850.0,219061.36581205198,0.0120409171902139,model
-850.0,219180.65591664,0.0181145735066066,model
-850.0,219299.946021227,0.0276459125203377,model
-850.0,219419.236125815,0.0371990793424969,model
-850.0,219538.526230402,0.043173118839892,model
-850.0,219657.81633499003,0.0432446507910663,model
-850.0,219777.106439578,0.0373668001313192,model
-850.0,219896.396544165,0.0279008927669392,model
-850.0,220015.686648753,0.0187838197351983,model
-850.0,220134.97675334004,0.0140206267384473,model
-850.0,220254.266857928,0.0160726046587816,model
-850.0,220373.556962516,0.0247856385185858,model
-850.0,220492.84706710302,0.0373158354296782,model
-850.0,220612.137171691,0.0491387316623306,model
-850.0,220731.427276278,0.0557874800554115,model
-850.0,220850.717380866,0.0546624491478388,model
-850.0,220970.007485454,0.0461834558148576,model
-850.0,221089.297590041,0.0337891975056168,model
-850.0,221208.587694629,0.0227130354766071,model
-850.0,221327.877799216,0.0179679242243226,model
-850.0,221447.167903804,0.0223034183141384,model
-850.0,221566.45800839202,0.0349633550280703,model
-850.0,221685.748112979,0.0517848815437119,model
-850.0,221805.038217567,0.0666873377100954,model
-850.0,221924.328322154,0.0740237600821688,model
-850.0,222043.618426742,0.0709029687462249,model
-850.0,222162.90853133,0.058533736833939,model
-850.0,222282.198635917,0.0419958783919433,model
-850.0,222401.48874050498,0.0284213369490829,model
-850.0,222520.77884509202,0.024228189226071,model
-850.0,222640.06894968002,0.0324601109390292,model
-850.0,222759.359054268,0.0513258300613287,model
-850.0,222878.649158855,0.0746008897214895,model
-850.0,222997.939263443,0.0938649720535636,model
-850.0,223117.22936803004,0.101787355031886,model
-850.0,223236.519472618,0.0952051391093129,model
-850.0,223355.809577206,0.0767190236481935,model
-850.0,223475.099681793,0.0540591287481358,model
-850.0,223594.389786381,0.0373074356836519,model
-850.0,223713.679890968,0.0349487555041327,model
-850.0,223832.96999555602,0.0502667238879923,model
-850.0,223952.26010014402,0.0795886885130102,model
-850.0,224071.550204731,0.113238081064125,model
-850.0,224190.840309319,0.139026206219661,model
-850.0,224310.130413906,0.147070032972561,model
-850.0,224429.420518494,0.134076020459626,model
-850.0,224548.710623082,0.105287509785193,model
-850.0,224668.000727669,0.0730884826683599,model
-850.0,224787.290832257,0.052542225316833,model
-850.0,224906.580936844,0.0554037458386419,model
-850.0,225025.871041432,0.0849303608993717,model
-850.0,225145.16114602,0.133698251317282,model
-850.0,225264.451250607,0.185638210525277,model
-850.0,225383.741355195,0.221862168930318,model
-850.0,225503.031459782,0.228288597245003,model
-850.0,225622.32156437,0.202091031063495,model
-850.0,225741.611668958,0.15418482706832,model
-850.0,225860.90177354502,0.106238403440918,model
-850.0,225980.191878133,0.0828416920855045,model
-850.0,226099.48198272003,0.101479586562631,model
-850.0,226218.772087308,0.164245762709684,model
-850.0,226338.062191896,0.254956441609222,model
-850.0,226457.352296483,0.343650253284639,model
-850.0,226576.642401071,0.397566055032281,model
-850.0,226695.93250565798,0.394951254101132,model
-850.0,226815.222610246,0.336253887292761,model
-850.0,226934.512714834,0.247592905514366,model
-850.0,227053.802819421,0.173685047572999,model
-850.0,227173.09292400902,0.161484349520622,model
-850.0,227292.383028596,0.239815956556722,model
-850.0,227411.673133184,0.403090405017334,model
-850.0,227530.96323777203,0.606955158168114,model
-850.0,227650.253342359,0.780540727816783,model
-850.0,227769.543446947,0.853806808155411,model
-850.0,227888.83355153401,0.791755220189589,model
-850.0,228008.12365612198,0.621806376216855,model
-850.0,228127.41376071,0.439513408141122,model
-850.0,228246.703865297,0.381942632693689,model
-850.0,228365.993969885,0.568878901621268,model
-850.0,228485.284074472,1.0277081874236,model
-850.0,228604.57417906003,1.63562233833203,model
-850.0,228723.864283648,2.12451216477333,model
-850.0,228843.154388235,2.19007090001615,model
-850.0,228962.444492823,1.71429982391081,model
-850.0,229081.73459741002,1.04805902965463,model
-850.0,229201.02470199802,1.22276951585305,model
-850.0,229320.31480658602,3.91668813285804,model
-850.0,229439.60491117302,11.0449996655118,model
-850.0,229558.895015761,24.000328047962,model
-850.0,229678.185120348,42.792049380602,model
-850.0,229797.475224936,65.4903455193026,model
-850.0,229916.765329524,88.344235836072,model
-850.0,230036.05543411098,106.675519606711,model
-850.0,230155.345538699,116.289580219744,model
-850.0,230274.635643286,114.863274047505,model
-850.0,230393.925747874,102.746524332613,model
-850.0,230513.215852461,82.8387955481186,model
-850.0,230632.505957049,59.5984288631874,model
-850.0,230751.796061637,37.5907044808049,model
-850.0,230871.086166224,20.1647587169756,model
-850.0,230990.376270812,8.74244581862645,model
-850.0,231109.6663754,2.89538960249689,model
-850.0,231228.956479987,1.01636621968396,model
-850.0,231348.24658457498,1.18947054368965,model
-850.0,231467.53668916202,1.87615886890148,model
-850.0,231586.82679375002,2.22571680880072,model
-850.0,231706.116898338,2.03065613446597,model
-850.0,231825.407002925,1.4816290097673,model
-850.0,231944.697107513,0.890692006963451,model
-850.0,232063.9872121,0.495117619015099,model
-850.0,232183.277316688,0.377116925832146,model
-850.0,232302.567421275,0.479228078495637,model
-850.0,232421.85752586302,0.670469803559975,model
-850.0,232541.147630451,0.819807259042709,model
-850.0,232660.437735038,0.84766518838182,model
-850.0,232779.72783962602,0.743936163288409,model
-850.0,232899.017944214,0.555545014708317,model
-850.0,233018.30804880097,0.35588624533755,model
-850.0,233137.59815338903,0.21123197234674,model
-850.0,233256.888257976,0.156667103548305,model
-850.0,233376.17836256398,0.188144873998993,model
-850.0,233495.468467151,0.27043404818766,model
-850.0,233614.75857173902,0.35526167447923,model
-850.0,233734.048676327,0.40135016636148,model
-850.0,233853.338780914,0.388796365421334,model
-850.0,233972.62888550202,0.323426612586789,model
-850.0,234091.91899008903,0.23102082289336,model
-850.0,234211.209094677,0.144908679126125,model
-850.0,234330.49919926497,0.0924109972159822,model
-850.0,234449.78930385198,0.0852383574176415,model
-850.0,234569.07940844,0.116900393515983,model
-850.0,234688.36951302702,0.167203634883591,model
-850.0,234807.659617615,0.21137387400983,model
-850.0,234926.94972220302,0.229865681865135,model
-850.0,235046.23982679003,0.215162763527827,model
-850.0,235165.529931378,0.173344188916237,model
-850.0,235284.82003596498,0.120408226358206,model
-850.0,235404.11014055304,0.0752277708410895,model
-850.0,235523.400245141,0.0521239890843629,model
-850.0,235642.690349728,0.0558517983530223,model
-850.0,235761.980454316,0.0806663984135194,model
-850.0,235881.27055890302,0.113418900497445,model
-850.0,236000.560663491,0.139179799311465,model
-850.0,236119.850768079,0.147040456440363,model
-850.0,236239.14087266597,0.133911987303779,model
-850.0,236358.430977254,0.105043417742895,model
-850.0,236477.721081841,0.0713550537127296,model
-850.0,236597.01118642898,0.0448342446935521,model
-850.0,236716.301291017,0.0338928681485539,model
-850.0,236835.59139560402,0.0404309907128806,model
-850.0,236954.881500192,0.0595984694753203,model
-850.0,237074.171604779,0.0821290943094659,model
-850.0,237193.46170936702,0.0981830859497315,model
-850.0,237312.751813955,0.101130559039354,model
-850.0,237432.041918542,0.0898534981780494,model
-850.0,237551.33202313003,0.0687899471170342,model
-850.0,237670.622127717,0.0458649323073099,model
-850.0,237789.912232305,0.0292340330413547,model
-850.0,237909.20233689298,0.0241546925279915,model
-850.0,238028.49244148002,0.0311625742503634,model
-850.0,238147.78254606802,0.0461640880474943,model
-850.0,238267.072650655,0.0622879985381255,model
-850.0,238386.362755243,0.0726791015304623,model
-850.0,238505.65285983103,0.0731154732633084,model
-850.0,238624.942964418,0.063463319256663,model
-850.0,238744.233069006,0.0474867407789025,model
-850.0,238863.52317359298,0.0311780040125222,model
-850.0,238982.813278181,0.0203365965518221,model
-850.0,239102.103382769,0.0183590865529908,model
-850.0,239221.393487356,0.0250733667316838,model
-850.0,239340.68359194402,0.0369989819061275,model
-850.0,239459.97369653103,0.0488618825308988,model
-850.0,239579.263801119,0.0557097388037321,model
-850.0,239698.55390570697,0.0547924706622781,model
-850.0,239817.84401029398,0.0464980242885852,model
-850.0,239937.134114882,0.0340416235732359,model
-850.0,240056.42421946902,0.022084896254167,model
-850.0,240175.714324057,0.014874747194898,model
-850.0,240295.004428645,0.0146334245030644,model
-850.0,240414.29453323202,0.0208077859467575,model
-850.0,240533.58463782005,0.0304159382997313,model
-850.0,240652.874742407,0.0393110353279777,model
-850.0,240772.16484699503,0.0438282526443043,model
-850.0,240891.454951583,0.0421697605910779,model
-850.0,241010.74505617,0.0350050090153087,model
-850.0,241130.03516075804,0.0250991205932317,model
-850.0,241249.32526534502,0.0161523030265791,model
-850.0,241368.61536993302,0.011335281185819,model
-850.0,241487.905474521,0.0120933403535649,model
-850.0,241607.19557910797,0.017669339085468,model
-850.0,241726.48568369602,0.0254918972693593,model
-850.0,241845.775788283,0.0322442874252751,model
-850.0,241965.06589287097,0.0351720887026308,model
-850.0,242084.35599745903,0.0331188017365618,model
-850.0,242203.646102046,0.0269010682620525,model
-850.0,242322.93620663398,0.0189103573893573,model
-850.0,242442.226311221,0.0121260553612594,model
-850.0,242561.51641580902,0.00894396522309301,model
-850.0,242680.806520397,0.0102777208096295,model
-850.0,242800.096624984,0.0152681238532969,model
-850.0,242919.38672957203,0.0216864936660964,model
-850.0,243038.67683415904,0.0268478382343733,model
-850.0,243157.966938747,0.0286632844481864,model
-850.0,243277.25704333498,0.0264208035437663,model
-850.0,243396.54714792199,0.0210051685935029,model
-850.0,243515.83725251,0.0144935879188146,model
-850.0,243635.127357097,0.00930921239041874,model
-850.0,243754.417461685,0.00727352295152468,model
-850.0,243873.70756627302,0.00892752400763199,model
-850.0,243992.99767086,0.013371219964542,model
-850.0,244112.287775448,0.0186658058826103,model
-850.0,244231.57788003498,0.0226195358095675,model
-850.0,244350.867984623,0.0236425351457416,model
-850.0,244470.158089211,0.0213370475653574,model
-850.0,244589.448193798,0.0166077614067052,model
-850.0,244708.73829838602,0.0112643284118183,model
-850.0,244828.02840297302,0.00729086724747256,model
-850.0,244947.318507561,0.00607372604776225,model
-850.0,245066.608612149,0.00788849000994132,model
-850.0,245185.89871673597,0.0118322101893257,model
-850.0,245305.188821324,0.0162141543750339,model
-850.0,245424.478925911,0.019235527688737,model
-850.0,245543.76903049898,0.0196878847339336,model
-850.0,245663.059135087,0.0173984763545373,model
-850.0,245782.34923967402,0.0132618933687217,model
-850.0,245901.639344262,0.00885758404652229,model
-800.0,217391.304347826,0.0242063532967197,model
-800.0,217510.594452413,0.0318531563913371,model
-800.0,217629.884557001,0.0365223284664193,model
-800.0,217749.174661588,0.0365879521004619,model
-800.0,217868.464766176,0.0320039660866875,model
-800.0,217987.754870764,0.0243889303053916,model
-800.0,218107.044975351,0.0165184403995687,model
-800.0,218226.33507993902,0.0113849831177596,model
-800.0,218345.625184526,0.0111384459203543,model
-800.0,218464.915289114,0.0162825752295495,model
-800.0,218584.20539370202,0.0254210958499391,model
-800.0,218703.495498289,0.035673147845347,model
-800.0,218822.785602877,0.0436357620684623,model
-800.0,218942.075707464,0.0465774511287611,model
-800.0,219061.36581205198,0.0434451131856235,model
-800.0,219180.65591664,0.035319885916952,model
-800.0,219299.946021227,0.0251299781702895,model
-800.0,219419.236125815,0.016690472349579,model
-800.0,219538.526230402,0.0133802346637713,model
-800.0,219657.81633499003,0.0169119927071108,model
-800.0,219777.106439578,0.026637653385805,model
-800.0,219896.396544165,0.0396644494776369,model
-800.0,220015.686648753,0.0517811501817285,model
-800.0,220134.97675334004,0.0589014836434994,model
-800.0,220254.266857928,0.0585364194331467,model
-800.0,220373.556962516,0.0507693541828892,model
-800.0,220492.84706710302,0.0383617891731817,model
-800.0,220612.137171691,0.025901882430397,model
-800.0,220731.427276278,0.0182557438030081,model
-800.0,220850.717380866,0.0188343518586485,model
-800.0,220970.007485454,0.0282904105157141,model
-800.0,221089.297590041,0.0441301818608156,model
-800.0,221208.587694629,0.0614378452749276,model
-800.0,221327.877799216,0.0745067786607205,model
-800.0,221447.167903804,0.0788504762342479,model
-800.0,221566.45800839202,0.0728883375142821,model
-800.0,221685.748112979,0.0586897028619996,model
-800.0,221805.038217567,0.0414441790446838,model
-800.0,221924.328322154,0.027781050916242,model
-800.0,222043.618426742,0.0234658778218528,model
-800.0,222162.90853133,0.0312686126710665,model
-800.0,222282.198635917,0.0497735625246764,model
-800.0,222401.48874050498,0.0736267901338516,model
-800.0,222520.77884509202,0.0952181282317843,model
-800.0,222640.06894968002,0.10728837467921,model
-800.0,222759.359054268,0.10558214365432,model
-800.0,222878.649158855,0.0905973949079005,model
-800.0,222997.939263443,0.0677356599506426,model
-800.0,223117.22936803004,0.045688087822524,model
-800.0,223236.519472618,0.033518916756045,model
-800.0,223355.809577206,0.0374022668806475,model
-800.0,223475.099681793,0.0581673732947516,model
-800.0,223594.389786381,0.0905963993592526,model
-800.0,223713.679890968,0.12486939266532,model
-800.0,223832.96999555602,0.14978713363928,model
-800.0,223952.26010014402,0.156754703218665,model
-800.0,224071.550204731,0.143135312092009,model
-800.0,224190.840309319,0.113717982376911,model
-800.0,224310.130413906,0.0795925195774032,model
-800.0,224429.420518494,0.0546398612680706,model
-800.0,224548.710623082,0.0506905268096641,model
-800.0,224668.000727669,0.0730069380026367,model
-800.0,224787.290832257,0.117746532570125,model
-800.0,224906.580936844,0.17253751032897,model
-800.0,225025.871041432,0.220228781186493,model
-800.0,225145.16114602,0.244771350003438,model
-800.0,225264.451250607,0.237281382255688,model
-800.0,225383.741355195,0.200103924458665,model
-800.0,225503.031459782,0.147155330064732,model
-800.0,225622.32156437,0.100038219549496,model
-800.0,225741.611668958,0.0808761782598268,model
-800.0,225860.90177354502,0.104134134746386,model
-800.0,225980.191878133,0.170305844662998,model
-800.0,226099.48198272003,0.264038810959068,model
-800.0,226218.772087308,0.357941529501208,model
-800.0,226338.062191896,0.421395676834138,model
-800.0,226457.352296483,0.431793170238817,model
-800.0,226576.642401071,0.384358613318029,model
-800.0,226695.93250565798,0.296702388918971,model
-800.0,226815.222610246,0.20558524561598,model
-800.0,226934.512714834,0.155916170623137,model
-800.0,227053.802819421,0.184786260074571,model
-800.0,227173.09292400902,0.305722464881424,model
-800.0,227292.383028596,0.499115291257372,model
-800.0,227411.673133184,0.713736374157842,model
-800.0,227530.96323777203,0.880989144241802,model
-800.0,227650.253342359,0.93936398958841,model
-800.0,227769.543446947,0.862049680452284,model
-800.0,227888.83355153401,0.67786081454887,model
-800.0,228008.12365612198,0.475079919399726,model
-800.0,228127.41376071,0.381221696226949,model
-800.0,228246.703865297,0.518014084277161,model
-800.0,228365.993969885,0.940703119242078,model
-800.0,228485.284074472,1.58165826892382,model
-800.0,228604.57417906003,2.22889537691238,model
-800.0,228723.864283648,2.57349965833961,model
-800.0,228843.154388235,2.35040460551532,model
-800.0,228962.444492823,1.56436063516004,model
-800.0,229081.73459741002,0.73927882839202,model
-800.0,229201.02470199802,1.06721261353151,model
-800.0,229320.31480658602,4.30710635146926,model
-800.0,229439.60491117302,12.3347062341168,model
-800.0,229558.895015761,26.3933544328062,model
-800.0,229678.185120348,46.2914324874506,model
-800.0,229797.475224936,69.9235632610388,model
-800.0,229916.765329524,93.4444767325754,model
-800.0,230036.05543411098,112.170527715881,model
-800.0,230155.345538699,121.951524777918,model
-800.0,230274.635643286,120.502034805682,model
-800.0,230393.925747874,108.16580598982,model
-800.0,230513.215852461,87.7980737552374,model
-800.0,230632.505957049,63.8200011568901,model
-800.0,230751.796061637,40.8224840786686,model
-800.0,230871.086166224,22.2721656497499,model
-800.0,230990.376270812,9.77960912462088,model
-800.0,231109.6663754,3.11163674743493,model
-800.0,231228.956479987,0.786618041705606,model
-800.0,231348.24658457498,0.896656968890076,model
-800.0,231467.53668916202,1.79708309411152,model
-800.0,231586.82679375002,2.46669943195665,model
-800.0,231706.116898338,2.53256589683928,model
-800.0,231825.407002925,2.08188931467205,model
-800.0,231944.697107513,1.40931436745092,model
-800.0,232063.9872121,0.808781091381194,model
-800.0,232183.277316688,0.457172240554114,model
-800.0,232302.567421275,0.387237992593779,model
-800.0,232421.85752586302,0.521127562130178,model
-800.0,232541.147630451,0.730290932920428,model
-800.0,232660.437735038,0.893736121534267,model
-800.0,232779.72783962602,0.937239471507455,model
-800.0,232899.017944214,0.847173434432992,model
-800.0,233018.30804880097,0.66146769560746,model
-800.0,233137.59815338903,0.446050025923314,model
-800.0,233256.888257976,0.267140094121296,model
-800.0,233376.17836256398,0.168874397600796,model
-800.0,233495.468467151,0.162170113052381,model
-800.0,233614.75857173902,0.226346341460338,model
-800.0,233734.048676327,0.320750289929307,model
-800.0,233853.338780914,0.401140162076133,model
-800.0,233972.62888550202,0.434805970118727,model
-800.0,234091.91899008903,0.409795420096789,model
-800.0,234211.209094677,0.336053357234781,model
-800.0,234330.49919926497,0.239252553020778,model
-800.0,234449.78930385198,0.150222039681781,model
-800.0,234569.07940844,0.0939946563222918,model
-800.0,234688.36951302702,0.0820659862021117,model
-800.0,234807.659617615,0.110047801669098,model
-800.0,234926.94972220302,0.160834346443045,model
-800.0,235046.23982679003,0.211654470294534,model
-800.0,235165.529931378,0.24225973501093,model
-800.0,235284.82003596498,0.24143991678906,model
-800.0,235404.11014055304,0.209870818181831,model
-800.0,235523.400245141,0.158730983731745,model
-800.0,235642.690349728,0.104949570026821,model
-800.0,235761.980454316,0.0649749253155804,model
-800.0,235881.27055890302,0.0492726637227567,model
-800.0,236000.560663491,0.0593166666901655,model
-800.0,236119.850768079,0.0878550125156364,model
-800.0,236239.14087266597,0.122071786140504,model
-800.0,236358.430977254,0.148358996129714,model
-800.0,236477.721081841,0.156961057680585,model
-800.0,236597.01118642898,0.144957619476464,model
-800.0,236716.301291017,0.116710057554716,model
-800.0,236835.59139560402,0.0818337549974512,model
-800.0,236954.881500192,0.0515484856032196,model
-800.0,237074.171604779,0.0347651568839105,model
-800.0,237193.46170936702,0.0352315424219025,model
-800.0,237312.751813955,0.0506301652679906,model
-800.0,237432.041918542,0.0737780166080715,model
-800.0,237551.33202313003,0.0953915667422821,model
-800.0,237670.622127717,0.107368906598466,model
-800.0,237789.912232305,0.105456780537421,model
-800.0,237909.20233689298,0.0904353968075449,model
-800.0,238028.49244148002,0.0675299756426754,model
-800.0,238147.78254606802,0.0443530496448863,model
-800.0,238267.072650655,0.0281702959867334,model
-800.0,238386.362755243,0.0234519393662849,model
-800.0,238505.65285983103,0.0305244602553174,model
-800.0,238624.942964418,0.0457054175199414,model
-800.0,238744.233069006,0.0627897265706748,model
-800.0,238863.52317359298,0.07530511676976,model
-800.0,238982.813278181,0.0787272815938233,model
-800.0,239102.103382769,0.0719065169148759,model
-800.0,239221.393487356,0.057268085275123,model
-800.0,239340.68359194402,0.0397894927742337,model
-800.0,239459.97369653103,0.0251643421233956,model
-800.0,239579.263801119,0.0178246800002355,model
-800.0,239698.55390570697,0.01949743942465,model
-800.0,239817.84401029398,0.0287594004316431,model
-800.0,239937.134114882,0.0416835835239755,model
-800.0,240056.42421946902,0.0533075410379301,model
-800.0,240175.714324057,0.0593762716774127,model
-800.0,240295.004428645,0.0577578735113791,model
-800.0,240414.29453323202,0.0490625781874282,model
-800.0,240533.58463782005,0.036300739546994,model
-800.0,240652.874742407,0.0237368256269596,model
-800.0,240772.16484699503,0.0153738322039568,model
-800.0,240891.454951583,0.0135979104858706,model
-800.0,241010.74505617,0.0184412007777732,model
-800.0,241130.03516075804,0.0276792947829855,model
-800.0,241249.32526534502,0.0376958293787514,model
-800.0,241368.61536993302,0.0447810426594328,model
-800.0,241487.905474521,0.0464038133117274,model
-800.0,241607.19557910797,0.042022269903521,model
-800.0,241726.48568369602,0.0331805630166363,model
-800.0,241845.775788283,0.0228885817825088,model
-800.0,241965.06589287097,0.0145281618584095,model
-800.0,242084.35599745903,0.0106801089740353,model
-800.0,242203.646102046,0.0122760465081023,model
-800.0,242322.93620663398,0.0183499262830482,model
-800.0,242442.226311221,0.0264478251508964,model
-800.0,242561.51641580902,0.033530450493559,model
-800.0,242680.806520397,0.0370370563968328,model
-800.0,242800.096624984,0.0357421964830138,model
-800.0,242919.38672957203,0.0301198212813875,model
-800.0,243038.67683415904,0.0221130014548346,model
-800.0,243157.966938747,0.0144084072301639,model
-800.0,243277.25704333498,0.00948692808074899,model
-800.0,243396.54714792199,0.00878146294251956,model
-800.0,243515.83725251,0.0122279517694893,model
-800.0,243635.127357097,0.0183444391645806,model
-800.0,243754.417461685,0.0247944083502933,model
-800.0,243873.70756627302,0.0292196590866516,model
-800.0,243992.99767086,0.0300497160129004,model
-800.0,244112.287775448,0.0270094005654626,model
-800.0,244231.57788003498,0.0211652364715596,model
-800.0,244350.867984623,0.014509128439709,model
-800.0,244470.158089211,0.00924123105320719,model
-800.0,244589.448193798,0.00700739350869433,model
-800.0,244708.73829838602,0.00835541335867072,model
-800.0,244828.02840297302,0.0125864425079953,model
-800.0,244947.318507561,0.0180396401785911,model
-800.0,245066.608612149,0.0226964124992782,model
-800.0,245185.89871673597,0.0248856751636038,model
-800.0,245305.188821324,0.0238446791667601,model
-800.0,245424.478925911,0.0199488208359759,model
-800.0,245543.76903049898,0.0145433438890832,model
-800.0,245663.059135087,0.00944749191436191,model
-800.0,245782.34923967402,0.00631384157539283,model
-800.0,245901.639344262,0.00606654628438557,model
-750.0,217391.304347826,0.0119698247706663,model
-750.0,217510.594452413,0.00984830288303275,model
-750.0,217629.884557001,0.0128033740499487,model
-750.0,217749.174661588,0.0202868350522656,model
-750.0,217868.464766176,0.0303064419468737,model
-750.0,217987.754870764,0.0399911002452478,model
-750.0,218107.044975351,0.046457768935302,model
-750.0,218226.33507993902,0.0477184902634658,model
-750.0,218345.625184526,0.0433460967103711,model
-750.0,218464.915289114,0.0346763006671131,model
-750.0,218584.20539370202,0.0244664327580884,model
-750.0,218703.495498289,0.0160894764145827,model
-750.0,218822.785602877,0.0124996269843008,model
-750.0,218942.075707464,0.0152813814041622,model
-750.0,219061.36581205198,0.0240886450482347,model
-750.0,219180.65591664,0.0366634339660761,model
-750.0,219299.946021227,0.0494597114441119,model
-750.0,219419.236125815,0.0587015172138185,model
-750.0,219538.526230402,0.0615647612862121,model
-750.0,219657.81633499003,0.0571142595639247,model
-750.0,219777.106439578,0.0466922418307108,model
-750.0,219896.396544165,0.0336070938578314,model
-750.0,220015.686648753,0.0221857047011918,model
-750.0,220134.97675334004,0.0164577986507164,model
-750.0,220254.266857928,0.0188672692255097,model
-750.0,220373.556962516,0.0294184950005214,model
-750.0,220492.84706710302,0.0455473944891383,model
-750.0,220612.137171691,0.0628000792528022,model
-750.0,220731.427276278,0.0761418994752684,model
-750.0,220850.717380866,0.0815221777611678,model
-750.0,220970.007485454,0.0772108939971709,model
-750.0,221089.297590041,0.064478018565103,model
-750.0,221208.587694629,0.0473569696954,model
-750.0,221327.877799216,0.0315239926023527,model
-750.0,221447.167903804,0.022591141129425,model
-750.0,221566.45800839202,0.0243231309340412,model
-750.0,221685.748112979,0.0373319696684758,model
-750.0,221805.038217567,0.0586978256929024,model
-750.0,221924.328322154,0.082684209701124,model
-750.0,222043.618426742,0.102391296494807,model
-750.0,222162.90853133,0.111880560097772,model
-750.0,222282.198635917,0.108128837018499,model
-750.0,222401.48874050498,0.092178889746877,model
-750.0,222520.77884509202,0.0690722994203816,model
-750.0,222640.06894968002,0.0465091543633861,model
-750.0,222759.359054268,0.0325696597052586,model
-750.0,222878.649158855,0.0331628690296754,model
-750.0,222997.939263443,0.0499901445853047,model
-750.0,223117.22936803004,0.0797108809718377,model
-750.0,223236.519472618,0.11465030949195,model
-750.0,223355.809577206,0.144948005432747,model
-750.0,223475.099681793,0.16155748040886,model
-750.0,223594.389786381,0.159214606687897,model
-750.0,223713.679890968,0.138417649464182,model
-750.0,223832.96999555602,0.10572671619825,model
-750.0,223952.26010014402,0.0721394820447978,model
-750.0,224071.550204731,0.049919689519005,model
-750.0,224190.840309319,0.0487561133832757,model
-750.0,224310.130413906,0.0724309289499859,model
-750.0,224429.420518494,0.117093093381156,model
-750.0,224548.710623082,0.171839094486916,model
-750.0,224668.000727669,0.221615221482278,model
-750.0,224787.290832257,0.251721167034494,model
-750.0,224906.580936844,0.252622761692307,model
-750.0,225025.871041432,0.223561693267035,model
-750.0,225145.16114602,0.173689080869312,model
-750.0,225264.451250607,0.120101222403262,model
-750.0,225383.741355195,0.0831112825045022,model
-750.0,225503.031459782,0.0799699709323871,model
-750.0,225622.32156437,0.118904133975551,model
-750.0,225741.611668958,0.195412343849712,model
-750.0,225860.90177354502,0.292300717865897,model
-750.0,225980.191878133,0.383851338335117,model
-750.0,226099.48198272003,0.44331022526591,model
-750.0,226218.772087308,0.451664019826722,model
-750.0,226338.062191896,0.405055747720221,model
-750.0,226457.352296483,0.3182102025356,model
-750.0,226576.642401071,0.222244123365218,model
-750.0,226695.93250565798,0.156729083140508,model
-750.0,226815.222610246,0.157742763708617,model
-750.0,226934.512714834,0.245165954323506,model
-750.0,227053.802819421,0.413289141291505,model
-750.0,227173.09292400902,0.628363669074243,model
-750.0,227292.383028596,0.835183968789384,model
-750.0,227411.673133184,0.972330394156927,model
-750.0,227530.96323777203,0.992814823308525,model
-750.0,227650.253342359,0.884526849681386,model
-750.0,227769.543446947,0.68360969448523,model
-750.0,227888.83355153401,0.474492287719451,model
-750.0,228008.12365612198,0.372469819626424,model
-750.0,228127.41376071,0.489110906575391,model
-750.0,228246.703865297,0.886000122137121,model
-750.0,228365.993969885,1.5288907045563,model
-750.0,228485.284074472,2.2603285379636,model
-750.0,228604.57417906003,2.81411976013149,model
-750.0,228723.864283648,2.89374123485381,model
-750.0,228843.154388235,2.32559232769624,model
-750.0,228962.444492823,1.26840489721493,model
-750.0,229081.73459741002,0.41627848676543,model
-750.0,229201.02470199802,1.08444497441152,model
-750.0,229320.31480658602,5.05330852827463,model
-750.0,229439.60491117302,14.0994273827897,model
-750.0,229558.895015761,29.2777492777622,model
-750.0,229678.185120348,50.190084951671,model
-750.0,229797.475224936,74.5839654877184,model
-750.0,229916.765329524,98.5717076671716,model
-750.0,230036.05543411098,117.522818311297,model
-750.0,230155.345538699,127.379931255746,model
-750.0,230274.635643286,125.920789032939,model
-750.0,230393.925747874,113.479183836122,model
-750.0,230513.215852461,92.8340340218019,model
-750.0,230632.505957049,68.3169424245944,model
-750.0,230751.796061637,44.4858396839307,model
-750.0,230871.086166224,24.8774388730529,model
-750.0,230990.376270812,11.2704819710479,model
-750.0,231109.6663754,3.64153979202852,model
-750.0,231228.956479987,0.680523240928781,model
-750.0,231348.24658457498,0.549318152446487,model
-750.0,231467.53668916202,1.55268708483247,model
-750.0,231586.82679375002,2.52842811195309,model
-750.0,231706.116898338,2.93184560434082,model
-750.0,231825.407002925,2.70856912691051,model
-750.0,231944.697107513,2.08137030029074,model
-750.0,232063.9872121,1.35063423815476,model
-750.0,232183.277316688,0.759758606280636,model
-750.0,232302.567421275,0.434518158099555,model
-750.0,232421.85752586302,0.38144232968626,model
-750.0,232541.147630451,0.521758106264539,model
-750.0,232660.437735038,0.738920017882912,model
-750.0,232779.72783962602,0.922758368177126,model
-750.0,232899.017944214,1.000072445218,model
-750.0,233018.30804880097,0.947446198374662,model
-750.0,233137.59815338903,0.787425888427897,model
-750.0,233256.888257976,0.572668211826352,model
-750.0,233376.17836256398,0.364842363173929,model
-750.0,233495.468467151,0.214883398028732,model
-750.0,233614.75857173902,0.149752871415201,model
-750.0,233734.048676327,0.168167987957678,model
-750.0,233853.338780914,0.245092320793685,model
-750.0,233972.62888550202,0.342340317046873,model
