Frequency_THz,Counts_MHz,Series
229.475762585524,9.14509133333333,raw
229.441011105101,7.33742466666666,raw
229.406271448637,5.30622466666666,raw
229.371543610618,4.56999133333333,raw
229.336827585538,3.89375799999999,raw
229.302123367893,3.79619133333333,raw
229.267430952181,3.69255799999999,raw
229.232750332905,3.39529133333333,raw
229.198081504571,3.82872466666666,raw
229.163424461689,4.02679133333333,raw
229.12877919877,4.39682466666666,raw
229.09414571033,4.40505799999999,raw
229.059523990891,4.74039133333333,raw
229.024914034973,4.988458,raw
228.990315837104,4.80105799999999,raw
228.955729391812,4.68892466666666,raw
228.921154693632,5.136958,raw
228.886591737099,4.97552466666666,raw
228.852040516753,4.71509133333333,raw
228.817501027137,4.39592466666666,raw
228.782973262798,3.88379133333333,raw
228.748457218285,3.77459133333333,raw
228.713952888153,3.14992466666666,raw
228.679460266956,3.15719133333333,raw
228.644979349255,2.52949133333333,raw
228.610510129614,2.42579133333333,raw
228.576052602598,2.115658,raw
228.541606762779,1.73222466666666,raw
228.507172604729,1.78115799999999,raw
228.472750123025,1.56312466666666,raw
228.438339312247,1.03142466666666,raw
228.403940166978,0.813324666666666,raw
228.369552681805,0.746757999999999,raw
228.335176851318,0.576024666666666,raw
228.30081267011,0.636491333333333,raw
228.266460132779,0.380558,raw
228.232119233923,0.425424666666666,raw
228.197789968147,0.457324666666666,raw
228.163472330056,0.535524666666666,raw
228.129166314262,0.529924666666666,raw
228.094871915376,0.370791333333333,raw
228.060589128017,0.823024666666666,raw
228.026317946803,0.786057999999999,raw
227.992058366358,0.664157999999999,raw
227.957810381308,1.00779133333333,raw
227.923573986284,1.066158,raw
227.889349175917,1.02189133333333,raw
227.855135944846,0.863591333333333,raw
227.820934287709,1.290158,raw
227.786744199149,1.44239133333333,raw
227.752565673814,1.29802466666666,raw
227.718398706351,1.331458,raw
227.684243291415,1.41962466666666,raw
227.650099423661,1.278858,raw
227.615967097749,1.41642466666666,raw
227.581846308341,1.44222466666666,raw
227.547737050104,1.330358,raw
227.513639317706,1.13352466666666,raw
