detuning_THz,data,std_pred,cat_pred
-6.071789993,5.045481551e-01,1.141779618e+00,1.105694556e+00
-6.038829479,6.343448095e-01,1.146531277e+00,1.107406814e+00
-6.038829479,5.381554521e-01,1.146531277e+00,1.107406814e+00
-6.005857961,5.584517680e-01,1.148983993e+00,1.107259153e+00
-6.005857961,5.691162370e-01,1.148983993e+00,1.107259153e+00
-5.972875435,2.574330969e-01,1.149113263e+00,1.105256010e+00
-5.972875435,5.970590063e-01,1.149113263e+00,1.105256010e+00
-5.939881894,4.740839590e-01,1.146919482e+00,1.101421509e+00
-5.939881894,6.200015632e-01,1.146919482e+00,1.101421509e+00
-5.906877335,4.708744060e-01,1.142428030e+00,1.095799285e+00
-5.906877335,6.305538054e-01,1.142428030e+00,1.095799285e+00
-5.873861751,6.286008832e-01,1.135689105e+00,1.088452093e+00
-5.873861751,4.971022850e-01,1.135689105e+00,1.088452093e+00
-5.840835139,3.454737807e-01,1.126777264e+00,1.079461214e+00
-5.840835139,6.194111475e-01,1.126777264e+00,1.079461214e+00
-5.807797493,3.743609987e-01,1.115790721e+00,1.068925656e+00
-5.807797493,6.031527084e-01,1.115790721e+00,1.068925656e+00
-5.774748808,3.972915065e-01,1.102850371e+00,1.056961170e+00
-5.774748808,5.793517161e-01,1.102850371e+00,1.056961170e+00
-5.741689078,2.656902135e-01,1.088098572e+00,1.043699077e+00
-5.741689078,5.588496294e-01,1.088098572e+00,1.043699077e+00
-5.708618300,1.904934246e-01,1.071697683e+00,1.029284924e+00
-5.708618300,5.434689988e-01,1.071697683e+00,1.029284924e+00
-5.675536468,1.915272692e-01,1.053828382e+00,1.013876982e+00
-5.675536468,5.334016495e-01,1.053828382e+00,1.013876982e+00
-5.642443576,2.238751120e-01,1.034687780e+00,9.976446044e-01
-5.642443576,5.252785049e-01,1.034687780e+00,9.976446044e-01
-5.609339620,5.220055570e-01,1.014487345e+00,9.807664529e-01
-5.609339620,9.419556778e-03,1.014487345e+00,9.807664529e-01
-5.576224595,2.319977306e-02,9.934506578e-01,9.634286218e-01
-5.576224595,5.236869810e-01,9.934506578e-01,9.634286218e-01
-5.543098496,2.641200963e-01,9.718110334e-01,9.458226702e-01
-5.543098496,5.259612335e-01,9.718110334e-01,9.458226702e-01
-5.509961317,-4.373360797e-02,9.498090210e-01,9.281435892e-01
-5.509961317,5.217857249e-01,9.498090210e-01,9.281435892e-01
-5.476813054,-2.202595515e-02,9.276898153e-01,9.105877218e-01
-5.476813054,5.092244986e-01,9.276898153e-01,9.105877218e-01
-5.443653701,1.008894228e-01,9.057006056e-01,8.933506594e-01
-5.443653701,4.866755948e-01,9.057006056e-01,8.933506594e-01
-5.410483254,1.247775597e-01,8.840878920e-01,8.766251377e-01
-5.410483254,4.590980555e-01,8.840878920e-01,8.766251377e-01
-5.377301707,4.231147981e-01,8.630947966e-01,8.605989530e-01
-5.377301707,1.234332882e-01,8.630947966e-01,8.605989530e-01
-5.344109055,3.798333236e-01,8.429584003e-01,8.454529234e-01
-5.344109055,3.081035364e-02,8.429584003e-01,8.454529234e-01
-5.310905294,5.341677990e-02,8.239071330e-01,8.313589157e-01
-5.310905294,3.410821851e-01,8.239071330e-01,8.313589157e-01
-5.277690418,2.280385989e-01,8.061582480e-01,8.184779604e-01
-5.277690418,3.115298591e-01,8.061582480e-01,8.184779604e-01
-5.244464422,2.065582931e-01,7.899154067e-01,8.069584754e-01
-5.244464422,2.848545615e-01,7.899154067e-01,8.069584754e-01
-5.211227301,7.816658684e-02,7.753664015e-01,7.969346175e-01
-5.211227301,2.587721757e-01,7.753664015e-01,7.969346175e-01
-5.177979049,7.568563917e-02,7.626810430e-01,7.885247821e-01
-5.177979049,2.363346933e-01,7.626810430e-01,7.885247821e-01
-5.144719663,2.779745930e-01,7.520092344e-01,7.818302654e-01
-5.144719663,2.182827237e-01,7.520092344e-01,7.818302654e-01
-5.111449136,3.190287266e-01,7.434792566e-01,7.769341066e-01
-5.111449136,2.033699595e-01,7.434792566e-01,7.769341066e-01
-5.078167464,1.977614495e-01,7.371962818e-01,7.739001223e-01
-5.078167464,2.115272288e-01,7.371962818e-01,7.739001223e-01
-5.044874642,2.022992416e-01,7.332411357e-01,7.727721454e-01
-5.044874642,9.908437918e-02,7.332411357e-01,7.727721454e-01
-5.011570664,2.023104696e-01,7.316693211e-01,7.735734771e-01
-5.011570664,2.010415768e-01,7.316693211e-01,7.735734771e-01
-4.978255525,1.748935373e-01,7.325103154e-01,7.763065590e-01
-4.978255525,1.930607327e-01,7.325103154e-01,7.763065590e-01
-4.944929221,1.945610034e-01,7.357671522e-01,7.809528710e-01
-4.944929221,1.897804117e-01,7.357671522e-01,7.809528710e-01
-4.911591745,2.412888194e-01,7.414162915e-01,7.874730554e-01
-4.911591745,1.878015652e-01,7.414162915e-01,7.874730554e-01
-4.878243094,3.431653808e-01,7.494077821e-01,7.958072694e-01
-4.878243094,1.698053321e-01,7.494077821e-01,7.958072694e-01
-4.844883261,2.288850858e-01,7.596657163e-01,8.058757602e-01
-4.844883261,1.413550465e-01,7.596657163e-01,8.058757602e-01
-4.811512243,2.371751747e-01,7.720889723e-01,8.175796611e-01
-4.811512243,1.240643462e-01,7.720889723e-01,8.175796611e-01
-4.778130033,1.205375503e-01,7.865522383e-01,8.308019981e-01
-4.778130033,3.992347991e-01,7.865522383e-01,8.308019981e-01
-4.744736626,3.401842999e-01,8.029073082e-01,8.454088980e-01
-4.744736626,1.124208147e-01,8.029073082e-01,8.454088980e-01
-4.711332018,3.979735337e-01,8.209846358e-01,8.612509868e-01
-4.711332018,9.111823989e-02,8.209846358e-01,8.612509868e-01
-4.677916203,4.757074672e-01,8.405951313e-01,8.781649626e-01
-4.677916203,7.177832972e-02,8.405951313e-01,8.781649626e-01
-4.644489176,5.727035781e-01,8.615321826e-01,8.959753275e-01
-4.644489176,6.775290737e-02,8.615321826e-01,8.959753275e-01
-4.611050932,5.217101178e-01,8.835738777e-01,9.144962600e-01
-4.611050932,6.495536189e-02,8.835738777e-01,9.144962600e-01
-4.577601466,5.092137491e-01,9.064854078e-01,9.335336083e-01
-4.577601466,5.818400581e-02,9.064854078e-01,9.335336083e-01
-4.544140773,6.241732948e-02,9.300216222e-01,9.528869832e-01
-4.544140773,5.319772378e-01,9.300216222e-01,9.528869832e-01
-4.510668847,8.297748366e-02,9.539297094e-01,9.723519280e-01
-4.510668847,5.456261542e-01,9.539297094e-01,9.723519280e-01
-4.477185683,4.597708093e-01,9.779519742e-01,9.917221424e-01
-4.477185683,1.137150344e-01,9.779519742e-01,9.917221424e-01
-4.443691277,6.331286462e-01,1.001828681e+00,1.010791735e+00
-4.443691277,1.464669230e-01,1.001828681e+00,1.010791735e+00
-4.410185623,4.502031827e-01,1.025300932e+00,1.029357483e+00
-4.410185623,1.860429910e-01,1.025300932e+00,1.029357483e+00
-4.376668716,5.174170380e-01,1.048113546e+00,1.047221069e+00
-4.376668716,2.352728592e-01,1.048113546e+00,1.047221069e+00
-4.343140550,5.592519848e-01,1.070017912e+00,1.064191275e+00
-4.343140550,2.806023895e-01,1.070017912e+00,1.064191275e+00
-4.309601121,6.204257250e-01,1.090774779e+00,1.080086109e+00
-4.309601121,3.214965637e-01,1.090774779e+00,1.080086109e+00
-4.276050424,5.362537149e-01,1.110156948e+00,1.094734833e+00
-4.276050424,3.642217972e-01,1.110156948e+00,1.094734833e+00
-4.242488452,4.005185284e-01,1.127951853e+00,1.107979886e+00
-4.242488452,6.618879368e-01,1.127951853e+00,1.107979886e+00
-4.208915202,6.496557913e-01,1.143963979e+00,1.119678658e+00
-4.208915202,4.204830889e-01,1.143963979e+00,1.119678658e+00
-4.175330668,6.741849178e-01,1.158017101e+00,1.129705115e+00
-4.175330668,4.390122818e-01,1.158017101e+00,1.129705115e+00
-4.141734844,5.957547486e-01,1.169956321e+00,1.137951244e+00
-4.141734844,4.645560596e-01,1.169956321e+00,1.137951244e+00
-4.108127726,6.511917072e-01,1.179649872e+00,1.144328307e+00
-4.108127726,4.831581563e-01,1.179649872e+00,1.144328307e+00
-4.074509308,5.996382702e-01,1.186990668e+00,1.148767885e+00
-4.074509308,4.918638530e-01,1.186990668e+00,1.148767885e+00
-4.040879585,4.118033743e-01,1.191897589e+00,1.151222703e+00
-4.040879585,5.064610747e-01,1.191897589e+00,1.151222703e+00
-4.007238553,5.365053332e-01,1.194316481e+00,1.151667225e+00
-4.007238553,5.314095618e-01,1.194316481e+00,1.151667225e+00
-3.973586205,5.440733274e-01,1.194220846e+00,1.150098013e+00
-3.973586205,4.732990251e-01,1.194220846e+00,1.150098013e+00
-3.939922536,4.255239205e-01,1.191612241e+00,1.146533834e+00
-3.939922536,5.430589978e-01,1.191612241e+00,1.146533834e+00
-3.906247542,4.217292711e-01,1.186520354e+00,1.141015532e+00
-3.906247542,5.423042257e-01,1.186520354e+00,1.141015532e+00
-3.872561217,3.421399631e-01,1.179002763e+00,1.133605651e+00
-3.872561217,5.404040899e-01,1.179002763e+00,1.133605651e+00
-3.838863556,3.826819728e-01,1.169144384e+00,1.124387811e+00
-3.838863556,5.261903215e-01,1.169144384e+00,1.124387811e+00
-3.805154553,2.913857966e-01,1.157056612e+00,1.113465853e+00
-3.805154553,5.150866827e-01,1.157056612e+00,1.113465853e+00
-3.771434204,3.070930312e-01,1.142876151e+00,1.100962756e+00
-3.771434204,5.218987874e-01,1.142876151e+00,1.100962756e+00
-3.737702504,2.104769792e-01,1.126763567e+00,1.087019331e+00
-3.737702504,5.374711489e-01,1.126763567e+00,1.087019331e+00
-3.703959446,5.431411865e-01,1.108901550e+00,1.071792719e+00
-3.703959446,2.052010899e-01,1.108901550e+00,1.071792719e+00
-3.670205026,2.273813795e-01,1.089492938e+00,1.055454696e+00
-3.670205026,5.484434436e-01,1.089492938e+00,1.055454696e+00
-3.636439239,2.432499890e-01,1.068758490e+00,1.038189808e+00
-3.636439239,5.617036319e-01,1.068758490e+00,1.038189808e+00
-3.602662079,1.130626578e-01,1.046934454e+00,1.020193362e+00
-3.602662079,5.666053392e-01,1.046934454e+00,1.020193362e+00
-3.568873541,1.305539625e-01,1.024269953e+00,1.001669279e+00
-3.568873541,5.484255306e-01,1.024269953e+00,1.001669279e+00
-3.535073620,4.841673298e-02,1.001024209e+00,9.828278529e-01
-3.535073620,5.160376978e-01,1.001024209e+00,9.828278529e-01
-3.501262311,1.373126790e-01,9.774636472e-01,9.638834228e-01
-3.501262311,4.875055178e-01,9.774636472e-01,9.638834228e-01
-3.467439608,9.131274708e-02,9.538589009e-01,9.450519914e-01
-3.467439608,4.703870460e-01,9.538589009e-01,9.450519914e-01
-3.433605506,4.586318052e-01,9.304817635e-01,9.265488175e-01
-3.433605506,1.177242736e-01,9.304817635e-01,9.265488175e-01
-3.399760000,9.763852722e-02,9.076021106e-01,9.085860061e-01
-3.399760000,4.410825947e-01,9.076021106e-01,9.085860061e-01
-3.365903084,6.679383031e-02,8.854848339e-01,8.913701244e-01
-3.365903084,4.329486640e-01,8.854848339e-01,8.913701244e-01
-3.332034754,-4.284587652e-03,8.643868188e-01,8.750998704e-01
-3.332034754,4.389403407e-01,8.643868188e-01,8.750998704e-01
-3.298155004,5.671182697e-02,8.445540017e-01,8.599638212e-01
-3.298155004,4.547726333e-01,8.445540017e-01,8.599638212e-01
-3.264263829,6.103713760e-02,8.262185397e-01,8.461382851e-01
-3.264263829,4.583926762e-01,8.262185397e-01,8.461382851e-01
-3.230361224,7.514796158e-02,8.095961266e-01,8.337852841e-01
-3.230361224,4.480916238e-01,8.095961266e-01,8.337852841e-01
-3.196447182,4.468285518e-01,7.948834854e-01,8.230506885e-01
-3.196447182,5.848457226e-02,7.948834854e-01,8.230506885e-01
-3.162521700,4.998773076e-02,7.822560678e-01,8.140625258e-01
-3.162521700,4.517742436e-01,7.822560678e-01,8.140625258e-01
-3.128584772,1.232057734e-01,7.718659868e-01,8.069294845e-01
-3.128584772,4.335011056e-01,7.718659868e-01,8.069294845e-01
-3.094636391,8.069875893e-02,7.638402081e-01,8.017396287e-01
-3.094636391,4.024835653e-01,7.638402081e-01,8.017396287e-01
-3.060676555,8.695442437e-02,7.582790212e-01,7.985593416e-01
-3.060676555,3.713623361e-01,7.582790212e-01,7.985593416e-01
-3.026705256,6.510873409e-02,7.552548095e-01,7.974325080e-01
-3.026705256,3.600608321e-01,7.552548095e-01,7.974325080e-01
-2.992722489,8.757771329e-02,7.548111351e-01,7.983799487e-01
-2.992722489,3.522410212e-01,7.548111351e-01,7.983799487e-01
-2.958728250,1.542354763e-01,7.569621496e-01,8.013991122e-01
-2.958728250,3.299886103e-01,7.569621496e-01,8.013991122e-01
-2.924722533,3.212553136e-01,7.616923390e-01,8.064640296e-01
-2.924722533,1.609218398e-01,7.616923390e-01,8.064640296e-01
-2.890705332,3.308413912e-01,7.689566083e-01,8.135255346e-01
-2.890705332,1.658903260e-01,7.689566083e-01,8.135255346e-01
-2.856676643,1.767867608e-01,7.786807047e-01,8.225117460e-01
-2.856676643,3.337651674e-01,7.786807047e-01,8.225117460e-01
-2.822636460,1.956550247e-01,7.907619776e-01,8.333288098e-01
-2.822636460,3.218287781e-01,7.907619776e-01,8.333288098e-01
-2.788584778,1.767985256e-01,8.050704673e-01,8.458618923e-01
-2.788584778,2.925601727e-01,8.050704673e-01,8.458618923e-01
-2.754521591,2.329548580e-01,8.214503110e-01,8.599764160e-01
-2.754521591,2.668270944e-01,8.214503110e-01,8.599764160e-01
-2.720446894,2.219772395e-01,8.397214528e-01,8.755195229e-01
-2.720446894,2.496745298e-01,8.397214528e-01,8.755195229e-01
-2.686360682,2.439019393e-01,8.596816378e-01,8.923217516e-01
-2.686360682,2.244107497e-01,8.596816378e-01,8.923217516e-01
-2.652262950,2.492307548e-01,8.811086694e-01,9.101989092e-01
-2.652262950,1.981623768e-01,8.811086694e-01,9.101989092e-01
-2.618153692,1.759948781e-01,9.037629050e-01,9.289541173e-01
-2.618153692,3.486934875e-01,9.037629050e-01,9.289541173e-01
-2.584032902,3.781286492e-01,9.273899616e-01,9.483800104e-01
-2.584032902,1.605900613e-01,9.273899616e-01,9.483800104e-01
-2.549900576,3.682120717e-01,9.517236023e-01,9.682610618e-01
-2.549900576,1.546347785e-01,9.517236023e-01,9.682610618e-01
-2.515756709,3.504314704e-01,9.764887694e-01,9.883760111e-01
-2.515756709,1.488171027e-01,9.764887694e-01,9.883760111e-01
-2.481601294,3.712953453e-01,1.001404732e+00,1.008500366e+00
-2.481601294,1.510097855e-01,1.001404732e+00,1.008500366e+00
-2.447434326,3.881267875e-01,1.026188309e+00,1.028408950e+00
-2.447434326,1.623819095e-01,1.026188309e+00,1.028408950e+00
-2.413255801,4.023801528e-01,1.050557136e+00,1.047878468e+00
-2.413255801,1.826350762e-01,1.050557136e+00,1.047878468e+00
-2.379065712,4.492216360e-01,1.074232928e+00,1.066690060e+00
-2.379065712,2.102442963e-01,1.074232928e+00,1.066690060e+00
-2.344864055,2.358408652e-01,1.096944716e+00,1.084631813e+00
-2.344864055,4.092748951e-01,1.096944716e+00,1.084631813e+00
-2.310650824,3.687908074e-01,1.118432002e+00,1.101501202e+00
-2.310650824,2.615686193e-01,1.118432002e+00,1.101501202e+00
-2.276426014,3.527962171e-01,1.138447811e+00,1.117107433e+00
-2.276426014,3.015413097e-01,1.138447811e+00,1.117107433e+00
-2.242189619,3.815605470e-01,1.156761594e+00,1.131273664e+00
-2.242189619,3.545327306e-01,1.156761594e+00,1.131273664e+00
-2.207941634,3.478321844e-01,1.173161948e+00,1.143839067e+00
-2.207941634,4.104710771e-01,1.173161948e+00,1.143839067e+00
-2.173682053,4.144107538e-01,1.187459132e+00,1.154660718e+00
-2.173682053,4.444476941e-01,1.187459132e+00,1.154660718e+00
-2.139410872,3.998324323e-01,1.199487332e+00,1.163615292e+00
-2.139410872,4.659135205e-01,1.199487332e+00,1.163615292e+00
-2.105128085,4.918861904e-01,1.209106659e+00,1.170600532e+00
-2.105128085,4.005434673e-01,1.209106659e+00,1.170600532e+00
-2.070833686,5.085153416e-01,1.216204853e+00,1.175536485e+00
-2.070833686,3.635780136e-01,1.216204853e+00,1.175536485e+00
-2.036527670,3.768769524e-01,1.220698670e+00,1.178366487e+00
-2.036527670,4.957615076e-01,1.220698670e+00,1.178366487e+00
-2.002210032,3.656035904e-01,1.222534937e+00,1.179057881e+00
-2.002210032,4.777221225e-01,1.222534937e+00,1.179057881e+00
-1.967880766,3.288360904e-01,1.221691260e+00,1.177602464e+00
-1.967880766,5.001720279e-01,1.221691260e+00,1.177602464e+00
-1.933539867,3.363280896e-01,1.218176372e+00,1.174016651e+00
-1.933539867,5.508083715e-01,1.218176372e+00,1.174016651e+00
-1.899187330,3.309892109e-01,1.212030123e+00,1.168341356e+00
-1.899187330,6.007782143e-01,1.212030123e+00,1.168341356e+00
-1.864823149,3.029799462e-01,1.203323106e+00,1.160641596e+00
-1.864823149,6.432240949e-01,1.203323106e+00,1.160641596e+00
-1.830447318,6.855654972e-01,1.192155917e+00,1.151005806e+00
-1.830447318,2.943174736e-01,1.192155917e+00,1.151005806e+00
-1.796059833,7.180112354e-01,1.178658068e+00,1.139544886e+00
-1.796059833,2.490429462e-01,1.178658068e+00,1.139544886e+00
-1.761660688,2.522512137e-01,1.162986549e+00,1.126390987e+00
-1.761660688,6.947242955e-01,1.162986549e+00,1.126390987e+00
-1.727249877,2.201848309e-01,1.145324076e+00,1.111696042e+00
-1.727249877,6.206642840e-01,1.145324076e+00,1.111696042e+00
-1.692827395,2.151268871e-01,1.125877015e+00,1.095630066e+00
-1.692827395,5.520561381e-01,1.125877015e+00,1.095630066e+00
-1.658393237,1.561954657e-01,1.104873035e+00,1.078379242e+00
-1.658393237,4.921586240e-01,1.104873035e+00,1.078379242e+00
-1.623947397,1.759888057e-01,1.082558493e+00,1.060143807e+00
-1.623947397,4.497584740e-01,1.082558493e+00,1.060143807e+00
-1.589489870,1.503345481e-01,1.059195596e+00,1.041135773e+00
-1.589489870,4.448560696e-01,1.059195596e+00,1.041135773e+00
-1.555020651,1.145130599e-01,1.035059362e+00,1.021576504e+00
-1.555020651,4.708527771e-01,1.035059362e+00,1.021576504e+00
-1.520539733,4.960529982e-01,1.010434428e+00,1.001694170e+00
-1.520539733,1.086419094e-01,1.010434428e+00,1.001694170e+00
-1.486047112,1.060792831e-01,9.856117196e-01,9.817211194e-01
-1.486047112,4.802078895e-01,9.856117196e-01,9.817211194e-01
-1.451542782,9.167420659e-02,9.608850515e-01,9.618911890e-01
-1.451542782,4.657416167e-01,9.608850515e-01,9.618911890e-01
-1.417026737,7.659122622e-02,9.365476679e-01,9.424369915e-01
-1.417026737,4.726385359e-01,9.365476679e-01,9.424369915e-01
-1.382498973,5.026795295e-02,9.128887866e-01,9.235872045e-01
-1.382498973,4.734044241e-01,9.128887866e-01,9.235872045e-01
-1.347959483,7.536160648e-02,8.901901750e-01,9.055638978e-01
-1.347959483,4.663501593e-01,8.901901750e-01,9.055638978e-01
-1.313408263,6.423110694e-02,8.687228034e-01,8.885799279e-01
-1.313408263,4.679263836e-01,8.687228034e-01,8.885799279e-01
-1.278845306,4.616401971e-01,8.487436144e-01,8.728364312e-01
-1.278845306,7.455269982e-02,8.487436144e-01,8.728364312e-01
-1.244270608,4.157894883e-01,8.304924470e-01,8.585204461e-01
-1.244270608,6.473828369e-02,8.304924470e-01,8.585204461e-01
-1.209684163,6.550975458e-02,8.141891528e-01,8.458026904e-01
-1.209684163,3.572924598e-01,8.141891528e-01,8.458026904e-01
-1.175085965,8.146063111e-02,8.000309396e-01,8.348355236e-01
-1.175085965,2.902581478e-01,8.000309396e-01,8.348355236e-01
-1.140476009,8.048998097e-02,7.881899738e-01,8.257511155e-01
