detuning_THz,data,std_pred,cat_pred
-4.911591745,-2.958141247e-04,9.542040096e-01,9.542202854e-01
-4.878243094,9.812604177e-04,9.548445446e-01,9.548650037e-01
-4.844883261,4.732685442e-04,9.554903222e-01,9.555138400e-01
-4.811512243,-1.759524925e-06,9.561388940e-01,9.561641977e-01
-4.778130033,9.279944026e-04,9.567874683e-01,9.568132056e-01
-4.744736626,6.776004710e-04,9.574330567e-01,9.574578682e-01
-4.711332018,1.217028026e-03,9.580726316e-01,9.580952225e-01
-4.677916203,1.069018361e-03,9.587032861e-01,9.587224942e-01
-4.644489176,1.505188435e-03,9.593223887e-01,9.593372442e-01
-4.611050932,4.374667963e-04,9.599277237e-01,9.599374987e-01
-4.577601466,1.660402110e-03,9.605176104e-01,9.605218544e-01
-4.544140773,4.206574391e-04,9.610909935e-01,9.610895543e-01
-4.510668847,1.451704117e-03,9.616475012e-01,9.616405294e-01
-4.477185683,1.889402315e-03,9.621874670e-01,9.621754046e-01
-4.443691277,2.125388226e-03,9.627119137e-01,9.626954670e-01
-4.410185623,1.690091365e-03,9.632225006e-01,9.632025997e-01
-4.376668716,1.718907406e-03,9.637214362e-01,9.636991825e-01
-4.343140550,3.451144413e-03,9.642113617e-01,9.641879674e-01
-4.309601121,2.865218247e-03,9.646952104e-01,9.646719323e-01
-4.276050424,2.473800357e-03,9.651760505e-01,9.651541227e-01
-4.242488452,2.844261126e-03,9.656569212e-01,9.656374894e-01
-4.208915202,2.117529305e-03,9.661406684e-01,9.661247299e-01
-4.175330668,1.710393575e-03,9.666297911e-01,9.666181431e-01
-4.141734844,1.259597177e-03,9.671263049e-01,9.671195049e-01
-4.108127726,1.027540726e-03,9.676316316e-01,9.676299705e-01
-4.074509308,9.007064851e-04,9.681465204e-01,9.681500104e-01
-4.040879585,8.963404182e-04,9.686710043e-01,9.686793820e-01
-4.007238553,6.808750211e-04,9.692043954e-01,9.692171399e-01
-3.973586205,1.685288691e-03,9.697453190e-01,9.697616831e-01
-3.939922536,1.311553372e-03,9.702917851e-01,9.703108387e-01
-3.906247542,1.025139389e-03,9.708412928e-01,9.708619753e-01
-3.872561217,-5.153268658e-05,9.713909631e-01,9.714121427e-01
-3.838863556,1.021646536e-03,9.719376933e-01,9.719582283e-01
-3.805154553,1.610947672e-04,9.724783225e-01,9.724971234e-01
-3.771434204,1.561947304e-03,9.730098028e-01,9.730258903e-01
-3.737702504,9.264662792e-04,9.735293637e-01,9.735419196e-01
-3.703959446,1.183627614e-03,9.740346629e-01,9.740430720e-01
-3.670205026,1.072947821e-03,9.745239138e-01,9.745277942e-01
-3.636439239,2.132592236e-03,9.749959842e-01,9.749952042e-01
-3.602662079,2.479476244e-03,9.754504593e-01,9.754451407e-01
-3.568873541,3.058416703e-03,9.758876657e-01,9.758781731e-01
-3.535073620,2.509165499e-03,9.763086559e-01,9.762955735e-01
-3.501262311,1.668261031e-03,9.767151528e-01,9.766992489e-01
-3.467439608,2.666343904e-03,9.771094575e-01,9.770916397e-01
-3.433605506,2.412457119e-03,9.774943252e-01,9.774755892e-01
-3.399760000,3.244629453e-03,9.778728162e-01,9.778541899e-01
-3.365903084,2.350458970e-03,9.782481290e-01,9.782306163e-01
-3.332034754,1.826967559e-03,9.786234259e-01,9.786079523e-01
-3.298155004,9.041993385e-04,9.790016596e-01,9.789890231e-01
-3.264263829,2.558283750e-03,9.793854102e-01,9.793762402e-01
-3.230361224,2.583170331e-03,9.797767429e-01,9.797714687e-01
-3.196447182,5.874411913e-04,9.801770923e-01,9.801759232e-01
-3.162521700,4.889863847e-04,9.805871815e-01,9.805900994e-01
-3.128584772,1.709083755e-03,9.810069797e-01,9.810137442e-01
-3.094636391,1.233182473e-03,9.814357007e-01,9.814458664e-01
-3.060676555,1.949317849e-04,9.818718434e-01,9.818847883e-01
-3.026705256,4.007918351e-04,9.823132715e-01,9.823282341e-01
-2.992722489,1.112897332e-03,9.827573280e-01,9.827734520e-01
-2.958728250,-2.781315541e-04,9.832009795e-01,9.832173628e-01
-2.924722533,1.222703912e-03,9.836409815e-01,9.836567263e-01
-2.890705332,1.057884890e-03,9.840740555e-01,9.840883179e-01
-2.856676643,1.369403757e-03,9.844970693e-01,9.845091047e-01
-2.822636460,2.196118508e-03,9.849072099e-01,9.849164116e-01
-2.788584778,1.715632855e-03,9.853021386e-01,9.853080688e-01
-2.754521591,3.445686830e-03,9.856801216e-01,9.856825319e-01
-2.720446894,2.334959433e-03,9.860401269e-01,9.860389680e-01
-2.686360682,2.945553876e-03,9.863818833e-01,9.863773031e-01
-2.652262950,3.021086832e-03,9.867058969e-01,9.866982284e-01
-2.618153692,3.445250223e-03,9.870134252e-01,9.870031637e-01
-2.584032902,4.618412375e-03,9.873064091e-01,9.872941810e-01
-2.549900576,4.557505743e-03,9.875873670e-01,9.875738923e-01
-2.515756709,4.402728675e-03,9.878592564e-01,9.878453061e-01
-2.481601294,4.235944923e-03,9.881253102e-01,9.881116628e-01
-2.447434326,3.925080966e-03,9.883888580e-01,9.883762554e-01
-2.413255801,3.015629249e-03,9.886531406e-01,9.886422479e-01
-2.379065712,3.900412688e-03,9.889211287e-01,9.889124992e-01
-2.344864055,2.456554393e-03,9.891953568e-01,9.891894035e-01
-2.310650824,1.413064425e-03,9.894777797e-01,9.894747562e-01
-2.276426014,2.058150797e-03,9.897696617e-01,9.897696520e-01
-2.242189619,3.360111920e-03,9.900715037e-01,9.900744216e-01
-2.207941634,2.610676552e-03,9.903830120e-01,9.903886110e-01
-2.173682053,2.410055782e-03,9.907031121e-01,9.907110035e-01
-2.139410872,2.807149558e-03,9.910300064e-01,9.910396848e-01
-2.105128085,3.085049711e-03,9.913612715e-01,9.913721466e-01
-2.070833686,3.342211046e-03,9.916939917e-01,9.917054242e-01
-2.036527670,4.147532070e-03,9.920249208e-01,9.920362596e-01
-2.002210032,3.621857625e-03,9.923506618e-01,9.923612815e-01
-1.967880766,5.272449184e-03,9.926678574e-01,9.926771923e-01
-1.933539867,5.579165377e-03,9.929733771e-01,9.929809520e-01
-1.899187330,6.668935653e-03,9.932644939e-01,9.932699480e-01
-1.864823149,7.027826345e-03,9.935390378e-01,9.935421414e-01
-1.830447318,9.253428903e-03,9.937955191e-01,9.937961827e-01
-1.796059833,8.850004329e-03,9.940332138e-01,9.940314886e-01
-1.761660688,1.023382921e-02,9.942522059e-01,9.942482758e-01
-1.727249877,1.051129275e-02,9.944533847e-01,9.944475518e-01
-1.692827395,1.021374530e-02,9.946383965e-01,9.946310591e-01
-1.658393237,8.834068185e-03,9.948095532e-01,9.948011801e-01
-1.623947397,1.024496268e-02,9.949697035e-01,9.949608043e-01
-1.589489870,1.150282652e-02,9.951220732e-01,9.951131672e-01
-1.555020651,9.793293064e-03,9.952700829e-01,9.952616693e-01
-1.520539733,7.241545316e-03,9.954171554e-01,9.954096847e-01
-1.486047112,7.866984387e-03,9.955665208e-01,9.955603713e-01
-1.451542782,7.548698116e-03,9.957210334e-01,9.957164912e-01
-1.417026737,6.648633443e-03,9.958830077e-01,9.958802548e-01
-1.382498973,6.197400438e-03,9.960540857e-01,9.960531931e-01
-1.347959483,6.183210721e-03,9.962351415e-01,9.962360701e-01
-1.313408263,5.964470773e-03,9.964262288e-01,9.964288363e-01
-1.278845306,6.052447020e-03,9.966265755e-01,9.966306297e-01
-1.244270608,6.426837249e-03,9.968346248e-01,9.968398213e-01
-1.209684163,7.784029117e-03,9.970481212e-01,9.970541048e-01
-1.175085965,9.549229929e-03,9.972642372e-01,9.972706252e-01
-1.140476009,1.091100617e-02,9.974797315e-01,9.974861385e-01
-1.105854290,1.209268215e-02,9.976911332e-01,9.976971937e-01
-1.071220801,1.300715484e-02,9.978949385e-01,9.979003281e-01
-1.036575538,1.511836645e-02,9.980878100e-01,9.980922628e-01
-1.001918495,1.839138844e-02,9.982667681e-01,9.982700896e-01
-0.967249667,1.969902545e-02,9.984293613e-01,9.984314361e-01
-0.932569048,2.217218399e-02,9.985738078e-01,9.985746024e-01
-0.897876632,2.482937225e-02,9.986990987e-01,9.986986585e-01
-0.863172414,2.636338983e-02,9.988050576e-01,9.988034992e-01
-0.828456389,2.925918364e-02,9.988923527e-01,9.988898523e-01
-0.793728551,3.216851226e-02,9.989624598e-01,9.989592379e-01
-0.758988895,3.840740343e-02,9.990175797e-01,9.990138845e-01
-0.724237414,4.431949450e-02,9.990605131e-01,9.990566025e-01
-0.689474105,5.682041700e-02,9.990945012e-01,9.990906251e-01
-0.654698960,7.329140404e-02,9.991230395e-01,9.991194243e-01
-0.619911974,9.950919864e-02,9.991496772e-01,9.991465123e-01
-0.585113143,1.334038485e-01,9.991778124e-01,9.991752405e-01
-0.550302460,1.760020343e-01,9.992104959e-01,9.992086068e-01
-0.515479920,2.178518762e-01,9.992502536e-01,9.992490821e-01
-0.480645517,2.795836948e-01,9.992989393e-01,9.992984677e-01
-0.445799246,3.227103930e-01,9.993576253e-01,9.993577891e-01
-0.410941102,3.941562737e-01,9.994265388e-01,9.994272355e-01
-0.376071078,4.491468852e-01,9.995050455e-01,9.995061460e-01
-0.341189169,5.223490162e-01,9.995916844e-01,9.995930455e-01
-0.306295370,5.657741351e-01,9.996842501e-01,9.996857271e-01
-0.271389675,6.424730490e-01,9.997799178e-01,9.997813771e-01
-0.236472079,7.468285949e-01,9.998754060e-01,9.998767354e-01
-0.201542575,8.022280886e-01,9.999671650e-01,9.999682818e-01
-0.166601159,8.483704291e-01,1.000051582e+00,1.000052439e+00
-0.131647825,8.704974374e-01,1.000125192e+00,1.000125777e+00
-0.096682567,8.974871526e-01,1.000184876e+00,1.000185213e+00
-0.061705380,9.021710691e-01,1.000228047e+00,1.000228190e+00
-0.026716257,9.686226059e-01,1.000252798e+00,1.000252826e+00
0.008284805,9.536668624e-01,1.000258018e+00,1.000258021e+00
0.043297814,9.290675688e-01,1.000243456e+00,1.000243527e+00
0.078322774,9.230524385e-01,1.000209736e+00,1.000209963e+00
0.113359692,9.623324135e-01,1.000158327e+00,1.000158777e+00
0.148408573,9.838826644e-01,1.000091454e+00,1.000092168e+00
0.183469421,1.000000000e+00,1.000011974e+00,1.000012960e+00
0.218542244,9.433666559e-01,9.999232056e-01,9.999244341e-01
0.253627047,9.520245664e-01,9.998287384e-01,9.998301440e-01
0.288723835,9.204771140e-01,9.997322225e-01,9.997337062e-01
0.323832614,9.259220359e-01,9.996371542e-01,9.996385906e-01
0.358953389,9.837741676e-01,9.995466703e-01,9.995479170e-01
0.394086167,9.061725693e-01,9.994633632e-01,9.994642725e-01
0.429230952,9.135870240e-01,9.993891268e-01,9.993895587e-01
0.464387751,8.842822018e-01,9.993250437e-01,9.993248792e-01
0.499556568,8.884332398e-01,9.992713191e-01,9.992704728e-01
0.534737411,8.946125342e-01,9.992272667e-01,9.992256973e-01
0.569930283,8.020062924e-01,9.991913470e-01,9.991890651e-01
0.605135192,7.166874527e-01,9.991612556e-01,9.991583281e-01
0.640352142,6.582304025e-01,9.991340573e-01,9.991306074e-01
0.675581139,6.656239000e-01,9.991063578e-01,9.991025606e-01
0.710822189,6.375055565e-01,9.990745028e-01,9.990705768e-01
0.746075298,5.085118590e-01,9.990347930e-01,9.990309877e-01
0.781340471,4.204170740e-01,9.989837029e-01,9.989802830e-01
0.816617714,3.784203140e-01,9.989180894e-01,9.989153165e-01
0.851907032,3.278678094e-01,9.988353783e-01,9.988334924e-01
0.887208432,2.790540909e-01,9.987337182e-01,9.987329188e-01
0.922521918,2.292667396e-01,9.986120916e-01,9.986125206e-01
0.957847497,1.884459796e-01,9.984703767e-01,9.984721043e-01
0.993185174,1.562918623e-01,9.983093563e-01,9.983123714e-01
1.028534956,1.387872089e-01,9.981306735e-01,9.981348783e-01
1.063896846,1.366111612e-01,9.979367350e-01,9.979419465e-01
1.099270852,1.335804559e-01,9.977305699e-01,9.977365262e-01
1.134656979,1.148343115e-01,9.975156500e-01,9.975220234e-01
1.170055233,1.081527011e-01,9.972956842e-01,9.973020988e-01
1.205465619,1.002656197e-01,9.970743976e-01,9.970804512e-01
1.240888144,8.626102381e-02,9.968553087e-01,9.968605985e-01
1.276322812,7.300695479e-02,9.966415197e-01,9.966456683e-01
1.311769629,6.673051545e-02,9.964355291e-01,9.964382111e-01
1.347228602,6.060885317e-02,9.962390818e-01,9.962400477e-01
1.382699736,5.560468569e-02,9.960530628e-01,9.960521593e-01
1.418183036,4.809483247e-02,9.958774422e-01,9.958746275e-01
1.453678509,3.688364611e-02,9.957112751e-01,9.957066270e-01
1.489186160,2.967963587e-02,9.955527564e-01,9.955464732e-01
1.524705995,2.512801122e-02,9.953993271e-01,9.953917208e-01
1.560238020,2.147754276e-02,9.952478262e-01,9.952393076e-01
1.595782240,1.729354094e-02,9.950946796e-01,9.950857366e-01
1.631338661,1.473611730e-02,9.949361135e-01,9.949272832e-01
1.666907289,1.200317778e-02,9.947683811e-01,9.947602177e-01
1.702488129,7.283896164e-03,9.945879882e-01,9.945810281e-01
1.738081188,6.491455037e-03,9.943919035e-01,9.943866306e-01
1.773686471,5.449274890e-03,9.941777429e-01,9.941745549e-01
1.809303984,4.442459883e-03,9.939439135e-01,9.939430935e-01
1.844933733,5.769089283e-03,9.936897118e-01,9.936914054e-01
1.880575723,4.868588004e-03,9.934153674e-01,9.934195681e-01
1.916229960,5.829341005e-03,9.931220312e-01,9.931285746e-01
1.951896450,4.653340910e-03,9.928117071e-01,9.928202754e-01
1.987575199,4.523013815e-03,9.924871322e-01,9.924972686e-01
2.023266213,5.224859055e-03,9.921516127e-01,9.921627453e-01
2.058969497,5.149107796e-03,9.918088246e-01,9.918202978e-01
2.094685057,4.519957569e-03,9.914625909e-01,9.914737048e-01
2.130412899,3.717256185e-03,9.911166504e-01,9.911267027e-01
2.166153029,3.824879732e-03,9.907744301e-01,9.907827609e-01
2.201905452,5.180980084e-03,9.904388368e-01,9.904448717e-01
2.237670174,2.933328889e-03,9.901120789e-01,9.901153681e-01
2.273447202,2.810424109e-03,9.897955313e-01,9.897957821e-01
2.309236541,2.352860307e-03,9.894896497e-01,9.894867503e-01
2.345038196,1.701006532e-03,9.891939414e-01,9.891879737e-01
2.380852174,2.398267401e-03,9.889069936e-01,9.888982344e-01
2.416678481,1.068363451e-03,9.886265583e-01,9.886154674e-01
2.452517122,2.841641486e-03,9.883496873e-01,9.883368848e-01
2.488368102,1.680486018e-03,9.880729118e-01,9.880591437e-01
2.524231429,9.703452507e-04,9.877924533e-01,9.877785479e-01
2.560107108,7.937378482e-04,9.875044540e-01,9.874912727e-01
2.595995144,5.514211401e-04,9.872052134e-01,9.871935966e-01
2.631895544,1.869100104e-03,9.868914143e-01,9.868821286e-01
2.667808313,1.900535785e-03,9.865603279e-01,9.865540149e-01
2.703733457,7.703793907e-04,9.862099812e-01,9.862071141e-01
2.739670982,1.669789154e-03,9.858392800e-01,9.858401289e-01
2.775620894,2.481440974e-03,9.854480773e-01,9.854526864e-01
2.811583199,2.447603956e-03,9.850371842e-01,9.850453630e-01
2.847557902,-1.200799355e-04,9.846083211e-01,9.846196502e-01
2.883545010,3.158181330e-03,9.841640140e-01,9.841778655e-01
2.919544528,2.109452082e-03,9.837074395e-01,9.837230111e-01
2.955556463,2.285186271e-03,9.832422309e-01,9.832585922e-01
2.991580820,1.491871931e-03,9.827722544e-01,9.827884019e-01
3.027617604,1.327707819e-03,9.823013710e-01,9.823162903e-01
3.063666823,2.584043544e-03,9.818331983e-01,9.818459274e-01
3.099728482,1.877832238e-03,9.813708865e-01,9.813805778e-01
3.135802586,6.035956385e-04,9.809169227e-01,9.809228999e-01
3.171889142,7.308664861e-04,9.804729768e-01,9.804747811e-01
3.207988155,7.016138384e-04,9.800397959e-01,9.800372206e-01
3.244099632,5.931170782e-04,9.796171576e-01,9.796102669e-01
3.280223578,1.035836253e-03,9.792038818e-01,9.791930132e-01
3.316359999,6.965928616e-04,9.787979030e-01,9.787836523e-01
3.352508902,8.683975907e-04,9.783963971e-01,9.783795863e-01
3.388670291,1.175768694e-03,9.779959560e-01,9.779775867e-01
3.424844174,6.581714737e-04,9.775927986e-01,9.775739924e-01
3.461030556,7.006227413e-05,9.771830059e-01,9.771649360e-01
3.497229442,1.804482315e-03,9.767627648e-01,9.767465828e-01
3.533440840,1.011167975e-03,9.763286058e-01,9.763153683e-01
3.569664754,2.128326589e-04,9.758776203e-01,9.758682196e-01
3.605901191,3.490539434e-04,9.754076426e-01,9.754027470e-01
3.642150157,4.566774903e-04,9.749173867e-01,9.749173931e-01
3.678411657,4.435792899e-04,9.744065276e-01,9.744115308e-01
3.714685698,1.563038820e-03,9.738757237e-01,9.738855039e-01
3.750972286,7.603374371e-04,9.733265764e-01,9.733406069e-01
3.787271426,1.388278264e-04,9.727615319e-01,9.727790065e-01
3.823583124,1.078405404e-03,9.721837288e-01,9.722036073e-01
