detuning_THz,data,std_pred,cat_pred
-10.106838288,1.102277539e-03,8.599465930e-01,8.606845773e-01
-10.075214766,1.580061588e-04,8.617433877e-01,8.622265662e-01
-10.043580845,1.046547148e-03,8.632873844e-01,8.635135975e-01
-10.011936518,1.089246489e-03,8.645743313e-01,8.645430530e-01
-9.980281781,8.893125164e-04,8.656015829e-01,8.653139201e-01
-9.948616631,1.220838636e-03,8.663681241e-01,8.658268064e-01
-9.916941061,2.855417231e-04,8.668745844e-01,8.660839431e-01
-9.885255067,3.097894622e-04,8.671232420e-01,8.660891789e-01
-9.853558646,1.578225988e-03,8.671180166e-01,8.658479626e-01
-9.821851791,-3.336849633e-04,8.668644520e-01,8.653673165e-01
-9.790134498,1.749576538e-03,8.663696887e-01,8.646557990e-01
-9.758406764,1.275723680e-03,8.656424253e-01,8.637234573e-01
-9.726668582,7.696612009e-04,8.646928703e-01,8.625817706e-01
-9.694919948,8.223862432e-04,8.635326837e-01,8.612435839e-01
-9.663160859,-8.217439415e-05,8.621749092e-01,8.597230319e-01
-9.631391308,-2.293000368e-04,8.606338968e-01,8.580354558e-01
-9.599611291,9.084806859e-04,8.589252167e-01,8.561973104e-01
-9.567820804,4.321667909e-04,8.570655653e-01,8.542260646e-01
-9.536019842,5.601334063e-04,8.550726630e-01,8.521400943e-01
-9.504208400,2.112810978e-04,8.529651449e-01,8.499585695e-01
-9.472386473,7.300840256e-04,8.507624450e-01,8.477013352e-01
-9.440554057,3.272363248e-04,8.484846751e-01,8.453887875e-01
-9.408711148,1.529395045e-03,8.461524984e-01,8.430417456e-01
-9.376857739,1.438282950e-03,8.437869982e-01,8.406813205e-01
-9.344993828,1.655295614e-03,8.414095445e-01,8.383287807e-01
-9.313119408,3.105568478e-05,8.390416567e-01,8.360054165e-01
-9.281234475,9.535069288e-04,8.367048661e-01,8.337324038e-01
-9.249339025,7.379452419e-04,8.344205757e-01,8.315306669e-01
-9.217433053,4.841644356e-04,8.322099222e-01,8.294207434e-01
-9.185516554,7.881056244e-04,8.300936370e-01,8.274226500e-01
-9.153589523,1.537975919e-03,8.280919107e-01,8.255557511e-01
-9.121651956,5.331835840e-04,8.262242595e-01,8.238386316e-01
-9.089703848,1.508325773e-03,8.245093955e-01,8.222889727e-01
-9.057745193,-2.599336852e-04,8.229651017e-01,8.209234348e-01
-9.025775989,1.755564002e-03,8.216081118e-01,8.197575441e-01
-8.993796228,-2.105615551e-04,8.204539974e-01,8.188055881e-01
-8.961805908,7.531816882e-05,8.195170608e-01,8.180805170e-01
-8.929805023,7.285881809e-04,8.188102364e-01,8.175938544e-01
-8.897793569,1.054103506e-03,8.183450000e-01,8.173556156e-01
-8.865771540,5.428091121e-04,8.181312878e-01,8.173742361e-01
-8.833738932,8.166542944e-05,8.181774243e-01,8.176565101e-01
-8.801695740,9.074871123e-04,8.184900605e-01,8.182075385e-01
-8.769641959,1.828460392e-03,8.190741235e-01,8.190306884e-01
-8.737577585,1.179980612e-03,8.199327757e-01,8.201275632e-01
-8.705502613,1.245103856e-03,8.210673868e-01,8.214979843e-01
-8.673417038,1.196493224e-03,8.224775161e-01,8.231399841e-01
-8.641320856,8.806468303e-04,8.241609079e-01,8.250498107e-01
-8.609214061,1.349419156e-03,8.261134973e-01,8.272219445e-01
-8.577096649,1.010761687e-05,8.283294294e-01,8.296491256e-01
-8.544968614,1.434729504e-04,8.308010890e-01,8.323223938e-01
-8.512829953,2.621510667e-04,8.335191431e-01,8.352311391e-01
-8.480680661,4.314447419e-04,8.364725940e-01,8.383631635e-01
-8.448520732,1.314216147e-04,8.396488446e-01,8.417047536e-01
-8.416350161,6.300168043e-04,8.430337735e-01,8.452407631e-01
-8.384168945,9.939537131e-04,8.466118214e-01,8.489547058e-01
-8.351977079,5.162692681e-04,8.503660867e-01,8.528288570e-01
-8.319774556,1.145249468e-03,8.542784314e-01,8.568443641e-01
-8.287561373,1.656740941e-03,8.583295944e-01,8.609813651e-01
-8.255337525,1.986670117e-03,8.624993141e-01,8.652191142e-01
-8.223103007,1.436257556e-05,8.667664570e-01,8.695361136e-01
