detuning_THz,data,std_pred,cat_pred
9.072171151,-4.312447673e-04,1.188803208e+00,1.184768579e+00
9.110328666,5.451487764e-04,1.192416600e+00,1.188515626e+00
9.148499634,9.591284187e-04,1.195816996e+00,1.192052851e+00
9.186684061,-3.421842119e-04,1.199002050e+00,1.195377841e+00
9.224881954,-2.585995949e-03,1.201969550e+00,1.198488309e+00
9.263093319,1.136314511e-03,1.204717411e+00,1.201382098e+00
9.301318163,-1.957896966e-03,1.207243685e+00,1.204057182e+00
9.339556493,6.809602796e-04,1.209546555e+00,1.206511664e+00
9.377808314,-1.452519221e-03,1.211624338e+00,1.208743782e+00
9.416073634,9.574921355e-04,1.213475491e+00,1.210751906e+00
9.454352459,-9.151170765e-04,1.215098604e+00,1.212534541e+00
9.492644796,8.541725410e-04,1.216492406e+00,1.214090327e+00
9.530950651,-1.350775133e-04,1.217655764e+00,1.215418040e+00
9.569270031,-4.438675232e-04,1.218587686e+00,1.216516595e+00
9.607602942,1.031592388e-03,1.219287316e+00,1.217385041e+00
9.645949391,-5.009036795e-04,1.219753943e+00,1.218022569e+00
9.684309385,7.422040212e-04,1.219986993e+00,1.218428506e+00
9.722682931,1.112999813e-04,1.219986033e+00,1.218602318e+00
9.761070034,-1.622225161e-03,1.219750774e+00,1.218543613e+00
9.799470701,1.196856988e-03,1.219281064e+00,1.218252134e+00
9.837884940,6.797915059e-04,1.218576897e+00,1.217727769e+00
9.876312756,-8.972909401e-05,1.217638405e+00,1.216970540e+00
9.914754157,8.628822426e-05,1.216465863e+00,1.215980613e+00
9.953209149,-3.043159442e-04,1.215059685e+00,1.214758290e+00
9.991677738,-8.851964699e-04,1.213420427e+00,1.213304016e+00
10.030159932,-2.402671458e-04,1.211548786e+00,1.211618371e+00
10.068655736,-8.576134108e-04,1.209445597e+00,1.209702076e+00
10.107165158,-3.599495720e-04,1.207111835e+00,1.207555989e+00
10.145688205,-9.062343964e-04,1.204548615e+00,1.205181106e+00
10.184224882,9.382915213e-06,1.201757186e+00,1.202578557e+00
10.222775196,-1.792398611e-03,1.198738938e+00,1.199749612e+00
10.261339155,7.482816444e-04,1.195495395e+00,1.196695673e+00
10.299916765,-1.413248425e-03,1.192028216e+00,1.193418279e+00
10.338508032,7.156167572e-05,1.188339194e+00,1.189919098e+00
10.377112964,1.281303225e-04,1.184430254e+00,1.186199933e+00
10.415731566,6.278979539e-04,1.180303455e+00,1.182262718e+00
10.454363846,-2.174587609e-03,1.175960984e+00,1.178109515e+00
10.493009810,2.265583654e-03,1.171405156e+00,1.173742516e+00
10.531669465,-1.246581296e-03,1.166638415e+00,1.169164037e+00
10.570342818,-2.091777655e-04,1.161663329e+00,1.164376522e+00
10.609029875,-2.082427466e-04,1.156482591e+00,1.159382537e+00
10.647730643,-3.725723279e-04,1.151099015e+00,1.154184772e+00
10.686445129,-1.706082336e-04,1.145515536e+00,1.148786034e+00
10.725173340,9.605309471e-04,1.139735206e+00,1.143189251e+00
10.763915282,-6.182485583e-04,1.133761196e+00,1.137397466e+00
10.802670961,1.089797318e-03,1.127596788e+00,1.131413838e+00
10.841440386,6.699738069e-04,1.121245377e+00,1.125241638e+00
10.880223562,-1.016505857e-04,1.114710471e+00,1.118884245e+00
10.919020496,5.403007031e-05,1.107995680e+00,1.112345150e+00
10.957831195,4.941575177e-06,1.101104724e+00,1.105627946e+00
10.996655665,-3.241850970e-04,1.094041424e+00,1.098736333e+00
11.035493914,7.225686231e-04,1.086809699e+00,1.091674110e+00
11.074345948,-8.933778858e-04,1.079413571e+00,1.084445175e+00
11.113211775,-1.425403671e-03,1.071857152e+00,1.077053521e+00
11.152091399,-1.446614576e-04,1.064144648e+00,1.069503238e+00
11.190984830,1.091667356e-03,1.056280357e+00,1.061798503e+00
11.229892072,-4.936572826e-04,1.048268661e+00,1.053943584e+00
11.268813134,1.693585808e-03,1.040114027e+00,1.045942832e+00
11.307748021,1.956854420e-04,1.031821003e+00,1.037800681e+00
11.346696741,7.464116065e-04,1.023394215e+00,1.029521648e+00
11.385659301,-6.967901505e-04,1.014838364e+00,1.021110322e+00
11.424635706,1.351135116e-03,1.006158225e+00,1.012571368e+00
11.463625965,-3.545732130e-04,9.973586391e-01,1.003909522e+00
11.502630083,1.007281895e-03,9.884445146e-01,9.951295878e-01
11.541648068,3.424834179e-04,9.794208223e-01,9.862364328e-01
11.580679926,-6.728863909e-05,9.702925923e-01,9.772349865e-01
11.619725665,-9.772958370e-04,9.610649106e-01,9.681302362e-01
11.658785291,4.612308252e-04,9.517429163e-01,9.589272246e-01
11.697858810,-4.139469166e-04,9.423317977e-01,9.496310458e-01
11.736946230,3.990520647e-04,9.328367891e-01,9.402468425e-01
11.776047558,-1.337044380e-03,9.232631677e-01,9.307798025e-01
11.815162800,5.797444777e-04,9.136162496e-01,9.212351552e-01
11.854291964,-1.524515680e-03,9.039013868e-01,9.116181684e-01
11.893435056,1.737999208e-03,8.941239635e-01,9.019341448e-01
11.932592082,-6.888424894e-04,8.842893928e-01,8.921884188e-01
11.971763051,3.120953019e-04,8.744031129e-01,8.823863526e-01
12.010947968,-1.697026678e-03,8.644705838e-01,8.725333332e-01
12.050146840,6.982581303e-04,8.544972836e-01,8.626347684e-01
12.089359675,-7.372297203e-04,8.444887050e-01,8.526960840e-01
12.128586480,1.769322343e-03,8.344503518e-01,8.427227196e-01
12.167827260,2.457697323e-05,8.243877352e-01,8.327201255e-01
12.207082024,-3.756111395e-04,8.143063702e-01,8.226937590e-01
12.246350777,-4.492438822e-04,8.042117724e-01,8.126490810e-01
12.285633528,-7.211006434e-04,7.941094538e-01,8.025915526e-01
12.324930282,-4.242321252e-04,7.840049198e-01,7.925266310e-01
12.364241047,2.040945350e-03,7.739036652e-01,7.824597666e-01
12.403565829,-9.349862293e-04,7.638111710e-01,7.723963993e-01
12.442904636,-3.452230235e-04,7.537329006e-01,7.623419550e-01
