detuning_THz,data,std_pred,cat_pred
-7.185935761,2.225818426e-03,9.049193541e-01,9.046665602e-01
-7.153346417,2.431922330e-03,9.053745994e-01,9.051287453e-01
-7.120746238,9.708085696e-04,9.058365632e-01,9.056041511e-01
-7.088135219,1.120605695e-03,9.063147551e-01,9.061018873e-01
-7.055513354,4.104162493e-04,9.068182082e-01,9.066304261e-01
-7.022880640,9.754929671e-04,9.073552342e-01,9.071973726e-01
-6.990237071,1.085354784e-03,9.079331960e-01,9.078092577e-01
-6.957582642,1.987250679e-03,9.085583053e-01,9.084713588e-01
-6.924917349,1.035359075e-03,9.092354502e-01,9.091875525e-01
-6.892241186,5.351724603e-04,9.099680575e-01,9.099602047e-01
-6.859554148,7.585188023e-04,9.107579942e-01,9.107901013e-01
-6.826856231,2.989528047e-04,9.116055098e-01,9.116764195e-01
-6.794147429,-3.086146118e-04,9.125092234e-01,9.126167436e-01
-6.761427738,3.952230463e-04,9.134661537e-01,9.136071228e-01
-6.728697152,8.309435264e-05,9.144717927e-01,9.146421710e-01
-6.695955668,1.304297752e-03,9.155202215e-01,9.157152058e-01
-6.663203279,8.346227174e-04,9.166042647e-01,9.168184223e-01
-6.630439980,1.883961289e-03,9.177156794e-01,9.179430992e-01
-6.597665768,4.731390887e-04,9.188453741e-01,9.190798293e-01
-6.564880637,1.742616002e-03,9.199836519e-01,9.202187707e-01
-6.532084581,2.105642614e-03,9.211204713e-01,9.213499099e-01
-6.499277597,7.371593027e-04,9.222457173e-01,9.224633319e-01
-6.466459678,1.973875862e-03,9.233494758e-01,9.235494878e-01
-6.433630821,1.585916399e-03,9.244223042e-01,9.245994542e-01
-6.400791019,1.523053549e-03,9.254554900e-01,9.256051773e-01
-6.367940269,2.224726977e-03,9.264412907e-01,9.265596938e-01
-6.335078565,1.989393036e-03,9.273731489e-01,9.274573237e-01
-6.302205902,2.166982058e-03,9.282458749e-01,9.282938291e-01
-6.269322275,2.392232027e-03,9.290557944e-01,9.290665346e-01
-6.236427679,1.239316842e-03,9.298008538e-01,9.297744060e-01
-6.203522110,2.110618898e-03,9.304806828e-01,9.304180839e-01
-6.170605561,2.444086014e-03,9.310966107e-01,9.309998734e-01
-6.137678029,1.636172602e-03,9.316516363e-01,9.315236866e-01
-6.104739508,2.044643524e-03,9.321503520e-01,9.319949430e-01
-6.071789993,2.305949460e-03,9.325988237e-01,9.324204267e-01
-6.038829479,2.471798112e-03,9.330044300e-01,9.328081068e-01
-6.005857961,1.939320538e-03,9.333756639e-01,9.331669240e-01
-5.972875435,1.656841983e-03,9.337219042e-01,9.335065503e-01
-5.939881894,5.000233208e-04,9.340531602e-01,9.338371269e-01
-5.906877335,2.142039704e-03,9.343797986e-01,9.341689889e-01
-5.873861751,2.155001421e-03,9.347122593e-01,9.345123825e-01
-5.840835139,9.792048465e-04,9.350607678e-01,9.348771843e-01
-5.807797493,9.423124772e-04,9.354350520e-01,9.352726289e-01
-5.774748808,1.196456000e-03,9.358440718e-01,9.357070529e-01
-5.741689078,5.601938178e-04,9.362957687e-01,9.361876625e-01
-5.708618300,7.528492848e-04,9.367968418e-01,9.367203314e-01
-5.675536468,1.307468005e-03,9.373525580e-01,9.373094336e-01
-5.642443576,3.182968315e-04,9.379666006e-01,9.379577175e-01
-5.609339620,6.784566594e-04,9.386409606e-01,9.386662240e-01
-5.576224595,1.077890483e-03,9.393758755e-01,9.394342503e-01
-5.543098496,2.034267724e-03,9.401698149e-01,9.402593633e-01
-5.509961317,3.856171772e-04,9.410195170e-01,9.411374592e-01
-5.476813054,5.641591858e-04,9.419200712e-01,9.420628702e-01
-5.443653701,2.564785922e-04,9.428650488e-01,9.430285146e-01
-5.410483254,-8.659051532e-05,9.438466749e-01,9.440260869e-01
-5.377301707,1.627310066e-03,9.448560399e-01,9.450462822e-01
-5.344109055,1.630594689e-03,9.458833421e-01,9.460790495e-01
-5.310905294,2.415352843e-03,9.469181574e-01,9.471138664e-01
-5.277690418,1.930763200e-03,9.479497270e-01,9.481400287e-01
-5.244464422,2.537951131e-03,9.489672555e-01,9.491469457e-01
-5.211227301,2.302220480e-03,9.499602118e-01,9.501244338e-01
-5.177979049,2.953241695e-03,9.509186238e-01,9.510630004e-01
-5.144719663,3.029629629e-03,9.518333582e-01,9.519541093e-01
-5.111449136,3.459524250e-03,9.526963792e-01,9.527904212e-01
-5.078167464,3.064548702e-03,9.535009764e-01,9.535660019e-01
-5.044874642,3.182065016e-03,9.542419575e-01,9.542764917e-01
-5.011570664,3.627382991e-03,9.549157986e-01,9.549192326e-01
-4.978255525,2.969960632e-03,9.555207492e-01,9.554933482e-01
-4.944929221,2.136620577e-03,9.560568869e-01,9.559997738e-01
-4.911591745,3.118712390e-03,9.565261220e-01,9.564412372e-01
-4.878243094,3.963690303e-03,9.569321500e-01,9.568221885e-01
-4.844883261,2.463332205e-03,9.572803535e-01,9.571486817e-01
-4.811512243,2.533978609e-03,9.575776575e-01,9.574282109e-01
-4.778130033,2.899845434e-03,9.578323391e-01,9.576695062e-01
-4.744736626,2.680046656e-03,9.580537990e-01,9.578822929e-01
-4.711332018,3.887669381e-03,9.582523010e-01,9.580770227e-01
-4.677916203,1.785015118e-03,9.584386845e-01,9.582645836e-01
-4.644489176,3.152441340e-03,9.586240614e-01,9.584559952e-01
-4.611050932,1.952166475e-03,9.588195022e-01,9.586621003e-01
-4.577601466,1.808212565e-03,9.590357234e-01,9.588932592e-01
-4.544140773,5.018369075e-04,9.592827830e-01,9.591590571e-01
-4.510668847,1.732210387e-03,9.595697928e-01,9.594680310e-01
-4.477185683,1.579472968e-03,9.599046576e-01,9.598274263e-01
-4.443691277,1.514946740e-03,9.602938462e-01,9.602429873e-01
-4.410185623,1.259602153e-03,9.607422029e-01,9.607187906e-01
-4.376668716,2.101657249e-04,9.612528042e-01,9.612571232e-01
-4.343140550,1.329893287e-03,9.618268647e-01,9.618584122e-01
-4.309601121,9.262727053e-04,9.624636962e-01,9.625212055e-01
-4.276050424,8.240238751e-04,9.631607200e-01,9.632422061e-01
-4.242488452,1.505728195e-03,9.639135338e-01,9.640163587e-01
-4.208915202,1.832621277e-03,9.647160296e-01,9.648369860e-01
-4.175330668,1.382363178e-03,9.655605622e-01,9.656959718e-01
-4.141734844,1.626952468e-03,9.664381610e-01,9.665839857e-01
-4.108127726,2.151183229e-03,9.673387812e-01,9.674907431e-01
-4.074509308,2.904514273e-03,9.682515859e-01,9.684052926e-01
-4.040879585,2.381660619e-03,9.691652533e-01,9.693163249e-01
-4.007238553,2.424772554e-03,9.700682973e-01,9.702124920e-01
-3.973586205,3.646040863e-03,9.709493958e-01,9.710827289e-01
-3.939922536,3.017363461e-03,9.717977143e-01,9.719165695e-01
-3.906247542,4.542278088e-03,9.726032178e-01,9.727044454e-01
-3.872561217,3.070707237e-03,9.733569605e-01,9.734379614e-01
-3.838863556,3.930297756e-03,9.740513454e-01,9.741101381e-01
-3.805154553,4.392933299e-03,9.746803470e-01,9.747156156e-01
-3.771434204,4.721786381e-03,9.752396886e-01,9.752508112e-01
-3.737702504,4.294548080e-03,9.757269713e-01,9.757140275e-01
-3.703959446,4.742700742e-03,9.761417485e-01,9.761055069e-01
-3.670205026,5.167447021e-03,9.764855450e-01,9.764274307e-01
-3.636439239,4.883608648e-03,9.767618198e-01,9.766838631e-01
-3.602662079,4.008925681e-03,9.769758719e-01,9.768806405e-01
-3.568873541,4.616943048e-03,9.771346941e-01,9.770252105e-01
-3.535073620,3.219195181e-03,9.772467760e-01,9.771264227e-01
-3.501262311,3.589771508e-03,9.773218643e-01,9.771942801e-01
-3.467439608,3.805101776e-03,9.773706847e-01,9.772396549e-01
-3.433605506,3.131580197e-03,9.774046349e-01,9.772739792e-01
-3.399760000,2.636226629e-03,9.774354573e-01,9.773089180e-01
-3.365903084,3.350749122e-03,9.774748999e-01,9.773560343e-01
-3.332034754,2.413474935e-03,9.775343756e-01,9.774264558e-01
-3.298155004,1.984768774e-03,9.776246308e-01,9.775305527e-01
-3.264263829,1.508756098e-03,9.777554306e-01,9.776776363e-01
-3.230361224,2.441676102e-03,9.779352729e-01,9.778756867e-01
-3.196447182,9.211195782e-04,9.781711366e-01,9.781311186e-01
-3.162521700,1.309405329e-03,9.784682740e-01,9.784485899e-01
-3.128584772,1.771636338e-03,9.788300527e-01,9.788308620e-01
-3.094636391,1.876807490e-03,9.792578505e-01,9.792787133e-01
-3.060676555,1.079531249e-03,9.797510096e-01,9.797909101e-01
-3.026705256,1.531185310e-03,9.803068481e-01,9.803642360e-01
-2.992722489,2.075869555e-03,9.809207323e-01,9.809935777e-01
-2.958728250,1.881931687e-03,9.815862051e-01,9.816720681e-01
-2.924722533,1.698591044e-03,9.822951681e-01,9.823912784e-01
-2.890705332,3.076288285e-03,9.830381133e-01,9.831414588e-01
-2.856676643,3.780900517e-03,9.838043960e-01,9.839118161e-01
-2.822636460,4.389003927e-03,9.845825421e-01,9.846908248e-01
-2.788584778,4.211828037e-03,9.853605813e-01,9.854665591e-01
-2.754521591,4.832799255e-03,9.861263958e-01,9.862270387e-01
-2.720446894,4.897998392e-03,9.868680746e-01,9.869605772e-01
-2.686360682,5.783167440e-03,9.875742633e-01,9.876561232e-01
-2.652262950,7.175924908e-03,9.882344984e-01,9.883035844e-01
-2.618153692,7.910010533e-03,9.888395173e-01,9.888941247e-01
-2.584032902,8.510773882e-03,9.893815339e-01,9.894204258e-01
-2.549900576,7.998462666e-03,9.898544715e-01,9.898769051e-01
-2.515756709,9.124306505e-03,9.902541470e-01,9.902598847e-01
-2.481601294,8.812050240e-03,9.905783989e-01,9.905677036e-01
-2.447434326,9.179967778e-03,9.908271576e-01,9.908007731e-01
-2.413255801,9.780903322e-03,9.910024529e-01,9.909615699e-01
-2.379065712,9.653129255e-03,9.911083605e-01,9.910545702e-01
-2.344864055,7.170067469e-03,9.911508876e-01,9.910861237e-01
-2.310650824,8.333809895e-03,9.911378007e-01,9.910642727e-01
-2.276426014,8.106463806e-03,9.910784015e-01,9.909985206e-01
-2.242189619,8.254349389e-03,9.909832555e-01,9.908995568e-01
-2.207941634,6.480565479e-03,9.908638832e-01,9.907789454e-01
-2.173682053,6.959079609e-03,9.907324214e-01,9.906487873e-01
-2.139410872,6.833427560e-03,9.906012648e-01,9.905213650e-01
-2.105128085,4.837902056e-03,9.904826990e-01,9.904087809e-01
-2.070833686,5.930279006e-03,9.903885354e-01,9.903225997e-01
-2.036527670,5.387296570e-03,9.903297589e-01,9.902735051e-01
-2.002210032,5.049840572e-03,9.903161983e-01,9.902709816e-01
-1.967880766,4.359013988e-03,9.903562308e-01,9.903230303e-01
-1.933539867,3.961858563e-03,9.904565281e-01,9.904359281e-01
-1.899187330,4.545849834e-03,9.906218526e-01,9.906140363e-01
-1.864823149,3.706542206e-03,9.908549098e-01,9.908596660e-01
-1.830447318,4.026160388e-03,9.911562612e-01,9.911730031e-01
-1.796059833,5.064018337e-03,9.915243014e-01,9.915520971e-01
-1.761660688,5.413323510e-03,9.919552997e-01,9.919929119e-01
-1.727249877,7.651616068e-03,9.924435049e-01,9.924894400e-01
-1.692827395,8.870554285e-03,9.929813116e-01,9.930338750e-01
-1.658393237,9.257179728e-03,9.935594823e-01,9.936168382e-01
-1.623947397,1.099015834e-02,9.941674188e-01,9.942276533e-01
-1.589489870,1.214645208e-02,9.947934760e-01,9.948546600e-01
-1.555020651,1.331153949e-02,9.954253077e-01,9.954855586e-01
-1.520539733,1.599322365e-02,9.960502348e-01,9.961077749e-01
-1.486047112,1.674516586e-02,9.966556248e-01,9.967088338e-01
-1.451542782,2.063826196e-02,9.972292712e-01,9.972767322e-01
-1.417026737,2.213221659e-02,9.977597614e-01,9.978002983e-01
-1.382498973,2.491811731e-02,9.982368221e-01,9.982695280e-01
-1.347959483,2.834436056e-02,9.986516310e-01,9.986758870e-01
-1.313408263,2.956328236e-02,9.989970869e-01,9.990125698e-01
-1.278845306,3.194379638e-02,9.992680279e-01,9.992747085e-01
-1.244270608,2.991170947e-02,9.994613922e-01,9.994595235e-01
-1.209684163,3.109504394e-02,9.995763160e-01,9.995664124e-01
-1.175085965,3.291620864e-02,9.996141656e-01,9.995969738e-01
-1.140476009,3.191060241e-02,9.995785014e-01,9.995549649e-01
-1.105854290,2.985750494e-02,9.994749764e-01,9.994461944e-01
-1.071220801,3.021804964e-02,9.993111703e-01,9.992783530e-01
-1.036575538,2.871121611e-02,9.990963650e-01,9.990607868e-01
-1.001918495,2.793579700e-02,9.988412676e-01,9.988042200e-01
-0.967249667,2.562331912e-02,9.985576893e-01,9.985204351e-01
-0.932569048,2.728179860e-02,9.982581896e-01,9.982219208e-01
-0.897876632,2.777234180e-02,9.979556969e-01,9.979214957e-01
-0.863172414,2.764837279e-02,9.976631165e-01,9.976319232e-01
-0.828456389,3.107458408e-02,9.973929375e-01,9.973655245e-01
-0.793728551,3.461652859e-02,9.971568520e-01,9.971338051e-01
-0.758988895,4.579734384e-02,9.969653966e-01,9.969471046e-01
-0.724237414,5.566896753e-02,9.968276281e-01,9.968142798e-01
-0.689474105,7.546632615e-02,9.967508437e-01,9.967424331e-01
-0.654698960,9.988849964e-02,9.967403532e-01,9.967366918e-01
-0.619911974,1.353358506e-01,9.967993119e-01,9.968000478e-01
-0.585113143,1.756910079e-01,9.969286185e-01,9.969332608e-01
-0.550302460,2.385761925e-01,9.971268816e-01,9.971348295e-01
-0.515479920,2.999459395e-01,9.973904562e-01,9.974010311e-01
-0.480645517,3.775569776e-01,9.977135498e-01,9.977260293e-01
-0.445799246,4.382244649e-01,9.980883936e-01,9.981020456e-01
-0.410941102,5.081512913e-01,9.985054760e-01,9.985195922e-01
-0.376071078,5.643598047e-01,9.989538296e-01,9.989677557e-01
-0.341189169,6.468962022e-01,9.994213644e-01,9.994345271e-01
-0.306295370,7.184012683e-01,9.998952355e-01,9.999071651e-01
-0.271389675,8.127075807e-01,1.000362236e+00,1.000372583e+00
-0.236472079,9.074387085e-01,1.000809204e+00,1.000817749e+00
-0.201542575,8.589229093e-01,1.001223424e+00,1.001230082e+00
-0.166601159,9.096306877e-01,1.001593023e+00,1.001597841e+00
-0.131647825,9.023545719e-01,1.001907336e+00,1.001910485e+00
-0.096682567,9.212637670e-01,1.002157238e+00,1.002158996e+00
-0.061705380,8.995866389e-01,1.002335432e+00,1.002336165e+00
-0.026716257,9.652369583e-01,1.002436674e+00,1.002436813e+00
0.008284805,9.329567620e-01,1.002457942e+00,1.002457955e+00
0.043297814,9.421343941e-01,1.002398537e+00,1.002398900e+00
0.078322774,9.266896615e-01,1.002260105e+00,1.002261274e+00
0.113359692,9.514740041e-01,1.002046597e+00,1.002048977e+00
0.148408573,9.802425956e-01,1.001764147e+00,1.001768067e+00
0.183469421,1.000000000e+00,1.001420889e+00,1.001426581e+00
0.218542244,9.584379193e-01,1.001026710e+00,1.001034288e+00
0.253627047,9.718425331e-01,1.000592946e+00,1.000602395e+00
0.288723835,9.224330536e-01,1.000132033e+00,1.000143201e+00
0.323832614,9.042092682e-01,9.996571214e-01,9.996697223e-01
0.358953389,9.440803405e-01,9.991816717e-01,9.991952887e-01
0.394086167,8.599752015e-01,9.987190330e-01,9.987331346e-01
0.429230952,8.743174877e-01,9.982820283e-01,9.982959867e-01
0.464387751,8.603441783e-01,9.978825528e-01,9.978956698e-01
0.499556568,8.619967986e-01,9.975312004e-01,9.975427370e-01
0.534737411,8.537965763e-01,9.972369308e-01,9.972461403e-01
0.569930283,7.778455061e-01,9.970067846e-01,9.970129481e-01
0.605135192,7.050663394e-01,9.968456598e-01,9.968481218e-01
0.640352142,6.240417846e-01,9.967561532e-01,9.967543567e-01
0.675581139,5.952907693e-01,9.967384737e-01,9.967319929e-01
0.710822189,5.748130350e-01,9.967904308e-01,9.967789992e-01
0.746075298,4.880136989e-01,9.969074976e-01,9.968910314e-01
0.781340471,3.893190590e-01,9.970829474e-01,9.970615621e-01
0.816617714,3.297871075e-01,9.973080603e-01,9.972820798e-01
0.851907032,2.685335623e-01,9.975723923e-01,9.975423499e-01
0.887208432,2.211486794e-01,9.978640996e-01,9.978307305e-01
0.922521918,1.820996475e-01,9.981703086e-01,9.981345331e-01
0.957847497,1.483227540e-01,9.984775180e-01,9.984404173e-01
0.993185174,1.288781685e-01,9.987720231e-01,9.987348065e-01
1.028534956,1.127918135e-01,9.990403467e-01,9.990043128e-01
1.063896846,1.091917916e-01,9.992696652e-01,9.992361566e-01
1.099270852,1.019409392e-01,9.994482137e-01,9.994185687e-01
1.134656979,8.788859983e-02,9.995656605e-01,9.995411617e-01
1.170055233,9.101076651e-02,9.996134359e-01,9.995952589e-01
1.205465619,9.048916403e-02,9.995850072e-01,9.995741705e-01
1.240888144,8.514598725e-02,9.994760892e-01,9.994734080e-01
1.276322812,8.189081224e-02,9.992847848e-01,9.992908298e-01
1.311769629,8.044634715e-02,9.990116496e-01,9.990267136e-01
1.347228602,7.751741273e-02,9.986596796e-01,9.986837524e-01
1.382699736,7.372685100e-02,9.982342208e-01,9.982669744e-01
1.418183036,7.249466079e-02,9.977428039e-01,9.977835890e-01
1.453678509,6.712620682e-02,9.971949101e-01,9.972427636e-01
1.489186160,6.119985573e-02,9.966016727e-01,9.966553378e-01
1.524705995,5.804232715e-02,9.959755267e-01,9.960334840e-01
1.560238020,5.003632989e-02,9.953298150e-01,9.953903245e-01
1.595782240,4.614162202e-02,9.946783653e-01,9.947395186e-01
1.631338661,4.176349810e-02,9.940350502e-01,9.940948301e-01
1.666907289,4.025354972e-02,9.934133443e-01,9.934696916e-01
1.702488129,3.286135820e-02,9.928258937e-01,9.928767775e-01
1.738081188,2.639654550e-02,9.922841099e-01,9.923276000e-01
1.773686471,2.208402203e-02,9.917978027e-01,9.918321412e-01
1.809303984,1.744832119e-02,9.913748634e-01,9.913985330e-01
1.844933733,1.503623287e-02,9.910210084e-01,9.910327944e-01
1.880575723,1.105101814e-02,9.907395918e-01,9.907386361e-01
1.916229960,8.039386215e-03,9.905314935e-01,9.905173378e-01
1.951896450,5.979329767e-03,9.903950862e-01,9.903677030e-01
1.987575199,4.869501426e-03,9.903262829e-01,9.902860922e-01
2.023266213,4.515294409e-03,9.903186635e-01,9.902665346e-01
2.058969497,4.210366379e-03,9.903636771e-01,9.903009145e-01
2.094685057,3.855064706e-03,9.904509125e-01,9.903792265e-01
2.130412899,2.449721031e-03,9.905684305e-01,9.904898924e-01
2.166153029,4.286725290e-03,9.907031453e-01,9.906201287e-01
2.201905452,4.603407688e-03,9.908412438e-01,9.907563534e-01
2.237670174,3.779974821e-03,9.909686306e-01,9.908846207e-01
2.273447202,2.755607496e-03,9.910713816e-01,9.909910667e-01
2.309236541,4.234110747e-03,9.911361944e-01,9.910623550e-01
2.345038196,4.237046404e-03,9.911508192e-01,9.910861058e-01
2.380852174,5.184082269e-03,9.911044566e-01,9.910512955e-01
2.416678481,4.459157316e-03,9.909881102e-01,9.909486134e-01
2.452517122,7.193243100e-03,9.907948802e-01,9.907707643e-01
2.488368102,5.738372446e-03,9.905201914e-01,9.905127072e-01
2.524231429,5.616499456e-03,9.901619454e-01,9.901718213e-01
2.560107108,4.759916571e-03,9.897205925e-01,9.897479949e-01
2.595995144,5.617540900e-03,9.891991222e-01,9.892436333e-01
2.631895544,6.065693615e-03,9.886029695e-01,9.886635853e-01
2.667808313,6.400517524e-03,9.879398430e-01,9.880149904e-01
2.703733457,4.153122224e-03,9.872194776e-01,9.873070524e-01
2.739670982,4.666636035e-03,9.864533210e-01,9.865507446e-01
2.775620894,4.429332674e-03,9.856541634e-01,9.857584575e-01
2.811583199,4.990242233e-03,9.848357230e-01,9.849435999e-01
2.847557902,3.500497017e-03,9.840121994e-01,9.841201655e-01
2.883545010,3.871137454e-03,9.831978116e-01,9.833022803e-01
2.919544528,3.812212608e-03,9.824063327e-01,9.825037437e-01
2.955556463,3.108137112e-03,9.816506394e-01,9.817375799e-01
2.991580820,2.055801811e-03,9.809422890e-01,9.810156134e-01
3.027617604,1.958277307e-03,9.802911394e-01,9.803480822e-01
3.063666823,1.799625440e-03,9.797050229e-01,9.797433022e-01
3.099728482,1.046299088e-03,9.791894869e-01,9.792073932e-01
3.135802586,6.114813577e-04,9.787476078e-01,9.787440758e-01
3.171889142,1.096768983e-03,9.783798867e-01,9.783545470e-01
3.207988155,1.418403418e-03,9.780842289e-01,9.780374364e-01
3.244099632,2.054570583e-04,9.778560086e-01,9.777888481e-01
3.280223578,4.447940040e-04,9.776882177e-01,9.776024832e-01
3.316359999,1.368373219e-03,9.775716926e-01,9.774698432e-01
3.352508902,-4.276428963e-05,9.774954129e-01,9.773805045e-01
3.388670291,1.747267855e-05,9.774468624e-01,9.773224570e-01
3.424844174,5.898690186e-04,9.774124392e-01,9.772824958e-01
3.461030556,2.230077011e-04,9.773779036e-01,9.772466522e-01
3.497229442,1.848278504e-03,9.773288474e-01,9.772006518e-01
3.533440840,1.018179291e-03,9.772511702e-01,9.771303824e-01
3.569664754,2.029608362e-03,9.771315457e-01,9.770223583e-01
3.605901191,2.407807837e-03,9.769578648e-01,9.768641652e-01
3.642150157,1.511572095e-03,9.767196378e-01,9.766448700e-01
3.678411657,6.267074277e-04,9.764083449e-01,9.763553829e-01
3.714685698,1.733166599e-03,9.760177210e-01,9.759887604e-01
3.750972286,8.914630888e-04,9.755439678e-01,9.755404365e-01
3.787271426,1.824660842e-03,9.749858824e-01,9.750083772e-01
3.823583124,1.889824007e-03,9.743449014e-01,9.743931514e-01
3.859907388,2.231429186e-03,9.736250572e-01,9.736979152e-01
