detuning_THz,data,std_pred,cat_pred
-10.106838288,5.816443237e-04,8.207286288e-01,8.207369208e-01
-10.075214766,4.970984515e-04,8.217507887e-01,8.217564915e-01
-10.043580845,-3.892970478e-04,8.227688033e-01,8.227715490e-01
-10.011936518,3.059448141e-04,8.237822699e-01,8.237818874e-01
-9.980281781,1.351563077e-04,8.247909799e-01,8.247875053e-01
-9.948616631,2.442403742e-04,8.257949324e-01,8.257886068e-01
-9.916941061,5.565107823e-05,8.267943352e-01,8.267855876e-01
-9.885255067,-3.212003208e-04,8.277895902e-01,8.277790093e-01
-9.853558646,1.151922916e-03,8.287812675e-01,8.287695616e-01
-9.821851791,1.256281188e-04,8.297700668e-01,8.297580168e-01
-9.790134498,-7.602951073e-05,8.307567706e-01,8.307451780e-01
-9.758406764,1.325627294e-04,8.317421913e-01,8.317318249e-01
-9.726668582,9.887914254e-07,8.327271166e-01,8.327186610e-01
-9.694919948,2.003807329e-04,8.337122553e-01,8.337062658e-01
-9.663160859,-4.850147757e-04,8.346981889e-01,8.346950549e-01
-9.631391308,-2.684414702e-04,8.356853309e-01,8.356852504e-01
-9.599611291,-2.992920233e-05,8.366738981e-01,8.366768645e-01
-9.567820804,1.853987190e-04,8.376638934e-01,8.376696971e-01
-9.536019842,-1.416391361e-03,8.386551047e-01,8.386633470e-01
-9.504208400,3.509916751e-05,8.396471166e-01,8.396572374e-01
-9.472386473,1.669974876e-04,8.406393370e-01,8.406506524e-01
-9.440554057,-1.521397987e-03,8.416310354e-01,8.416427838e-01
-9.408711148,1.190804228e-03,8.426213903e-01,8.426327837e-01
-9.376857739,3.585142294e-05,8.436095435e-01,8.436198204e-01
-9.344993828,3.415215544e-04,8.445946570e-01,8.446031335e-01
-9.313119408,-2.918670612e-04,8.455759691e-01,8.455820842e-01
-9.281234475,-1.524653736e-03,8.465528450e-01,8.465561983e-01
-9.249339025,4.857299468e-04,8.475248193e-01,8.475251974e-01
-9.217433053,1.482768185e-04,8.484916283e-01,8.484890184e-01
-9.185516554,1.791894563e-04,8.494532268e-01,8.494478172e-01
-9.153589523,1.959100418e-03,8.504097924e-01,8.504019590e-01
-9.121651956,-1.172745761e-03,8.513617128e-01,8.513519934e-01
-9.089703848,1.999339929e-04,8.523095602e-01,8.522986177e-01
-9.057745193,-8.746010519e-04,8.532540521e-01,8.532426294e-01
-9.025775989,2.203935585e-04,8.541960027e-01,8.541848723e-01
-8.993796228,-4.514876508e-04,8.551362672e-01,8.551261788e-01
-8.961805908,-8.494650709e-04,8.560756827e-01,8.560673128e-01
