detune_THz,I_norm
-9.866666666598968405e+00,7.236351587073620584e-01
-9.699999999932250816e+00,3.887114776110596193e-01
-9.533333333265531451e+00,1.472199100156722784e-01
-9.366666666598844060e+00,3.896334975606940282e-02
-9.199999999932124695e+00,3.476264714854764015e-02
-9.033333333265407106e+00,1.054730387901188643e-01
-8.866666666598687740e+00,1.898228399312789361e-01
-8.699999999931968375e+00,2.343455949107990099e-01
-8.533333333265250786e+00,2.376102427890238733e-01
-8.366666666598531421e+00,2.156518382461179162e-01
-8.199999999931812056e+00,1.468150743314786122e-01
-8.033333333265094467e+00,1.075042955809935308e-01
-7.866666666598375102e+00,1.627062278299343245e-01
-7.699999999931656625e+00,3.435044912022178210e-01
-7.533333333264937259e+00,6.272557413446951946e-01
-7.366666666598218782e+00,8.621716501503146057e-01
-7.199999999931500305e+00,1.000000000000000000e+00
-7.033333333264780940e+00,8.988524323480076017e-01
-6.866666666598062463e+00,6.890568511688464071e-01
-6.699999999931343986e+00,4.099872378675644136e-01
-6.533333333264624621e+00,2.737190081610014758e-01
-6.366666666597906143e+00,3.522236213002754579e-01
-6.199999999931187666e+00,5.571429245461919644e-01
-6.033333333264469189e+00,7.602665426604502397e-01
-5.866666666597749824e+00,8.057861450306619266e-01
-5.699999999931031347e+00,6.600695897236580345e-01
-5.533333333264312870e+00,4.004885002327789323e-01
-5.366666666597593505e+00,1.587421825165214739e-01
-5.199999999930875028e+00,5.479476092800453918e-02
-5.033333333264156551e+00,9.041585784778941037e-02
-4.866666666597437185e+00,1.941011423031542005e-01
-4.699999999930718708e+00,2.954083600110245511e-01
-4.533333333264000231e+00,3.086252599302544142e-01
-4.366666666597280866e+00,2.415890770536957000e-01
-4.199999999930562389e+00,1.625806171866491512e-01
-4.033333333263843912e+00,7.054999817253956862e-02
-3.866666666597124991e+00,1.058610913974282822e-02
-3.699999999930406069e+00,2.889972489033736016e-03
-3.533333333263718679e+00,3.462880131840564285e-02
-3.366666666597000201e+00,7.360282748651698903e-02
-3.199999999930281280e+00,1.056437896053308290e-01
-3.033333333263562359e+00,1.081612053256364309e-01
-2.866666666596843882e+00,7.446388592140551488e-02
-2.699999999930124961e+00,3.062489362700783133e-02
-2.533333333263406040e+00,5.917835707540603993e-03
-2.366666666596687563e+00,2.660101958819473256e-03
-2.199999999929968642e+00,2.001523602849733172e-02
-2.033333333263250164e+00,4.043189911970635625e-02
-1.866666666596531243e+00,4.455106157800050454e-02
-1.699999999929812544e+00,3.644151739875244045e-02
-1.533333333263093845e+00,3.646954957923509433e-02
-1.366666666596374924e+00,3.738078113580688838e-02
-1.199999999929656225e+00,3.332780936442194392e-02
-1.033333333262937526e+00,1.630384120023006811e-02
-8.666666665962187155e-01,3.609592812853169765e-03
-6.999999999295000164e-01,2.193582710647604475e-03
-5.333333332627812062e-01,1.475408308735316580e-02
-3.666666665960625071e-01,3.235004382571399911e-02
-1.999999999293437525e-01,4.213455834700975677e-02
-3.333333326262499785e-02,3.513192946239558634e-02
1.333333334040937568e-01,4.089507841714519476e-02
3.000000000708125114e-01,8.125980942429437970e-02
4.666666667375312660e-01,1.598673330543012028e-01
6.333333334042500207e-01,2.644794779214461600e-01
8.000000000709687198e-01,3.571485958165035446e-01
9.666666667376875299e-01,3.468948034904907884e-01
1.133333333404406229e+00,2.947514664587377875e-01
1.300000000071124928e+00,2.146387904219585474e-01
1.466666666737843849e+00,1.234485590799026811e-01
1.633333333404562548e+00,7.929427639027779307e-02
1.800000000071281248e+00,8.991691721537317661e-02
1.966666666737999947e+00,1.462102009724687846e-01
2.133333333404718868e+00,2.021839169423650662e-01
2.300000000071406259e+00,2.284693480203895399e-01
2.466666666738125180e+00,2.152489804563972042e-01
2.633333333404843657e+00,1.566009729753017887e-01
