detune_THz,I_norm
8.133333333406563170e+00,1.256312085299423620e-01
8.300000000073250561e+00,5.842948214943353979e-02
8.466666666739968150e+00,1.303509614231551650e-02
8.633333333406687515e+00,4.293186789001122734e-04
8.800000000073406881e+00,2.263781624847436419e-02
8.966666666740124469e+00,7.242717444116753001e-02
9.133333333406843835e+00,1.354594199671714239e-01
9.300000000073563200e+00,1.942705465771058793e-01
9.466666666740280789e+00,2.329729278252182234e-01
9.633333333407000154e+00,2.414184538989913864e-01
9.800000000073719519e+00,2.177346907576060420e-01
9.966666666740437108e+00,1.686053588550234517e-01
