detune_THz,I_norm
-9.866666666598968405e+00,4.833427610641760630e-01
-9.699999999932250816e+00,2.236289995588107427e-01
-9.533333333265531451e+00,4.835243599806479664e-02
-9.366666666598844060e+00,2.152006997312010464e-03
-9.199999999932124695e+00,9.472453995889165701e-02
-9.033333333265407106e+00,2.986998865078906995e-01
-8.866666666598687740e+00,5.574123597135857144e-01
-8.699999999931968375e+00,8.003700698684671488e-01
-8.533333333265250786e+00,9.622030442504130310e-01
-8.366666666598531421e+00,1.000000000000000000e+00
-8.199999999931812056e+00,9.044391807369468461e-01
-8.033333333265094467e+00,7.018309710373753507e-01
-7.866666666598375102e+00,4.466472860866022021e-01
-7.699999999931656625e+00,2.066510430500969331e-01
-7.533333333264937259e+00,4.468150977060724588e-02
-7.366666666598218782e+00,1.988626219939984043e-03
-7.199999999931500305e+00,8.753303477574693459e-02
-7.033333333264780940e+00,2.760225339540716694e-01
-6.866666666598062463e+00,5.150935066452668742e-01
-6.699999999931343986e+00,7.396058209410396600e-01
-6.533333333264624621e+00,8.891524049883196001e-01
-6.366666666597906143e+00,9.240798087235918556e-01
-6.199999999931187666e+00,8.357739852552324988e-01
-6.033333333264469189e+00,6.485478296697164691e-01
-5.866666666597749824e+00,4.127377388887435439e-01
-5.699999999931031347e+00,1.909620564603213000e-01
-5.533333333264312870e+00,4.128928104102295993e-02
-5.366666666597593505e+00,1.837649335558344576e-03
-5.199999999930875028e+00,8.088751007570411933e-02
-5.033333333264156551e+00,2.550668505356391558e-01
-4.866666666597437185e+00,4.759875093753620501e-01
-4.699999999930718708e+00,6.834548058959362127e-01
-4.533333333264000231e+00,8.216477846582748157e-01
-4.366666666597280866e+00,8.539234931342271073e-01
-4.199999999930562389e+00,7.723218645527645254e-01
-4.033333333263843912e+00,5.993099544186587524e-01
-3.866666666597124991e+00,3.814026107872208193e-01
-3.699999999930406069e+00,1.764641805887718629e-01
-3.533333333263718679e+00,3.815459092145183362e-02
-3.366666666597000201e+00,1.698134646646153522e-03
-3.199999999930281280e+00,7.474651484217090247e-02
-3.033333333263562359e+00,2.357021264899577528e-01
