f_THz,eps_real,eps_imag
172.2111055527764,-2.8189340058760624,0.6209538902331059
172.3111555777889,-2.8111997469104035,0.6198789684952641
172.4112056028014,-2.80347879689328,0.6188065228748344
172.5112556278139,-2.7957711253937956,0.6177365462561671
172.61130565282642,-2.7880767020677353,0.6166690315481035
172.71135567783892,-2.780395496657263,0.6156039716838753
172.81140570285143,-2.7727274789906233,0.6145413596210076
172.91145572786394,-2.7650726189818653,0.6134811883412237
173.01150575287645,-2.7574308866305253,0.6124234508503441
173.11155577788895,-2.7498022520213534,0.6113681401781935
173.21160580290146,-2.7421866853240213,0.6103152493785041
173.31165582791397,-2.7345841567928324,0.6092647715288193
173.41170585292647,-2.726994636766435,0.6082166997303997
173.51175587793898,-2.7194180956675384,0.6071710271081279
173.61180590295146,-2.711854504002623,0.606127746810414
173.711855927964,-2.7043038323616586,0.6050868520091033
173.81190595297647,-2.696766051417827,0.6040483358993808
173.91195597798898,-2.689241131927236,0.6030121916996807
174.0120060030015,-2.6817290447286317,0.6019784126515912
174.112056028014,-2.674229760743137,0.6009469920197652
174.2121060530265,-2.666743250973956,0.599917923091827
174.312156078039,-2.6592694865061106,0.5988911991782816
174.41220610305152,-2.651808438506151,0.597866813612423
174.51225612806402,-2.644360078221889,0.5968447597502454
174.61230615307653,-2.636924376982121,0.5958250309703512
174.71235617808904,-2.6295013061963695,0.5948076206738648
174.81240620310155,-2.6220908373545844,0.5937925222843389
174.91245622811405,-2.6146929420268896,0.5927797292476689
175.01250625312656,-2.6073075918633157,0.5917692350320036
175.11255627813907,-2.5999347585935175,0.5907610331276567
175.21260630315157,-2.592574414026529,0.5897551170470211
175.31265632816408,-2.5852265300504693,0.588751480324479
175.4127063531766,-2.5778910786322986,0.5877501165163167
175.5127563781891,-2.5705680318175452,0.5867510192006388
175.6128064032016,-2.5632573617300376,0.5857541819772799
175.7128564282141,-2.5559590405716626,0.5847595984677223
175.81290645322662,-2.5486730406220715,0.5837672623150071
175.91295647823912,-2.5413993342384473,0.5827771671836521
176.01300650325163,-2.534137893855235,0.581789306759566
176.11305652826414,-2.526888691983878,0.5808036747499642
176.21310655327665,-2.5196517012125796,0.5798202648832869
176.31315657828915,-2.5124268942060195,0.5788390709091128
176.41320660330166,-2.505214243705122,0.5778600865980785
176.51325662831417,-2.4980137225267884,0.5768833057417948
176.61330665332667,-2.4908253035636503,0.5759087221527648
176.71335667833915,-2.483648959783818,0.5749363296643024
176.8134067033517,-2.476484664230614,0.5739661221304488
176.91345672836417,-2.469332390022353,0.5729980934258956
177.01350675337667,-2.462192110352056,0.5720322374458983
177.11355677838918,-2.455063798487233,0.5710685481062014
177.2136068034017,-2.447947427769621,0.5701070193429549
177.3136568284142,-2.440842971614932,0.5691476451126355
177.4137068534267,-2.433750403512622,0.5681904193919671
177.5137568784392,-2.4266696970256327,0.5672353361778428
177.61380690345172,-2.419600825790162,0.5662823894872452
177.71385692846422,-2.412543763515409,0.5653315733571683
177.81390695347673,-2.4054984839833335,0.5643828818445393
177.91395697848924,-2.398464961048425,0.5634363090261426
178.01400700350175,-2.391443168637449,0.5624918489985397
178.11405702851425,-2.384433080749224,0.5615494958779955
178.21410705352676,-2.3774346714543655,0.5606092438003991
178.31415707853927,-2.3704479148950637,0.5596710869211894
178.41420710355177,-2.3634727852848365,0.5587350194152776
178.51425712856428,-2.3565092569082986,0.5578010354769725
178.6143071535768,-2.3495573041209368,0.5568691293199065
178.7143571785893,-2.342616901348858,0.5559392951769585
178.8144072036018,-2.3356880230885673,0.5550115273001806
178.9144572286143,-2.328770643906735,0.5540858199607231
179.01450725362682,-2.3218647384399644,0.5531621674487617
179.11455727863932,-2.3149702813945665,0.5522405640734235
179.21460730365183,-2.308087247546323,0.5513210041627131
179.31465732866434,-2.3012156117402616,0.5504034820634401
179.41470735367685,-2.2943553488904302,0.5494879921411472
179.51475737868935,-2.2875064339796674,0.548574528780036
179.61480740370186,-2.2806688420593866,0.5476630863828983
179.71485742871437,-2.2738425482493354,0.5467536593710411
179.81490745372685,-2.2670275277373837,0.5458462421842168
179.91495747873938,-2.2602237557792857,0.5449408292805515
180.01500750375186,-2.2534312076984855,0.5440374151364761
180.1150575287644,-2.2466498588858674,0.5431359942466537
180.21510755377687,-2.2398796847995563,0.5422365611239113
180.31515757878938,-2.2331206609646723,0.5413391102991673
180.4152076038019,-2.2263727629731425,0.5404436363213657
180.5152576288144,-2.2196359664834637,0.5395501337574047
180.6153076538269,-2.21291024722049,0.5386585971920674
180.7153576788394,-2.2061955809752134,0.5377690212279551
180.81540770385192,-2.199491943604555,0.5368814004854172
180.91545772886442,-2.1927993110311452,0.5359957296024843
181.01550775387693,-2.1861176592431115,0.5351120032348006
181.11555777888944,-2.179446964293867,0.5342302160555559
181.21560780390195,-2.172787202301891,0.5333503627554187
181.31565782891445,-2.1661383494505215,0.5324724380424689
181.41570785392696,-2.159500381987755,0.5315964366421337
181.51575787893947,-2.152873276226017,0.5307223532971177
181.61580790395197,-2.1462570085419705,0.5298501827673401
181.71585792896448,-2.1396515553762936,0.5289799198298669
181.815907953977,-2.1330568932334786,0.5281115592788469
181.9159579789895,-2.1264729986816344,0.5272450959254473
182.016008004002,-2.1198998483522646,0.5263805245977862
182.1160580290145,-2.1133374189400613,0.5255178401408699
182.21610805402702,-2.106785687202722,0.5246570374165298
182.31615807903952,-2.1002446299607223,0.5237981113033557
182.41620810405203,-2.09371422409713,0.5229410566966348
182.51625812906454,-2.0871944465573926,0.5220858685082871
182.61630815407705,-2.0806852743491384,0.5212325416668012
182.71635817908953,-2.0741866845419765,0.5203810711171734
182.81640820410206,-2.0676986542672977,0.5195314518208441
182.91645822911454,-2.061221160718081,0.5186836787556366
183.01650825412707,-2.0547541811486725,0.5178377469156917
183.11655827913955,-2.048297692874628,0.5169936513114124
183.2166083041521,-2.041851673272467,0.5161513869693939
183.31665832916457,-2.0354160997795208,0.5153109489323703
183.4167083541771,-2.02899094989371,0.5144723322591488
183.51675837918958,-2.0225762011733646,0.5136355320245511
183.6168084042021,-2.016171831237012,0.5128005433193514
183.7168584292146,-2.009777817763203,0.5119673612502177
183.8169084542271,-2.0033941384903122,0.5111359809396511
183.9169584792396,-1.9970207712163437,0.5103063975259268
184.01700850425212,-1.9906576937987395,0.5094786061630332
184.11705852926463,-1.9843048841541964,0.5086526020206149
184.21710855427713,-1.9779623202584644,0.5078283802839118
184.31715857928964,-1.9716299801461745,0.5070059361537019
184.41720860430215,-1.9653078419106333,0.5061852648462424
184.51725862931465,-1.9589958837036447,0.505366361593211
184.61730865432716,-1.9526940837353215,0.5045492216416486
184.71735867933967,-1.9464024202738943,0.5037338402539012
184.81740870435218,-1.9401208716455405,0.502920212707564
184.91745872936468,-1.933849416234184,0.5021083342954225
185.0175087543772,-1.927588032481315,0.5012982003253955
185.1175587793897,-1.921336698885812,0.5004898061204801
185.2176088044022,-1.9150953940037492,0.4996831470186932
185.3176588294147,-1.9088640964482297,0.49887821837301793
185.41770885442722,-1.9026427848891934,0.4980750155513455
185.51775887943973,-1.8964314380532303,0.49727353393641927
185.61780890445223,-1.890230034723412,0.496473768925781
