detune_THz,I_norm
-9.866666666598968405e+00,3.322711977199225286e-01
-9.699999999932250816e+00,7.621969040963791353e-02
-9.533333333265531451e+00,2.528289788408162510e-03
-9.366666666598844060e+00,1.315793524179162954e-01
-9.199999999932124695e+00,4.067977868478794279e-01
-9.033333333265407106e+00,7.179865236532925188e-01
-8.866666666598687740e+00,9.442790290512895757e-01
-8.699999999931968375e+00,1.000000000000000000e+00
-8.533333333265250786e+00,8.660626506563579019e-01
-8.366666666598531421e+00,5.954371152471293893e-01
-8.199999999931812056e+00,2.913008900512189525e-01
-8.033333333265094467e+00,6.682156703663259811e-02
-7.866666666598375102e+00,2.216524652307063498e-03
-7.699999999931656625e+00,1.153549701385157833e-01
-7.533333333264937259e+00,3.566378625428378024e-01
-7.366666666598218782e+00,6.294559683359463031e-01
-7.199999999931500305e+00,8.278460508080403013e-01
-7.033333333264780940e+00,8.766967657397237712e-01
-6.866666666598062463e+00,7.592745712108787126e-01
-6.699999999931343986e+00,5.220180610874102234e-01
-6.533333333264624621e+00,2.553826643255155404e-01
-6.366666666597906143e+00,5.858222177823390470e-02
-6.199999999931187666e+00,1.943236685798453711e-03
-6.033333333264469189e+00,1.011315934341961570e-01
-5.866666666597749824e+00,3.126637434859697584e-01
-5.699999999931031347e+00,5.518424121994459641e-01
-5.533333333264312870e+00,7.257698926056064259e-01
-5.366666666597593505e+00,7.685965429528154313e-01
-5.199999999930875028e+00,6.656525273523153929e-01
-5.033333333264156551e+00,4.576506174802539850e-01
-4.866666666597437185e+00,2.238926474588820437e-01
-4.699999999930718708e+00,5.135874886131036599e-02
-4.533333333264000231e+00,1.703634120506828135e-03
-4.366666666597280866e+00,8.866147841049497325e-02
-4.199999999930562389e+00,2.741106425818057302e-01
-4.033333333263843912e+00,4.837975713103296882e-01
-3.866666666597124991e+00,6.362793274887316164e-01
-3.699999999930406069e+00,6.738256637959384454e-01
-3.533333333263718679e+00,5.835753480122172210e-01
-3.366666666597000201e+00,4.012209519426095383e-01
-3.199999999930281280e+00,1.962861167538214047e-01
-3.033333333263562359e+00,4.502612007801919808e-02
-2.866666666596843882e+00,1.493552686409645039e-03
-2.699999999930124961e+00,7.772918854865652760e-02
-2.533333333263406040e+00,2.403118689543519149e-01
-2.366666666596687563e+00,4.241436966327821745e-01
-2.199999999929968642e+00,5.578238782659590278e-01
-2.033333333263250164e+00,5.907405111863840430e-01
-1.866666666596531243e+00,5.116183023434244248e-01
-1.699999999929812544e+00,3.517488283644751856e-01
-1.533333333263093845e+00,1.720832316061297607e-01
-1.366666666596374924e+00,3.947419730074874789e-02
-1.199999999929656225e+00,1.309394763590004127e-03
-1.033333333262937526e+00,6.814489942540473411e-02
-8.666666665962187155e-01,2.106804994827446986e-01
-6.999999999295000164e-01,3.718451393559275564e-01
-5.333333332627812062e-01,4.890420122720703366e-01
-3.666666665960625071e-01,5.178998907764563731e-01
-1.999999999293437525e-01,4.485337469487546969e-01
-3.333333326262499785e-02,3.083768181493619087e-01
1.333333334040937568e-01,1.508647097241789803e-01
3.000000000708125114e-01,3.460689224406558739e-02
4.666666667375312660e-01,1.147935586050822555e-03
6.333333334042500207e-01,5.974233793499527517e-02
8.000000000709687198e-01,1.847027757186191221e-01
9.666666667376875299e-01,3.259952791813608419e-01
1.133333333404406229e+00,4.287414454820689946e-01
1.300000000071124928e+00,4.540411014460836725e-01
1.466666666737843849e+00,3.932280495339222637e-01
1.633333333404562548e+00,2.703528916568905816e-01
1.800000000071281248e+00,1.322625092978600148e-01
1.966666666737999947e+00,3.033967949927491442e-02
2.133333333404718868e+00,1.006404899312187892e-03
2.300000000071406259e+00,5.237599878653827201e-02
2.466666666738125180e+00,1.619283770408899703e-01
2.633333333404843657e+00,2.857989077741655559e-01
2.800000000071562578e+00,3.758759435160454188e-01
2.966666666738281055e+00,3.980559414038086219e-01
3.133333333404999976e+00,3.447413543729095364e-01
3.300000000071718897e+00,2.370172398090286681e-01
3.466666666738437375e+00,1.159540196480817464e-01
3.633333333405156296e+00,2.659870529025369287e-02
3.800000000071875217e+00,8.823076470282637928e-04
3.966666666738593694e+00,4.591778304571886293e-02
4.133333333405312615e+00,1.419619208797512910e-01
4.300000000072031092e+00,2.505587842886376482e-01
4.466666666738749569e+00,3.295290605339333267e-01
4.633333333405468935e+00,3.489742493108063948e-01
4.800000000072187412e+00,3.022335498162148082e-01
4.966666666738905889e+00,2.077921889636041575e-01
5.133333333405625254e+00,1.016564727963666925e-01
5.300000000072343731e+00,2.331897869826906819e-02
5.466666666739062208e+00,7.735171095158746004e-04
5.633333333405781573e+00,4.025596629190216630e-02
5.800000000072500050e+00,1.244574965871716593e-01
5.966666666739218527e+00,2.196639509296495207e-01
6.133333333405937893e+00,2.888968777671155896e-01
6.300000000072656370e+00,3.059443919897920638e-01
6.466666666739374847e+00,2.649670113190818466e-01
6.633333333406093324e+00,1.821706287114630007e-01
6.800000000072812689e+00,8.912183417188133949e-02
6.966666666739531166e+00,2.044365177271678657e-02
7.133333333406249643e+00,6.781420061184893549e-04
7.300000000072969009e+00,3.529226294147627674e-02
7.466666666739687486e+00,1.091114247341260640e-01
7.633333333406405963e+00,1.925785307838556448e-01
7.800000000073125328e+00,2.532747385552898689e-01
7.966666666739843805e+00,2.682202127559945026e-01
8.133333333406563170e+00,2.322955039180343018e-01
8.300000000073250561e+00,1.597082516629618199e-01
8.466666666739968150e+00,7.813276029727508898e-02
8.633333333406687515e+00,1.792287499203487622e-02
8.800000000073406881e+00,5.945214123950478885e-04
8.966666666740124469e+00,3.094057553903105731e-02
9.133333333406843835e+00,9.565755082859579705e-02
9.300000000073563200e+00,1.688328737152293146e-01
9.466666666740280789e+00,2.220450607186465475e-01
9.633333333407000154e+00,2.351477474260783018e-01
9.800000000073719519e+00,2.036527069022953385e-01
9.966666666740437108e+00,1.400157327052863609e-01
