detune_THz,I_norm
-9.866666666598968405e+00,7.038514516299971824e-01
-9.699999999932250816e+00,3.947342512795208314e-01
-9.533333333265531451e+00,1.394480953111433830e-01
-9.366666666598844060e+00,3.032753390831187043e-02
-9.199999999932124695e+00,3.909156962876895319e-02
-9.033333333265407106e+00,1.143991527049774692e-01
-8.866666666598687740e+00,2.017988900775914973e-01
-8.699999999931968375e+00,2.555042881409370081e-01
-8.533333333265250786e+00,2.631665386962766529e-01
-8.366666666598531421e+00,2.003893858883571411e-01
-8.199999999931812056e+00,1.269192247368157167e-01
-8.033333333265094467e+00,8.301121324337380758e-02
-7.866666666598375102e+00,1.352250814184569605e-01
-7.699999999931656625e+00,3.311781961031478594e-01
-7.533333333264937259e+00,6.130495904486740200e-01
-7.366666666598218782e+00,8.996454957782343831e-01
-7.199999999931500305e+00,1.000000000000000000e+00
-7.033333333264780940e+00,8.768750168317609450e-01
-6.866666666598062463e+00,6.456500448169001372e-01
-6.699999999931343986e+00,3.750785512204596328e-01
-6.533333333264624621e+00,2.859809585772690732e-01
-6.366666666597906143e+00,4.154404962584718475e-01
-6.199999999931187666e+00,6.552501063882216759e-01
-6.033333333264469189e+00,8.748432164225070640e-01
-5.866666666597749824e+00,8.905291546528601998e-01
-5.699999999931031347e+00,7.056821363820116044e-01
-5.533333333264312870e+00,4.228105031064884334e-01
-5.366666666597593505e+00,1.830433326959567675e-01
-5.199999999930875028e+00,9.961512350236631508e-02
-5.033333333264156551e+00,1.578855957832115686e-01
-4.866666666597437185e+00,2.784261946545663058e-01
-4.699999999930718708e+00,3.510263402107532404e-01
-4.533333333264000231e+00,3.294119100871396033e-01
-4.366666666597280866e+00,2.407420046341954001e-01
-4.199999999930562389e+00,1.362976496126061532e-01
-4.033333333263843912e+00,4.514586397692983005e-02
-3.866666666597124991e+00,1.605869401089743236e-03
-3.699999999930406069e+00,9.912126952523874282e-03
-3.533333333263718679e+00,5.050048258467096374e-02
-3.366666666597000201e+00,9.694746066641317384e-02
-3.199999999930281280e+00,1.155242839414160477e-01
-3.033333333263562359e+00,1.001478593160101127e-01
-2.866666666596843882e+00,5.920443940479885869e-02
-2.699999999930124961e+00,2.546691563853991855e-02
-2.533333333263406040e+00,1.363901353683089415e-02
-2.366666666596687563e+00,2.567561794174539475e-02
-2.199999999929968642e+00,5.457520817091937593e-02
-2.033333333263250164e+00,7.151935077259860551e-02
-1.866666666596531243e+00,7.709201466445085582e-02
-1.699999999929812544e+00,7.193332040008972028e-02
-1.533333333263093845e+00,6.227035300317988048e-02
-1.366666666596374924e+00,6.245141194233570781e-02
-1.199999999929656225e+00,5.143359819764068558e-02
-1.033333333262937526e+00,2.660452465006276496e-02
-8.666666665962187155e-01,6.004123770050993555e-03
-6.999999999295000164e-01,1.392865677070908095e-03
-5.333333332627812062e-01,1.401851296529125004e-02
-3.666666665960625071e-01,3.086254732956149674e-02
-1.999999999293437525e-01,3.151731641444332349e-02
-3.333333326262499785e-02,3.208730217119946243e-02
1.333333334040937568e-01,5.418963191472394442e-02
3.000000000708125114e-01,1.188888587253191242e-01
4.666666667375312660e-01,2.212228559180635934e-01
6.333333334042500207e-01,3.309213655864690629e-01
8.000000000709687198e-01,3.627593618339616244e-01
9.666666667376875299e-01,3.287929814357193337e-01
1.133333333404406229e+00,2.530628904232444798e-01
1.300000000071124928e+00,1.576201469419301893e-01
1.466666666737843849e+00,9.741175070425980853e-02
1.633333333404562548e+00,7.829703629077215676e-02
1.800000000071281248e+00,1.118260850943114532e-01
1.966666666737999947e+00,1.480009313603507515e-01
2.133333333404718868e+00,1.615171759889045544e-01
2.300000000071406259e+00,1.507489569895029968e-01
2.466666666738125180e+00,1.038673900645839671e-01
2.633333333404843657e+00,4.693888879052242336e-02
2.800000000071562578e+00,1.041095168275513703e-02
2.966666666738281055e+00,2.484993285132599400e-03
3.133333333404999976e+00,1.963859475366506666e-02
3.300000000071718897e+00,2.621506891866453443e-02
3.466666666738437375e+00,2.792550388011771564e-02
3.633333333405156296e+00,1.483635617708017537e-02
3.800000000071875217e+00,1.191273101718401395e-02
3.966666666738593694e+00,2.091564162161991050e-03
4.133333333405312615e+00,1.930437883029997338e-03
4.300000000072031092e+00,9.848626980546745444e-03
4.466666666738749569e+00,1.640915451449785276e-02
4.633333333405468935e+00,1.752913058337798521e-02
4.800000000072187412e+00,1.402280671800249477e-02
4.966666666738905889e+00,1.263673041038068830e-02
5.133333333405625254e+00,9.746794321184328730e-03
5.300000000072343731e+00,1.084938023917623139e-02
5.466666666739062208e+00,8.881074892317430969e-03
5.633333333405781573e+00,8.750143764104148167e-03
5.800000000072500050e+00,9.782467007867058986e-03
5.966666666739218527e+00,1.041268947404975533e-02
6.133333333405937893e+00,1.042454969709911625e-02
6.300000000072656370e+00,1.078154650603748745e-02
6.466666666739374847e+00,4.753078733763207303e-03
6.633333333406093324e+00,2.102144486386455218e-03
6.800000000072812689e+00,2.929011503089494137e-03
6.966666666739531166e+00,6.677613725595036090e-03
7.133333333406249643e+00,1.453372416050003300e-02
7.300000000072969009e+00,2.200985323962360851e-02
7.466666666739687486e+00,2.507608257684068587e-02
7.633333333406405963e+00,2.557278525949624459e-02
7.800000000073125328e+00,2.465635884501073821e-02
7.966666666739843805e+00,2.467075653753430381e-02
8.133333333406563170e+00,2.063747939213065458e-02
8.300000000073250561e+00,2.128912085832133580e-02
8.466666666739968150e+00,1.791889550163835651e-02
8.633333333406687515e+00,2.023576896744697790e-02
8.800000000073406881e+00,3.958771991271010232e-02
8.966666666740124469e+00,6.259429380334315118e-02
9.133333333406843835e+00,1.128777798637797397e-01
9.300000000073563200e+00,1.935904630411559857e-01
9.466666666740280789e+00,2.781253335996672904e-01
9.633333333407000154e+00,3.735618188638872295e-01
9.800000000073719519e+00,4.046667737007125232e-01
9.966666666740437108e+00,3.845537175167832999e-01
