detune_THz,I_norm
-9.866666666598968405e+00,5.202927808040909152e-01
-9.699999999932250816e+00,2.418896865639858507e-01
-9.533333333265531451e+00,5.383063997478190060e-02
-9.366666666598844060e+00,1.609242417439393259e-03
-9.199999999932124695e+00,9.361753667967914749e-02
-9.033333333265407106e+00,2.998887163178975968e-01
-8.866666666598687740e+00,5.610229446291330468e-01
-8.699999999931968375e+00,8.046697823873791844e-01
-8.533333333265250786e+00,9.650094728558266111e-01
-8.366666666598531421e+00,1.000000000000000000e+00
-8.199999999931812056e+00,9.018841895383247209e-01
-8.033333333265094467e+00,6.983515387949942310e-01
-7.866666666598375102e+00,4.442900431537484818e-01
-7.699999999931656625e+00,2.065550724699804497e-01
-7.533333333264937259e+00,4.596714205244246954e-02
-7.366666666598218782e+00,1.374181304782294381e-03
-7.199999999931500305e+00,7.994220926055567444e-02
-7.033333333264780940e+00,2.560818201143611472e-01
-6.866666666598062463e+00,4.790701962703698968e-01
-6.699999999931343986e+00,6.871257861053061688e-01
-6.533333333264624621e+00,8.240436816659729713e-01
-6.366666666597906143e+00,8.539232276313872827e-01
-6.199999999931187666e+00,7.701402573939031271e-01
-6.033333333264469189e+00,5.963392676828723760e-01
-5.866666666597749824e+00,3.793902576395151716e-01
-5.699999999931031347e+00,1.763826196054359141e-01
-5.533333333264312870e+00,3.925255994526560821e-02
-5.366666666597593505e+00,1.173436915629800419e-03
-5.199999999930875028e+00,6.826459116413766126e-02
-5.033333333264156551e+00,2.186745737738959028e-01
-4.866666666597437185e+00,4.090898133839690476e-01
-4.699999999930718708e+00,5.867534010553698831e-01
-4.533333333264000231e+00,7.036706097989815500e-01
-4.366666666597280866e+00,7.291851015823672677e-01
-4.199999999930562389e+00,6.576405084632215292e-01
-4.033333333263843912e+00,5.092275932699789065e-01
-3.866666666597124991e+00,3.239698107892316492e-01
-3.699999999930406069e+00,1.506170299093293474e-01
-3.533333333263718679e+00,3.351863960219906430e-02
-3.366666666597000201e+00,1.002019961319435557e-03
-3.199999999930281280e+00,5.829262578524534166e-02
-3.033333333263562359e+00,1.867311116977803387e-01
-2.866666666596843882e+00,3.493311178571512632e-01
-2.699999999930124961e+00,5.010423374025552157e-01
-2.533333333263406040e+00,6.008808597657105954e-01
-2.366666666596687563e+00,6.226684348702598015e-01
-2.199999999929968642e+00,5.615748945173945073e-01
-2.033333333263250164e+00,4.348415902379694220e-01
-1.866666666596531243e+00,2.766455358809992160e-01
-1.699999999929812544e+00,1.286154519176926914e-01
-1.533333333263093845e+00,2.862235262902490182e-02
-1.366666666596374924e+00,8.556518739442573731e-04
-1.199999999929656225e+00,4.977748123005462655e-02
-1.033333333262937526e+00,1.594541594798284112e-01
-8.666666665962187155e-01,2.983021372433018459e-01
-6.999999999295000164e-01,4.278518784223627192e-01
-5.333333332627812062e-01,5.131062702202581205e-01
-3.666666665960625071e-01,5.317111222211206023e-01
-1.999999999293437525e-01,4.795418898890368986e-01
-3.333333326262499785e-02,3.713213795196332323e-01
1.333333334040937568e-01,2.362341147511907435e-01
3.000000000708125114e-01,1.098277791250348301e-01
4.666666667375312660e-01,2.444131469658481978e-02
6.333333334042500207e-01,7.306593186102839201e-04
8.000000000709687198e-01,4.250616374306144529e-02
9.666666667376875299e-01,1.361616961807350368e-01
1.133333333404406229e+00,2.547272994616270880e-01
1.300000000071124928e+00,3.653529226482066239e-01
1.466666666737843849e+00,4.381536670663273569e-01
1.633333333404562548e+00,4.540407444154980210e-01
1.800000000071281248e+00,4.094921261779695953e-01
1.966666666737999947e+00,3.170799954960170641e-01
2.133333333404718868e+00,2.017257260956048792e-01
2.300000000071406259e+00,9.378438824212562142e-02
2.466666666738125180e+00,2.087094545667326009e-02
2.633333333404843657e+00,6.239359890124168261e-04
2.800000000071562578e+00,3.629704300216084201e-02
2.966666666738281055e+00,1.162716495980158915e-01
3.133333333404999976e+00,2.175175188659813630e-01
3.300000000071718897e+00,3.119832708456871107e-01
3.466666666738437375e+00,3.741495565272772716e-01
3.633333333405156296e+00,3.877159691698821575e-01
3.800000000071875217e+00,3.496749431670950758e-01
3.966666666738593694e+00,2.707620960249366160e-01
4.133333333405312615e+00,1.722583999672013255e-01
4.300000000072031092e+00,8.008473578351313349e-02
4.466666666738749569e+00,1.782220659387381140e-02
4.633333333405468935e+00,5.327924976947919855e-04
4.800000000072187412e+00,3.099490174698857695e-02
4.966666666738905889e+00,9.928711540143642100e-02
5.133333333405625254e+00,1.857433536465440405e-01
5.300000000072343731e+00,2.664098613055393416e-01
5.466666666739062208e+00,3.194950723600222253e-01
5.633333333405781573e+00,3.310797241180080674e-01
5.800000000072500050e+00,2.985955835964319571e-01
5.966666666739218527e+00,2.312100698847638358e-01
6.133333333405937893e+00,1.470954692304043965e-01
6.300000000072656370e+00,6.838623787279020372e-02
6.466666666739374847e+00,1.521880538922952032e-02
6.633333333406093324e+00,4.549625876940453372e-04
6.800000000072812689e+00,2.646725669064496980e-02
6.966666666739531166e+00,8.478356570405805315e-02
7.133333333406249643e+00,1.586105639025873204e-01
7.300000000072969009e+00,2.274936028600491322e-01
7.466666666739687486e+00,2.728243340496450675e-01
7.633333333406405963e+00,2.827167812703650918e-01
7.800000000073125328e+00,2.549778397897446425e-01
7.966666666739843805e+00,1.974357773674790817e-01
8.133333333406563170e+00,1.256083338044962638e-01
8.300000000073250561e+00,5.839665111400403619e-02
8.466666666739968150e+00,1.299571019244599203e-02
8.633333333406687515e+00,3.885015597050985926e-04
8.800000000073406881e+00,2.260101076232131842e-02
8.966666666740124469e+00,7.239868906686487693e-02
9.133333333406843835e+00,1.354413169748446555e-01
9.300000000073563200e+00,1.942621605010689534e-01
9.466666666740280789e+00,2.329711152344621783e-01
9.633333333407000154e+00,2.414184558920859369e-01
9.800000000073719519e+00,2.177314788798754841e-01
9.966666666740437108e+00,1.685949509281740588e-01
