detune_THz,I_norm
-9.866666666598968405e+00,9.696627342712479392e-01
-9.699999999932250816e+00,7.809728787105436609e-01
-9.533333333265531451e+00,5.812590747315847794e-01
-9.366666666598844060e+00,3.893557273535582786e-01
-9.199999999932124695e+00,2.228623370920436442e-01
-9.033333333265407106e+00,9.647217917213128657e-02
-8.866666666598687740e+00,2.062566122676776428e-02
-8.699999999931968375e+00,6.102501683758888677e-04
-8.533333333265250786e+00,3.618250866056169079e-02
-8.366666666598531421e+00,1.217351891720847151e-01
-8.199999999931812056e+00,2.469791046091225351e-01
-8.033333333265094467e+00,3.980603984997738154e-01
-7.866666666598375102e+00,5.589937473046170391e-01
-7.699999999931656625e+00,7.132647048274534107e-01
-7.533333333264937259e+00,8.454415360172989891e-01
-7.366666666598218782e+00,9.426404119270940241e-01
-7.199999999931500305e+00,9.957058494225075052e-01
-7.033333333264780940e+00,1.000000000000000000e+00
-6.866666666598062463e+00,9.557338697560661123e-01
-6.699999999931343986e+00,8.678209189002376034e-01
-6.533333333264624621e+00,7.452794038856946912e-01
-6.366666666597906143e+00,6.002527819898667572e-01
-6.199999999931187666e+00,4.467532680041457760e-01
-6.033333333264469189e+00,2.992569876684518237e-01
-5.866666666597749824e+00,1.712908513251436560e-01
-5.699999999931031347e+00,7.414799142255643072e-02
-5.533333333264312870e+00,1.585276275649711089e-02
-5.366666666597593505e+00,4.690369709173564821e-04
-5.199999999930875028e+00,2.780970935126578225e-02
-5.033333333264156551e+00,9.356512493033193600e-02
-4.866666666597437185e+00,1.898271231342391896e-01
-4.699999999930718708e+00,3.059477180245587791e-01
-4.533333333264000231e+00,4.296406504444222341e-01
-4.366666666597280866e+00,5.482128924757357913e-01
-4.199999999930562389e+00,6.498035858655242247e-01
-4.033333333263843912e+00,7.245102044396930507e-01
-3.866666666597124991e+00,7.652959045716788422e-01
-3.699999999930406069e+00,7.685961105911265356e-01
-3.533333333263718679e+00,7.345730861343693352e-01
-3.366666666597000201e+00,6.670034445105345045e-01
-3.199999999930281280e+00,5.728185622048145298e-01
-3.033333333263562359e+00,4.613518486341560143e-01
-2.866666666596843882e+00,3.433729046012307662e-01
-2.699999999930124961e+00,2.300079548913749883e-01
-2.533333333263406040e+00,1.316536842668203922e-01
-2.366666666596687563e+00,5.698998330296662501e-02
-2.199999999929968642e+00,1.218440489009131079e-02
-2.033333333263250164e+00,3.604996417611453299e-04
-1.866666666596531243e+00,2.137446716092541998e-02
-1.699999999929812544e+00,7.191388920685724828e-02
-1.533333333263093845e+00,1.459005338436528132e-01
-1.366666666596374924e+00,2.351503780980936653e-01
-1.199999999929656225e+00,3.302202512599247131e-01
-1.033333333262937526e+00,4.213543885150237145e-01
-8.666666665962187155e-01,4.994365953904519873e-01
-6.999999999295000164e-01,5.568558161755114977e-01
-5.333333332627812062e-01,5.882035674714959361e-01
-3.666666665960625071e-01,5.907401048547378242e-01
-1.999999999293437525e-01,5.645901672962380102e-01
-3.333333326262499785e-02,5.126564402707134427e-01
1.333333334040937568e-01,4.402663241828300711e-01
3.000000000708125114e-01,3.545934256405571805e-01
4.666666667375312660e-01,2.639152114650533121e-01
6.333333334042500207e-01,1.767832630206801758e-01
8.000000000709687198e-01,1.011884795616645877e-01
9.666666667376875299e-01,4.380221485307796842e-02
1.133333333404406229e+00,9.364845058737266900e-03
1.300000000071124928e+00,2.770866966917368631e-04
1.466666666737843849e+00,1.642839254346014147e-02
1.633333333404562548e+00,5.527282549426853347e-02
1.800000000071281248e+00,1.121386709724356417e-01
1.966666666737999947e+00,1.807357159709668815e-01
2.133333333404718868e+00,2.538059921833370480e-01
2.300000000071406259e+00,3.238512715438548462e-01
2.466666666738125180e+00,3.838649083652197480e-01
2.633333333404843657e+00,4.279970843683784110e-01
2.800000000071562578e+00,4.520908918323468528e-01
2.966666666738281055e+00,4.540405326861438051e-01
3.133333333404999976e+00,4.339418172796342121e-01
3.300000000071718897e+00,3.940257382227247973e-01
3.466666666738437375e+00,3.383869387237254944e-01
3.633333333405156296e+00,2.725390286260246930e-01
3.800000000071875217e+00,2.028441154226681142e-01
3.966666666738593694e+00,1.358748797903607253e-01
4.133333333405312615e+00,7.777307104378076985e-02
