detune_THz,I_norm
-9.866666666598968405e+00,6.973619513371727141e-01
-9.699999999932250816e+00,3.687461591226224855e-01
-9.533333333265531451e+00,1.295959759006483081e-01
-9.366666666598844060e+00,2.970304382135577348e-02
-9.199999999932124695e+00,3.534295347843884050e-02
-9.033333333265407106e+00,1.186293917649209884e-01
-8.866666666598687740e+00,1.993955076603305399e-01
-8.699999999931968375e+00,2.582184980317058232e-01
-8.533333333265250786e+00,2.510065714205220733e-01
-8.366666666598531421e+00,2.045337148802031380e-01
-8.199999999931812056e+00,1.292153997439592084e-01
-8.033333333265094467e+00,7.740565208093130867e-02
-7.866666666598375102e+00,1.454407945246815881e-01
-7.699999999931656625e+00,3.338206022375084236e-01
-7.533333333264937259e+00,6.036129771223975871e-01
-7.366666666598218782e+00,8.551262266101156140e-01
-7.199999999931500305e+00,1.000000000000000000e+00
-7.033333333264780940e+00,8.605486434455416056e-01
-6.866666666598062463e+00,6.012209920686150122e-01
-6.699999999931343986e+00,3.471470607835328570e-01
-6.533333333264624621e+00,2.471504520333213384e-01
-6.366666666597906143e+00,3.758526939200174666e-01
-6.199999999931187666e+00,6.256496411199922170e-01
-6.033333333264469189e+00,8.305138763904604815e-01
-5.866666666597749824e+00,8.494675152259266726e-01
-5.699999999931031347e+00,6.766733163019101882e-01
-5.533333333264312870e+00,3.919585689557501529e-01
-5.366666666597593505e+00,1.718078429023818243e-01
-5.199999999930875028e+00,8.542676340947305547e-02
-5.033333333264156551e+00,1.545872936978414935e-01
-4.866666666597437185e+00,2.883000164330445925e-01
-4.699999999930718708e+00,3.306793480070098767e-01
-4.533333333264000231e+00,3.021133549536098029e-01
-4.366666666597280866e+00,2.588717540019637720e-01
-4.199999999930562389e+00,1.372385495895360186e-01
-4.033333333263843912e+00,4.782470404188679525e-02
-3.866666666597124991e+00,1.509445719271871765e-03
-3.699999999930406069e+00,1.180810426946164900e-02
-3.533333333263718679e+00,5.200667761040477649e-02
-3.366666666597000201e+00,9.277526595230263518e-02
-3.199999999930281280e+00,1.126796394649314109e-01
-3.033333333263562359e+00,1.006423728982357990e-01
-2.866666666596843882e+00,5.436345532654306839e-02
-2.699999999930124961e+00,2.328465700771642846e-02
-2.533333333263406040e+00,1.309009357830210815e-02
-2.366666666596687563e+00,2.544198356029275451e-02
-2.199999999929968642e+00,5.588359856518004126e-02
-2.033333333263250164e+00,7.771575768865762734e-02
-1.866666666596531243e+00,7.705058966276343013e-02
-1.699999999929812544e+00,7.748225090191339370e-02
-1.533333333263093845e+00,6.159436076634125512e-02
-1.366666666596374924e+00,6.421092307549856881e-02
-1.199999999929656225e+00,5.059474412256199927e-02
-1.033333333262937526e+00,2.749438251657627605e-02
