detune_THz,I_norm
-9.866666666598968405e+00,7.325475340951708159e-01
-9.699999999932250816e+00,4.826939550368352094e-01
-9.533333333265531451e+00,2.555946859575733421e-01
-9.366666666598844060e+00,8.816102589606547579e-02
-9.199999999932124695e+00,6.170347501850800137e-03
-9.033333333265407106e+00,2.015176970634989517e-02
-8.866666666598687740e+00,1.239834572920206213e-01
-8.699999999931968375e+00,2.963706346651261980e-01
-8.533333333265250786e+00,5.048770829004957106e-01
-8.366666666598531421e+00,7.117550429366965581e-01
-8.199999999931812056e+00,8.805310527663959830e-01
-8.033333333265094467e+00,9.822030077606568321e-01
-7.866666666598375102e+00,1.000000000000000000e+00
-7.699999999931656625e+00,9.319291636629244424e-01
-7.533333333264937259e+00,7.907321363701798056e-01
-7.366666666598218782e+00,6.013255518197946348e-01
-7.199999999931500305e+00,3.962284525876890173e-01
-7.033333333264780940e+00,2.098096226586244339e-01
-6.866666666598062463e+00,7.236853338940917035e-02
-6.699999999931343986e+00,5.065010697387229560e-03
-6.533333333264624621e+00,1.654200995580983047e-02
-6.366666666597906143e+00,1.017742062708010681e-01
-6.199999999931187666e+00,2.432813403168217203e-01
-6.033333333264469189e+00,4.144375723097665776e-01
-5.866666666597749824e+00,5.842570675379161749e-01
-5.699999999931031347e+00,7.227999828884389411e-01
-5.533333333264312870e+00,8.062593947670337879e-01
-5.366666666597593505e+00,8.208685252863858750e-01
-5.199999999930875028e+00,7.649914361401768392e-01
-5.033333333264156551e+00,6.490873006048747396e-01
-4.866666666597437185e+00,4.936094290026691311e-01
-4.699999999930718708e+00,3.252516627770759561e-01
-4.533333333264000231e+00,1.722262783234537464e-01
-4.366666666597280866e+00,5.940513937526762517e-02
-4.199999999930562389e+00,4.157725929303623773e-03
-4.033333333263843912e+00,1.357879452824593131e-02
-3.866666666597124991e+00,8.354326643120249529e-02
-3.699999999930406069e+00,1.997021517962843384e-01
-3.533333333263718679e+00,3.401990720484358022e-01
-3.366666666597000201e+00,4.795986451042548171e-01
-3.199999999930281280e+00,5.933241426961671783e-01
-3.033333333263562359e+00,6.618332172047729500e-01
-2.866666666596843882e+00,6.738252408624003653e-01
-2.699999999930124961e+00,6.279573941868071829e-01
-2.533333333263406040e+00,5.328153053134760953e-01
-2.366666666596687563e+00,4.051884334257965792e-01
-2.199999999929968642e+00,2.669888936768678445e-01
-2.033333333263250164e+00,1.413751880365828328e-01
-1.866666666596531243e+00,4.876385763633333398e-02
-1.699999999929812544e+00,3.412958935278905762e-03
-1.533333333263093845e+00,1.114638862891971678e-02
-1.366666666596374924e+00,6.857801705459022623e-02
-1.199999999929656225e+00,1.639292388491307706e-01
-1.033333333262937526e+00,2.792588310461582846e-01
-8.666666665962187155e-01,3.936876576602426070e-01
-6.999999999295000164e-01,4.870414035942794428e-01
-5.333333332627812062e-01,5.432783559845534294e-01
-3.666666665960625071e-01,5.531221562578577666e-01
-1.999999999293437525e-01,5.154705978817822887e-01
-3.333333326262499785e-02,4.373713880138379029e-01
1.333333334040937568e-01,3.326064880985315497e-01
3.000000000708125114e-01,2.191628202612391219e-01
4.666666667375312660e-01,1.160504702694416385e-01
6.333333334042500207e-01,4.002871984909609632e-02
8.000000000709687198e-01,2.801583025844982255e-03
9.666666667376875299e-01,9.149742870387025245e-03
1.133333333404406229e+00,5.629362645663846948e-02
1.300000000071124928e+00,1.345645143464170579e-01
1.466666666737843849e+00,2.292349779538027932e-01
1.633333333404562548e+00,3.231659813114426405e-01
1.800000000071281248e+00,3.997970615057634958e-01
1.966666666737999947e+00,4.459601288348190029e-01
2.133333333404718868e+00,4.540405309350350471e-01
2.300000000071406259e+00,4.231335004832317281e-01
2.466666666738125180e+00,3.590242987153071663e-01
2.633333333404843657e+00,2.730260956354337298e-01
2.800000000071562578e+00,1.799037791341391856e-01
2.966666666738281055e+00,9.526212646458637190e-02
3.133333333404999976e+00,3.285829577624130998e-02
3.300000000071718897e+00,2.299730430568614880e-03
3.466666666738437375e+00,7.510735652369386964e-03
3.633333333405156296e+00,4.620965799143764152e-02
3.800000000071875217e+00,1.104597464079837693e-01
3.966666666738593694e+00,1.881717339885224938e-01
4.133333333405312615e+00,2.652767402684906295e-01
4.300000000072031092e+00,3.281808087450707734e-01
4.466666666738749569e+00,3.660746565948793663e-01
4.633333333405468935e+00,3.727076510026507972e-01
4.800000000072187412e+00,3.473370818084695055e-01
4.966666666738905889e+00,2.947118484229551694e-01
5.133333333405625254e+00,2.241185958932659927e-01
5.300000000072343731e+00,1.476773828677419020e-01
5.466666666739062208e+00,7.819769368853468627e-02
5.633333333405781573e+00,2.697234140934796909e-02
5.800000000072500050e+00,1.887777431793446906e-03
5.966666666739218527e+00,6.165325120051945093e-03
6.133333333405937893e+00,3.793203910743383339e-02
6.300000000072656370e+00,9.067290101138414382e-02
6.466666666739374847e+00,1.544642375831456471e-01
6.633333333406093324e+00,2.177573362512894850e-01
6.800000000072812689e+00,2.693933567626246584e-01
6.966666666739531166e+00,3.004992651771120071e-01
7.133333333406249643e+00,3.059440985471331143e-01
7.300000000072969009e+00,2.851181778819865120e-01
7.466666666739687486e+00,2.419197459175570497e-01
7.633333333406405963e+00,1.839719226545244446e-01
7.800000000073125328e+00,1.212237066244688521e-01
7.966666666739843805e+00,6.419000365444813005e-02
8.133333333406563170e+00,2.214073011100982369e-02
8.300000000073250561e+00,1.549612133036939012e-03
8.466666666739968150e+00,5.060928296029725167e-03
8.633333333406687515e+00,3.113723197405435933e-02
8.800000000073406881e+00,7.443055079141953911e-02
8.966666666740124469e+00,1.267948529435865834e-01
9.133333333406843835e+00,1.787501545391706748e-01
9.300000000073563200e+00,2.211365184151266872e-01
9.466666666740280789e+00,2.466703762038590930e-01
9.633333333407000154e+00,2.511398809878681027e-01
9.800000000073719519e+00,2.340445669270571905e-01
9.966666666740437108e+00,1.985843588632000833e-01
