detune_THz,I_norm
-1.033333333262937526e+00,1.887782895268185976e-02
-8.666666665962187155e-01,4.068896565678271383e-03
-6.999999999295000164e-01,2.275782124258212726e-03
-5.333333332627812062e-01,1.674388327164922155e-02
-3.666666665960625071e-01,3.177350241053261692e-02
-1.999999999293437525e-01,4.454483561077279830e-02
-3.333333326262499785e-02,4.326729771635475646e-02
1.333333334040937568e-01,4.173131124858631830e-02
3.000000000708125114e-01,8.075407461046514579e-02
4.666666667375312660e-01,1.636699293957093460e-01
6.333333334042500207e-01,2.783764068468349562e-01
8.000000000709687198e-01,3.586158105055837209e-01
9.666666667376875299e-01,3.464323835145931008e-01
1.133333333404406229e+00,2.733097652377808329e-01
1.300000000071124928e+00,1.981230294014296178e-01
1.466666666737843849e+00,1.129975275534547546e-01
1.633333333404562548e+00,7.579000045988498746e-02
1.800000000071281248e+00,9.324540430834733773e-02
1.966666666737999947e+00,1.439488453183506711e-01
2.133333333404718868e+00,1.976459587599992962e-01
2.300000000071406259e+00,2.312778954605209658e-01
2.466666666738125180e+00,2.209332388176671325e-01
2.633333333404843657e+00,1.619351323352877237e-01
2.800000000071562578e+00,9.206420652883288980e-02
2.966666666738281055e+00,5.106149866494046063e-02
3.133333333404999976e+00,3.119772007411985085e-02
3.300000000071718897e+00,5.474494962464816067e-02
3.466666666738437375e+00,5.003732419177108620e-02
3.633333333405156296e+00,5.002216726757810483e-02
3.800000000071875217e+00,2.592752531272527958e-02
3.966666666738593694e+00,3.939871419776715296e-03
4.133333333405312615e+00,5.348382642401553443e-03
4.300000000072031092e+00,2.838627414631245127e-02
4.466666666738749569e+00,6.425451548544662550e-02
4.633333333405468935e+00,1.087499793107347124e-01
4.800000000072187412e+00,1.122853904892302801e-01
4.966666666738905889e+00,1.129124800057975664e-01
5.133333333405625254e+00,1.051819293667666522e-01
5.300000000072343731e+00,8.499675414883603453e-02
5.466666666739062208e+00,5.656426556568962261e-02
5.633333333405781573e+00,3.975713943625138608e-02
5.800000000072500050e+00,1.855819805762249503e-02
5.966666666739218527e+00,8.065410934798726561e-03
6.133333333405937893e+00,1.747759244645727709e-03
6.300000000072656370e+00,3.996839826130865400e-03
6.466666666739374847e+00,9.595500969668229255e-03
6.633333333406093324e+00,1.944651994080802762e-02
6.800000000072812689e+00,2.250871628766489344e-02
6.966666666739531166e+00,2.318457927403404922e-02
7.133333333406249643e+00,3.131139940833313484e-02
7.300000000072969009e+00,5.181899108415166655e-02
7.466666666739687486e+00,9.086050890754990284e-02
7.633333333406405963e+00,1.408945994123635970e-01
7.800000000073125328e+00,1.689367167044257823e-01
7.966666666739843805e+00,1.605297757047059459e-01
8.133333333406563170e+00,1.308960184366236290e-01
8.300000000073250561e+00,8.946179059570333325e-02
8.466666666739968150e+00,5.485080184939840342e-02
8.633333333406687515e+00,3.701589070866835585e-02
8.800000000073406881e+00,4.988193815177598828e-02
8.966666666740124469e+00,1.007827163886440419e-01
9.133333333406843835e+00,1.876016277495536622e-01
9.300000000073563200e+00,3.076919473410803518e-01
9.466666666740280789e+00,3.872158218018179054e-01
9.633333333407000154e+00,4.835747400899682580e-01
9.800000000073719519e+00,4.858744711396646987e-01
9.966666666740437108e+00,4.281704383781522738e-01
