detune_THz,I_norm
-9.866666666598968405e+00,9.696785316757181583e-01
-9.699999999932250816e+00,7.809983885742326493e-01
-9.533333333265531451e+00,5.812949103804825324e-01
-9.366666666598844060e+00,3.894014664884622445e-01
-9.199999999932124695e+00,2.229165649099595636e-01
-9.033333333265407106e+00,9.653265300576258090e-02
-8.866666666598687740e+00,2.068954111371964014e-02
-8.699999999931968375e+00,6.744066983437916555e-04
-8.533333333265250786e+00,3.624382406150833402e-02
-8.366666666598531421e+00,1.217908619352268546e-01
-8.199999999931812056e+00,2.470269127408645793e-01
-8.033333333265094467e+00,3.980988921111445200e-01
-7.866666666598375102e+00,5.590223911888737574e-01
-7.699999999931656625e+00,7.132838927999176626e-01
-7.533333333264937259e+00,8.454525039704292588e-01
-7.366666666598218782e+00,9.426451143427160284e-01
-7.199999999931500305e+00,9.957068334787068098e-01
-7.033333333264780940e+00,1.000000000000000000e+00
-6.866666666598062463e+00,9.557356130627591151e-01
-6.699999999931343986e+00,8.678268811217794143e-01
-6.533333333264624621e+00,7.452915394027044282e-01
-6.366666666597906143e+00,6.002723846172867139e-01
-6.199999999931187666e+00,4.467808146902414457e-01
-6.033333333264469189e+00,2.992921482717182946e-01
-5.866666666597749824e+00,1.713325411844700830e-01
-5.699999999931031347e+00,7.419447712811542972e-02
-5.533333333264312870e+00,1.590186642779493550e-02
-5.366666666597593505e+00,5.183511111205262034e-04
-5.199999999930875028e+00,2.785683978004504374e-02
-5.033333333264156551e+00,9.360791772287004042e-02
-4.866666666597437185e+00,1.898638710361192916e-01
-4.699999999930718708e+00,3.059773115953824951e-01
-4.533333333264000231e+00,4.296626574024320355e-01
-4.366666666597280866e+00,5.482276264487087047e-01
-4.199999999930562389e+00,6.498120187153428873e-01
-4.033333333263843912e+00,7.245138353432019063e-01
-3.866666666597124991e+00,7.652966603051120087e-01
-3.699999999930406069e+00,7.685961071484253004e-01
-3.533333333263718679e+00,7.345744349556468933e-01
-3.366666666597000201e+00,6.670080327307872370e-01
-3.199999999930281280e+00,5.728279041219049850e-01
-3.033333333263562359e+00,4.613669190807087594e-01
-2.866666666596843882e+00,3.433940830389795029e-01
-2.699999999930124961e+00,2.300349825099459455e-01
-2.533333333263406040e+00,1.316857262468117684e-01
-2.366666666596687563e+00,5.702570627877651122e-02
-2.199999999929968642e+00,1.222214393794218180e-02
-2.033333333263250164e+00,3.983997474483872737e-04
-1.866666666596531243e+00,2.141068682299176323e-02
-1.699999999929812544e+00,7.194677471780058786e-02
-1.533333333263093845e+00,1.459287740655940413e-01
-1.366666666596374924e+00,2.351731175169505528e-01
-1.199999999929656225e+00,3.302371741425466078e-01
-1.033333333262937526e+00,4.213657242516548052e-01
-8.666666665962187155e-01,4.994430684806741572e-01
-6.999999999295000164e-01,5.568586071112899827e-01
-5.333333332627812062e-01,5.882041400824535859e-01
-3.666666665960625071e-01,5.907401011505026833e-01
-1.999999999293437525e-01,5.645912074737420294e-01
-3.333333326262499785e-02,5.126599627633851020e-01
1.333333334040937568e-01,4.402735010552999984e-01
3.000000000708125114e-01,3.546050019996442315e-01
4.666666667375312660e-01,2.639314783426495170e-01
6.333333334042500207e-01,1.768040319376838754e-01
8.000000000709687198e-01,1.012131036955653263e-01
9.666666667376875299e-01,4.382967514693372063e-02
1.133333333404406229e+00,9.393850437043490403e-03
1.300000000071124928e+00,3.062161222979089387e-04
1.466666666737843849e+00,1.645623110161216832e-02
1.633333333404562548e+00,5.529810299109005900e-02
1.800000000071281248e+00,1.121603760345560863e-01
1.966666666737999947e+00,1.807531948745570716e-01
2.133333333404718868e+00,2.538189943985840746e-01
2.300000000071406259e+00,3.238599761535098653e-01
2.466666666738125180e+00,3.838698833558716328e-01
2.633333333404843657e+00,4.279992391555764719e-01
2.800000000071562578e+00,4.520913434772852457e-01
2.966666666738281055e+00,4.540405173932687277e-01
3.133333333404999976e+00,4.339426081271798852e-01
3.300000000071718897e+00,3.940284387163482394e-01
3.466666666738437375e+00,3.383924410231010649e-01
3.633333333405156296e+00,2.725479436301618263e-01
3.800000000071875217e+00,2.028566227250340193e-01
3.966666666738593694e+00,1.358908457262679448e-01
4.133333333405312615e+00,7.779200021209418947e-02
4.300000000072031092e+00,3.368734732196465576e-02
4.466666666738749569e+00,7.220103269305431538e-03
4.633333333405468935e+00,2.353518443759047439e-04
4.800000000072187412e+00,1.264815421023041120e-02
4.966666666738905889e+00,4.250185074605321300e-02
5.133333333405625254e+00,8.620598749961036478e-02
5.300000000072343731e+00,1.389262044075206259e-01
5.466666666739062208e+00,1.950843478373881501e-01
5.633333333405781573e+00,2.489176336115409005e-01
5.800000000072500050e+00,2.950410422220176576e-01
5.966666666739218527e+00,3.289587030958054381e-01
6.133333333405937893e+00,3.474757776613276450e-01
6.300000000072656370e+00,3.489738913729628078e-01
6.466666666739374847e+00,3.335267030809513922e-01
6.633333333406093324e+00,3.028488278042865134e-01
6.800000000072812689e+00,2.600872089196107351e-01
6.966666666739531166e+00,2.094793684027188851e-01
7.133333333406249643e+00,1.559148706128616058e-01
7.300000000072969009e+00,1.044452138790938622e-01
7.466666666739687486e+00,5.979065660569983509e-02
7.633333333406405963e+00,2.589197755610010698e-02
7.800000000073125328e+00,5.549346708163079532e-03
7.966666666739843805e+00,1.808909007349348652e-04
8.133333333406563170e+00,9.721325870400495880e-03
8.300000000073250561e+00,3.266676828878382205e-02
