detune_THz,I_norm
-9.866666666598968405e+00,5.811289864509295855e-01
-9.699999999932250816e+00,2.728980024029930007e-01
-9.533333333265531451e+00,5.880872893234783544e-02
-9.366666666598844060e+00,3.953262176937727412e-03
-9.199999999932124695e+00,9.541285866908864877e-02
-9.033333333265407106e+00,2.546434227263373318e-01
-8.866666666598687740e+00,3.887043509187493862e-01
-8.699999999931968375e+00,4.378262158182790742e-01
-8.533333333265250786e+00,3.718153653171780149e-01
-8.366666666598531421e+00,2.285854108811219143e-01
-8.199999999931812056e+00,8.344856742306604180e-02
-8.033333333265094467e+00,2.671508541145959509e-02
-7.866666666598375102e+00,1.387413279615709039e-01
-7.699999999931656625e+00,4.293853982655921331e-01
-7.533333333264937259e+00,7.664943707301963283e-01
-7.366666666598218782e+00,1.000000000000000000e+00
-7.199999999931500305e+00,9.688042805123762147e-01
-7.033333333264780940e+00,7.115599938808412350e-01
-6.866666666598062463e+00,4.313615643107853725e-01
-6.699999999931343986e+00,2.664913032018491057e-01
-6.533333333264624621e+00,2.978678346386073872e-01
-6.366666666597906143e+00,4.640223232473544290e-01
-6.199999999931187666e+00,5.966533698053992918e-01
-6.033333333264469189e+00,5.993088008349107820e-01
-5.866666666597749824e+00,4.876251560327641288e-01
-5.699999999931031347e+00,3.490442209575539967e-01
-5.533333333264312870e+00,2.589633685953086073e-01
-5.366666666597593505e+00,2.504359312572791985e-01
-5.199999999930875028e+00,2.868264984169732190e-01
-5.033333333264156551e+00,3.269684642635758420e-01
-4.866666666597437185e+00,3.501076167027989405e-01
-4.699999999930718708e+00,3.222176142059055559e-01
-4.533333333264000231e+00,2.982466182487506501e-01
-4.366666666597280866e+00,2.691035285899571750e-01
-4.199999999930562389e+00,2.178703440209455722e-01
-4.033333333263843912e+00,1.556877995071288268e-01
-3.866666666597124991e+00,9.519239308889938800e-02
-3.699999999930406069e+00,4.099382770356584799e-02
-3.533333333263718679e+00,1.643523707694905661e-02
-3.366666666597000201e+00,2.204867809976653395e-02
-3.199999999930281280e+00,4.998821483646070235e-02
-3.033333333263562359e+00,7.511136194043412095e-02
-2.866666666596843882e+00,6.917041949959247538e-02
-2.699999999930124961e+00,5.020680371879403942e-02
-2.533333333263406040e+00,1.886691428846318935e-02
-2.366666666596687563e+00,8.757939641915731899e-04
-2.199999999929968642e+00,8.016481772458432936e-03
-2.033333333263250164e+00,2.511000731726269544e-02
-1.866666666596531243e+00,2.935568690393808994e-02
-1.699999999929812544e+00,3.138911111283521765e-02
-1.533333333263093845e+00,2.378898732589757037e-02
-1.366666666596374924e+00,2.962080568134965036e-02
-1.199999999929656225e+00,3.333752531008789960e-02
-1.033333333262937526e+00,2.931870011339971285e-02
-8.666666665962187155e-01,1.311962580753538686e-02
-6.999999999295000164e-01,1.010405737618650518e-02
-5.333333332627812062e-01,2.675774364441036585e-02
-3.666666665960625071e-01,5.368101218686816695e-02
-1.999999999293437525e-01,5.664370527453397447e-02
-3.333333326262499785e-02,3.122195630900898716e-02
1.333333334040937568e-01,1.489120080319845073e-02
3.000000000708125114e-01,5.753654375487387423e-02
4.666666667375312660e-01,1.668096419311609901e-01
6.333333334042500207e-01,2.828500652788563108e-01
8.000000000709687198e-01,3.185466794625871900e-01
9.666666667376875299e-01,2.836182932666212464e-01
1.133333333404406229e+00,1.771434883212015254e-01
1.300000000071124928e+00,7.335903067411804479e-02
