detune_THz,I_norm
-9.866666666598968405e+00,1.000000000000000000e+00
-9.699999999932250816e+00,9.125942669063979995e-01
-9.533333333265531451e+00,8.108051156100531953e-01
-9.366666666598844060e+00,6.990861721669692219e-01
-9.199999999932124695e+00,5.822654378201204128e-01
-9.033333333265407106e+00,4.653305572255054257e-01
-8.866666666598687740e+00,3.532099556809251695e-01
-8.699999999931968375e+00,2.505594113943492296e-01
-8.533333333265250786e+00,1.615632675481289970e-01
-8.366666666598531421e+00,8.975873235542564110e-02
-8.199999999931812056e+00,3.789060136845712190e-02
-8.033333333265094467e+00,7.802318293555961584e-03
-7.866666666598375102e+00,3.676338473367575304e-04
-7.699999999931656625e+00,1.546530210986297310e-02
-7.533333333264937259e+00,5.199735145163414396e-02
-7.366666666598218782e+00,1.079495663057562505e-01
-7.199999999931500305e+00,1.804909993359504472e-01
-7.033333333264780940e+00,2.661076788289792883e-01
-6.866666666598062463e+00,3.607642531890882243e-01
-6.699999999931343986e+00,4.600861820147362780e-01
-6.533333333264624621e+00,5.595542869580057976e-01
-6.366666666597906143e+00,6.547030453170153974e-01
-6.199999999931187666e+00,7.413139593957052131e-01
-6.033333333264469189e+00,8.155956619674491481e-01
-5.866666666597749824e+00,8.743431035798667761e-01
-5.699999999931031347e+00,9.150691767787713093e-01
-5.533333333264312870e+00,9.361034169566051499e-01
-5.366666666597593505e+00,9.366539206540696050e-01
-5.199999999930875028e+00,9.168302711026193874e-01
-5.033333333264156551e+00,8.776269843909626500e-01
-4.866666666597437185e+00,8.208687118979488551e-01
-4.699999999930718708e+00,7.491200804490598664e-01
-4.533333333264000231e+00,6.655645510019568833e-01
-4.366666666597280866e+00,5.738579658380131843e-01
-4.199999999930562389e+00,4.779634801169127534e-01
-4.033333333263843912e+00,3.819752952853755490e-01
-3.866666666597124991e+00,2.899390014859756226e-01
-3.699999999930406069e+00,2.056763813828315357e-01
-3.533333333263718679e+00,1.326222313862966129e-01
-3.366666666597000201e+00,7.368013504495035670e-02
-3.199999999930281280e+00,3.110320915472713360e-02
-3.033333333263562359e+00,6.404678972429361447e-03
-2.866666666596843882e+00,3.017791218495884825e-04
-2.699999999930124961e+00,1.269498262114349303e-02
-2.533333333263406040e+00,4.268299891852049555e-02
-2.366666666596687563e+00,8.861242148764979232e-02
-2.199999999929968642e+00,1.481594142388810709e-01
-2.033333333263250164e+00,2.184394677427461406e-01
-1.866666666596531243e+00,2.961400881137937202e-01
-1.699999999929812544e+00,3.776703519938662268e-01
-1.533333333263093845e+00,4.593206072591011213e-01
-1.366666666596374924e+00,5.374252460306702117e-01
-1.199999999929656225e+00,6.085214355496587624e-01
-1.033333333262937526e+00,6.694969611003934729e-01
-8.666666665962187155e-01,7.177208978839102471e-01
-6.999999999295000164e-01,7.511516571983239965e-01
-5.333333332627812062e-01,7.684180069122186207e-01
-3.666666665960625071e-01,7.688698982322059727e-01
-1.999999999293437525e-01,7.525972845935202660e-01
-3.333333326262499785e-02,7.204165331263113758e-01
1.333333334040937568e-01,6.738254430544626805e-01
3.000000000708125114e-01,6.149292363000621320e-01
4.666666667375312660e-01,5.463411163698557171e-01
6.333333334042500207e-01,4.710620498160936198e-01
8.000000000709687198e-01,3.923452667198633614e-01
9.666666667376875299e-01,3.135515689682875085e-01
1.133333333404406229e+00,2.380018549299425246e-01
1.300000000071124928e+00,1.688333064235499337e-01
1.466666666737843849e+00,1.088654403542696908e-01
1.633333333404562548e+00,6.048171760642284678e-02
1.800000000071281248e+00,2.553165125907339364e-02
1.966666666737999947e+00,5.257400581884549839e-03
2.133333333404718868e+00,2.477210402197320134e-04
2.300000000071406259e+00,1.042091405234742661e-02
2.466666666738125180e+00,3.503713840841424926e-02
2.633333333404843657e+00,7.273916442097565216e-02
2.800000000071562578e+00,1.216194277504610427e-01
2.966666666738281055e+00,1.793101248475381104e-01
3.133333333404999976e+00,2.430921331254096429e-01
3.300000000071718897e+00,3.100177759404383337e-01
3.466666666738437375e+00,3.770419159231036543e-01
3.633333333405156296e+00,4.411555702625401532e-01
3.800000000071875217e+00,4.995162078845357678e-01
3.966666666738593694e+00,5.495691091034492493e-01
4.133333333405312615e+00,5.891546300580762230e-01
4.300000000072031092e+00,6.165968944708087873e-01
4.466666666738749569e+00,6.307703007747675894e-01
4.633333333405468935e+00,6.311412442540598189e-01
4.800000000072187412e+00,6.177835648499365728e-01
4.966666666738905889e+00,5.913673928086083942e-01
5.133333333405625254e+00,5.531222246399566389e-01
5.300000000072343731e+00,5.047761711725028411e-01
5.466666666739062208e+00,4.484743294057357277e-01
5.633333333405781573e+00,3.866800988962234564e-01
5.800000000072500050e+00,3.220639544346295402e-01
5.966666666739218527e+00,2.573846731344526795e-01
6.133333333405937893e+00,1.953682765608139860e-01
6.300000000072656370e+00,1.385899791195247532e-01
6.466666666739374847e+00,8.936423402662885263e-02
6.633333333406093324e+00,4.964754975724234437e-02
6.800000000072812689e+00,2.095813373842114399e-02
6.966666666739531166e+00,4.315635655975811821e-03
7.133333333406249643e+00,2.033464513325780013e-04
7.300000000072969009e+00,8.554202317221445626e-03
7.466666666739687486e+00,2.876089074955886019e-02
7.633333333406405963e+00,5.970930436046401057e-02
7.800000000073125328e+00,9.983358326275633410e-02
7.966666666739843805e+00,1.471900716041989465e-01
8.133333333406563170e+00,1.995467267203965833e-01
8.300000000073250561e+00,2.544838930814204425e-01
8.466666666739968150e+00,3.095019126929486331e-01
8.633333333406687515e+00,3.621308056960920174e-01
8.800000000073406881e+00,4.100372272690805397e-01
8.966666666740124469e+00,4.511240879374980861e-01
9.133333333406843835e+00,4.836186036328798399e-01
9.300000000073563200e+00,5.061450999436881704e-01
9.466666666740280789e+00,5.177796057654746598e-01
9.633333333407000154e+00,5.180841016842786528e-01
9.800000000073719519e+00,5.071192005952195325e-01
9.966666666740437108e+00,4.854349914376698272e-01
