detune_THz,I_norm
-9.866666666598968405e+00,8.258620886887746426e-01
-9.699999999932250816e+00,6.570977568685313353e-01
-9.533333333265531451e+00,5.003118435946906084e-01
-9.366666666598844060e+00,3.587271493433827896e-01
-9.199999999932124695e+00,2.577663984384465090e-01
-9.033333333265407106e+00,1.900914098681180109e-01
-8.866666666598687740e+00,1.534266912511900449e-01
-8.699999999931968375e+00,1.341342389901349352e-01
-8.533333333265250786e+00,1.114923417083863028e-01
-8.366666666598531421e+00,9.265613319923078628e-02
-8.199999999931812056e+00,8.212575135579648633e-02
-8.033333333265094467e+00,8.286847962805894696e-02
-7.866666666598375102e+00,1.357233721266969673e-01
-7.699999999931656625e+00,2.606299345374036291e-01
-7.533333333264937259e+00,4.467031559397804386e-01
-7.366666666598218782e+00,6.516579923592834556e-01
-7.199999999931500305e+00,8.714430249242747228e-01
-7.033333333264780940e+00,9.946260440206213804e-01
-6.866666666598062463e+00,1.000000000000000000e+00
-6.699999999931343986e+00,8.532079456257928296e-01
-6.533333333264624621e+00,6.753906669904293780e-01
-6.366666666597906143e+00,4.608344994270675010e-01
-6.199999999931187666e+00,3.000352447640164955e-01
-6.033333333264469189e+00,2.157268153926378551e-01
-5.866666666597749824e+00,1.594031369960159095e-01
-5.699999999931031347e+00,1.398854203211631619e-01
-5.533333333264312870e+00,1.142504475729055197e-01
-5.366666666597593505e+00,8.478079937271551514e-02
-5.199999999930875028e+00,8.100678523766530192e-02
-5.033333333264156551e+00,1.120822247288467549e-01
-4.866666666597437185e+00,1.463359947783919590e-01
-4.699999999930718708e+00,2.302966588388012936e-01
-4.533333333264000231e+00,2.816945629056402112e-01
-4.366666666597280866e+00,2.893315686129481201e-01
-4.199999999930562389e+00,3.147514476995330046e-01
-4.033333333263843912e+00,2.588334779599431590e-01
-3.866666666597124991e+00,2.050476574163005439e-01
-3.699999999930406069e+00,1.362330337225612920e-01
-3.533333333263718679e+00,7.440647519591428449e-02
-3.366666666597000201e+00,2.460833329982311732e-02
-3.199999999930281280e+00,1.041900335366565365e-02
-3.033333333263562359e+00,1.326092323889683372e-02
-2.866666666596843882e+00,2.626891166123164131e-02
-2.699999999930124961e+00,3.784638853880710474e-02
-2.533333333263406040e+00,4.524951545244456502e-02
-2.366666666596687563e+00,4.360961906787071130e-02
-2.199999999929968642e+00,4.121733292650054531e-02
-2.033333333263250164e+00,3.025138824673135468e-02
-1.866666666596531243e+00,2.952428766480914152e-02
-1.699999999929812544e+00,3.471004286456089855e-02
-1.533333333263093845e+00,3.358522173711119690e-02
-1.366666666596374924e+00,4.624854938533330684e-02
-1.199999999929656225e+00,7.221115614919805525e-02
-1.033333333262937526e+00,1.001720506927507442e-01
-8.666666665962187155e-01,1.265985369659297088e-01
-6.999999999295000164e-01,1.465303522305144990e-01
-5.333333332627812062e-01,1.368291476614225954e-01
-3.666666665960625071e-01,1.251217382472456785e-01
-1.999999999293437525e-01,1.022701740796417430e-01
-3.333333326262499785e-02,9.132652800866827847e-02
1.333333334040937568e-01,1.047446262971785669e-01
3.000000000708125114e-01,1.394825808407376966e-01
4.666666667375312660e-01,1.761210743948580237e-01
6.333333334042500207e-01,2.172561071165884927e-01
8.000000000709687198e-01,2.530529137216717683e-01
9.666666667376875299e-01,2.655204105036479967e-01
1.133333333404406229e+00,2.708647611877467165e-01
1.300000000071124928e+00,2.474654982019821037e-01
1.466666666737843849e+00,2.243066867827553101e-01
1.633333333404562548e+00,1.963028119472477184e-01
1.800000000071281248e+00,1.637082571607295367e-01
1.966666666737999947e+00,1.216296700405980480e-01
2.133333333404718868e+00,7.728788094693926636e-02
2.300000000071406259e+00,4.137152314230538308e-02
2.466666666738125180e+00,1.767348196025201809e-02
2.633333333404843657e+00,3.800592272763097471e-03
2.800000000071562578e+00,1.038480933382141804e-03
2.966666666738281055e+00,5.536590160669047599e-03
3.133333333404999976e+00,1.228837866462006295e-02
3.300000000071718897e+00,2.174001167981655380e-02
3.466666666738437375e+00,1.493732445527054704e-02
3.633333333405156296e+00,1.747774020794033017e-02
3.800000000071875217e+00,1.692576218939627342e-02
3.966666666738593694e+00,6.695995261818224811e-03
4.133333333405312615e+00,4.851094727603370155e-03
4.300000000072031092e+00,1.378465779741372106e-03
4.466666666738749569e+00,7.062043741485130510e-04
4.633333333405468935e+00,1.291595936528904757e-03
4.800000000072187412e+00,2.386716364173553824e-03
4.966666666738905889e+00,6.804778757183633543e-03
5.133333333405625254e+00,1.109128430277176933e-02
5.300000000072343731e+00,1.469783626231415362e-02
5.466666666739062208e+00,1.813998447251850485e-02
5.633333333405781573e+00,2.397400339265184227e-02
5.800000000072500050e+00,2.409201473066779203e-02
5.966666666739218527e+00,2.380861110935364455e-02
6.133333333405937893e+00,2.658659991592622618e-02
6.300000000072656370e+00,2.683233830473949130e-02
6.466666666739374847e+00,2.030756624818600559e-02
6.633333333406093324e+00,1.668223693698494756e-02
6.800000000072812689e+00,8.207620086328153500e-03
6.966666666739531166e+00,1.797876567571620463e-03
7.133333333406249643e+00,1.130827387763112899e-03
7.300000000072969009e+00,7.799936445540283855e-03
7.466666666739687486e+00,1.663524328773004907e-02
7.633333333406405963e+00,2.280883092775933679e-02
7.800000000073125328e+00,2.514594034073261083e-02
7.966666666739843805e+00,1.871248616803471154e-02
8.133333333406563170e+00,1.655344430732446845e-02
8.300000000073250561e+00,1.898995595770600411e-02
8.466666666739968150e+00,3.364822475203026186e-02
8.633333333406687515e+00,6.134349195495707868e-02
8.800000000073406881e+00,9.243168149599369221e-02
8.966666666740124469e+00,1.497879428402439095e-01
9.133333333406843835e+00,1.975775293840199565e-01
9.300000000073563200e+00,2.621253305240170972e-01
9.466666666740280789e+00,3.114389052872317265e-01
9.633333333407000154e+00,3.485980198225456794e-01
9.800000000073719519e+00,3.439870916707184478e-01
9.966666666740437108e+00,3.140240601691801081e-01
