detune_THz,I_norm
-9.866666666598968405e+00,6.713367592297326825e-01
-9.699999999932250816e+00,4.432351354497924834e-01
-9.533333333265531451e+00,2.344162388882978787e-01
-9.366666666598844060e+00,7.990051150763541332e-02
-9.199999999932124695e+00,4.924271098994706559e-03
-9.033333333265407106e+00,2.073153867291318078e-02
-8.866666666598687740e+00,1.228250108736756996e-01
-8.699999999931968375e+00,2.919445430214491211e-01
-8.533333333265250786e+00,4.975693641739078465e-01
-8.366666666598531421e+00,7.033092867460658537e-01
-8.199999999931812056e+00,8.732339077882997902e-01
-8.033333333265094467e+00,9.780400677489530237e-01
-7.866666666598375102e+00,1.000000000000000000e+00
-7.699999999931656625e+00,9.358559296790608384e-01
-7.533333333264937259e+00,7.971906238277208789e-01
-7.366666666598218782e+00,6.082432232610577305e-01
-7.199999999931500305e+00,4.015790342707361016e-01
-7.033333333264780940e+00,2.123853442326925356e-01
-6.866666666598062463e+00,7.239130580651233215e-02
-6.699999999931343986e+00,4.461478501149711631e-03
-6.533333333264624621e+00,1.878314831774783797e-02
-6.366666666597906143e+00,1.112816772046668068e-01
-6.199999999931187666e+00,2.645070263752909434e-01
-6.033333333264469189e+00,4.508068263877065829e-01
-5.866666666597749824e+00,6.372109103779860506e-01
-5.699999999931031347e+00,7.911656846509818042e-01
-5.533333333264312870e+00,8.861219576533778675e-01
-5.366666666597593505e+00,9.060180527696907182e-01
-5.199999999930875028e+00,8.479023671228510528e-01
-5.033333333264156551e+00,7.222690967494909131e-01
-4.866666666597437185e+00,5.510793408245118208e-01
-4.699999999930718708e+00,3.638378547351195924e-01
-4.533333333264000231e+00,1.924249560713052476e-01
-4.366666666597280866e+00,6.558782995299221319e-02
-4.199999999930562389e+00,4.042180068291721488e-03
-4.033333333263843912e+00,1.701787146443584781e-02
-3.866666666597124991e+00,1.008232085265533817e-01
-3.699999999930406069e+00,2.396481410917029042e-01
-3.533333333263718679e+00,4.084391232220309642e-01
-3.366666666597000201e+00,5.773245885075422024e-01
-3.199999999930281280e+00,7.168103933489118340e-01
-3.033333333263562359e+00,8.028424909052697123e-01
-2.866666666596843882e+00,8.208687122252676938e-01
-2.699999999930124961e+00,7.682148518401917814e-01
-2.533333333263406040e+00,6.543888408193025974e-01
-2.366666666596687563e+00,4.992878314595352585e-01
-2.199999999929968642e+00,3.296436647943843390e-01
-2.033333333263250164e+00,1.743404840836557668e-01
-1.866666666596531243e+00,5.942375801242472805e-02
-1.699999999929812544e+00,3.662288118099906245e-03
-1.533333333263093845e+00,1.541849877132028986e-02
-1.366666666596374924e+00,9.134764710899320739e-02
-1.199999999929656225e+00,2.171255422676321434e-01
-1.033333333262937526e+00,3.700532193379617585e-01
-8.666666665962187155e-01,5.230664998565713875e-01
-6.999999999295000164e-01,6.494431572494978600e-01
-5.333333332627812062e-01,7.273897908062435524e-01
-3.666666665960625071e-01,7.437218727427730158e-01
-1.999999999293437525e-01,6.960165246359814040e-01
-3.333333326262499785e-02,5.928881036991062725e-01
1.333333334040937568e-01,4.523637891288076474e-01
3.000000000708125114e-01,2.986631114858763203e-01
4.666666667375312660e-01,1.579556260157598813e-01
6.333333334042500207e-01,5.383899755641952806e-02
8.000000000709687198e-01,3.318099148879558990e-03
9.666666667376875299e-01,1.396943825473703597e-02
1.133333333404406229e+00,8.276261745522507651e-02
1.300000000071124928e+00,1.967196612238972797e-01
1.466666666737843849e+00,3.352748975413109567e-01
1.633333333404562548e+00,4.739076921107342466e-01
1.800000000071281248e+00,5.884072252332722686e-01
1.966666666737999947e+00,6.590282824300118802e-01
2.133333333404718868e+00,6.738254434992473341e-01
2.300000000071406259e+00,6.306035368558661203e-01
2.466666666738125180e+00,5.371673256528624041e-01
2.633333333404843657e+00,4.098497596952903055e-01
2.800000000071562578e+00,2.705941709119125682e-01
2.966666666738281055e+00,1.431106488143590594e-01
3.133333333404999976e+00,4.877910376299680190e-02
3.300000000071718897e+00,3.006257730756467950e-03
3.466666666738437375e+00,1.265656325994887928e-02
3.633333333405156296e+00,7.498442558198989416e-02
3.800000000071875217e+00,1.782315645779320168e-01
3.966666666738593694e+00,3.037651101096715545e-01
4.133333333405312615e+00,4.293689248323870333e-01
4.300000000072031092e+00,5.331075689978206356e-01
4.466666666738749569e+00,5.970915218140925296e-01
4.633333333405468935e+00,6.104980169088874975e-01
4.800000000072187412e+00,5.713381891920624733e-01
4.966666666738905889e+00,4.866832949716018986e-01
5.133333333405625254e+00,3.713312816424061413e-01
5.300000000072343731e+00,2.451632041056318323e-01
5.466666666739062208e+00,1.296608315161813518e-01
5.633333333405781573e+00,4.419474865592435547e-02
5.800000000072500050e+00,2.723723777704187884e-03
5.966666666739218527e+00,1.146707481353080246e-02
6.133333333405937893e+00,6.793724333601494636e-02
6.300000000072656370e+00,1.614810152737486404e-01
6.466666666739374847e+00,2.752166739031932652e-01
6.633333333406093324e+00,3.890159976931748531e-01
6.800000000072812689e+00,4.830050822154592360e-01
6.966666666739531166e+00,5.409756986471718765e-01
7.133333333406249643e+00,5.531222252574474751e-01
7.300000000072969009e+00,5.176427143551732835e-01
7.466666666739687486e+00,4.409438518253513406e-01
7.633333333406405963e+00,3.364328451759717731e-01
7.800000000073125328e+00,2.221222890838239761e-01
7.966666666739843805e+00,1.174750542381929469e-01
8.133333333406563170e+00,4.004124016536573377e-02
8.300000000073250561e+00,2.467742914622620028e-03
8.466666666739968150e+00,1.038937681227485553e-02
8.633333333406687515e+00,6.155236901428086382e-02
8.800000000073406881e+00,1.463047152372472792e-01
8.966666666740124469e+00,2.493512753466192722e-01
9.133333333406843835e+00,3.524555172421772187e-01
9.300000000073563200e+00,4.376113247040506193e-01
9.466666666740280789e+00,4.901337498007153348e-01
9.633333333407000154e+00,5.011387222112715367e-01
9.800000000073719519e+00,4.689936447965403765e-01
9.966666666740437108e+00,3.995030906279979366e-01
