detune_THz,I_norm
-9.866666666598968405e+00,3.096141765684681246e-01
-9.699999999932250816e+00,6.897758093168830651e-02
-9.533333333265531451e+00,3.312923675329423629e-03
-9.366666666598844060e+00,1.339542196393826434e-01
-9.199999999932124695e+00,4.074661930787658592e-01
-9.033333333265407106e+00,7.169006033676461609e-01
-8.866666666598687740e+00,9.430830675471368885e-01
-8.699999999931968375e+00,1.000000000000000000e+00
-8.533333333265250786e+00,8.670075405606543217e-01
-8.366666666598531421e+00,5.958113325588035858e-01
-8.199999999931812056e+00,2.898981242190051821e-01
-8.033333333265094467e+00,6.458512833698126787e-02
-7.866666666598375102e+00,3.101958601616969496e-03
-7.699999999931656625e+00,1.254240921085406080e-01
-7.533333333264937259e+00,3.815189807151445622e-01
-7.366666666598218782e+00,6.712487861465089578e-01
-7.199999999931500305e+00,8.830280814677975432e-01
-7.033333333264780940e+00,9.363205765744666564e-01
-6.866666666598062463e+00,8.117970003407279922e-01
-6.699999999931343986e+00,5.578704105052925133e-01
-6.533333333264624621e+00,2.714375788442834336e-01
-6.366666666597906143e+00,6.047238458879109629e-02
-6.199999999931187666e+00,2.904427674211284248e-03
-6.033333333264469189e+00,1.174371583371875416e-01
-5.866666666597749824e+00,3.572240721866186131e-01
-5.699999999931031347e+00,6.285040506698720275e-01
-5.533333333264312870e+00,8.267973624624432860e-01
-5.366666666597593505e+00,8.766962220364615810e-01
-5.199999999930875028e+00,7.601022352234080293e-01
-5.033333333264156551e+00,5.223455442176960783e-01
-4.866666666597437185e+00,2.541525902109568191e-01
-4.699999999930718708e+00,5.662153798218349382e-02
-4.533333333264000231e+00,2.719475397195782185e-03
-4.366666666597280866e+00,1.099588277603852915e-01
-4.199999999930562389e+00,3.344762491293868378e-01
-4.033333333263843912e+00,5.884812749884339445e-01
-3.866666666597124991e+00,7.741473830967556813e-01
-3.699999999930406069e+00,8.208687121841032885e-01
-3.533333333263718679e+00,7.116993633102697281e-01
-3.366666666597000201e+00,4.890828813060102420e-01
-3.199999999930281280e+00,2.379682999135804555e-01
-3.033333333263562359e+00,5.301591112162704761e-02
-2.866666666596843882e+00,2.546300768507444353e-03
-2.699999999930124961e+00,1.029567130364612282e-01
-2.533333333263406040e+00,3.131769945451186032e-01
-2.366666666596687563e+00,5.510071268933174338e-01
-2.199999999929968642e+00,7.248501243300802255e-01
-2.033333333263250164e+00,7.685962661011187524e-01
-1.866666666596531243e+00,6.663787583628538735e-01
-1.699999999929812544e+00,4.579383655073512860e-01
-1.533333333263093845e+00,2.228146158117931819e-01
-1.366666666596374924e+00,4.963988846784649078e-02
-1.199999999929656225e+00,2.384153806736022570e-03
-1.033333333262937526e+00,9.640048895504263471e-02
-8.666666665962187155e-01,2.932340642069089509e-01
-6.999999999295000164e-01,5.159193109238826569e-01
-5.333333332627812062e-01,6.786920865640286848e-01
-3.666666665960625071e-01,7.196524992618400507e-01
-1.999999999293437525e-01,6.239441434493164795e-01
-3.333333326262499785e-02,4.287771145663612504e-01
1.333333334040937568e-01,2.086259096174765959e-01
3.000000000708125114e-01,4.647884900897151367e-02
4.666666667375312660e-01,2.232332266842453582e-03
6.333333334042500207e-01,9.026176143366521076e-02
8.000000000709687198e-01,2.745610881930894975e-01
9.666666667376875299e-01,4.830658669143352846e-01
1.133333333404406229e+00,6.354733661621024821e-01
1.300000000071124928e+00,6.738254434351729216e-01
1.466666666737843849e+00,5.842117404895006416e-01
1.633333333404562548e+00,4.014728353572805108e-01
1.800000000071281248e+00,1.953407320675980274e-01
1.966666666737999947e+00,4.351910270446989609e-02
2.133333333404718868e+00,2.090178642987912307e-03
2.300000000071406259e+00,8.451394460046268708e-02
2.466666666738125180e+00,2.570771966043271517e-01
2.633333333404843657e+00,4.523045113190883870e-01
2.800000000071562578e+00,5.950067889224225359e-01
2.966666666738281055e+00,6.309166280137054050e-01
3.133333333404999976e+00,5.470094739500482861e-01
3.300000000071718897e+00,3.759072768604637127e-01
3.466666666738437375e+00,1.829015469741189226e-01
3.633333333405156296e+00,4.074783136447537174e-02
3.800000000071875217e+00,1.957077272421923770e-03
3.966666666738593694e+00,7.913214537239128543e-02
4.133333333405312615e+00,2.407066690842176171e-01
4.300000000072031092e+00,4.235020210989236533e-01
4.466666666738749569e+00,5.571171000608688972e-01
4.633333333405468935e+00,5.907402213504271415e-01
4.800000000072187412e+00,5.121762264272703424e-01
4.966666666738905889e+00,3.519697184714628557e-01
5.133333333405625254e+00,1.712544820439316218e-01
5.300000000072343731e+00,3.815303297985669917e-02
5.466666666739062208e+00,1.832451722622869443e-03
5.633333333405781573e+00,7.409305604578263205e-02
5.800000000072500050e+00,2.253786073649112487e-01
5.966666666739218527e+00,3.965336568854099242e-01
6.133333333405937893e+00,5.216402047488677418e-01
6.300000000072656370e+00,5.531222250821722364e-01
6.466666666739374847e+00,4.795611400087599896e-01
6.633333333406093324e+00,3.295564899895562228e-01
6.800000000072812689e+00,1.603490954872023588e-01
6.966666666739531166e+00,3.572346986139595532e-02
7.133333333406249643e+00,1.715762256511526663e-03
7.300000000072969009e+00,6.937485302202311965e-02
7.466666666739687486e+00,2.110266277779048183e-01
7.633333333406405963e+00,3.712826225536110525e-01
7.800000000073125328e+00,4.884224576699157661e-01
7.966666666739843805e+00,5.178997211206467499e-01
8.133333333406563170e+00,4.490229634731925934e-01
8.300000000073250561e+00,3.085705229685957174e-01
8.466666666739968150e+00,1.501381576625491765e-01
8.633333333406687515e+00,3.344861992580513976e-02
8.800000000073406881e+00,1.606503506021802813e-03
8.966666666740124469e+00,6.495710243552242635e-02
9.133333333406843835e+00,1.975885739712646416e-01
9.300000000073563200e+00,3.476395595489314427e-01
9.466666666740280789e+00,4.573199976265894806e-01
9.633333333407000154e+00,4.849201659797995889e-01
9.800000000073719519e+00,4.204294404947733210e-01
9.966666666740437108e+00,2.889209302935784041e-01
