detune_THz,I_norm
-9.866666666598968405e+00,8.633423562919801952e-01
-9.699999999932250816e+00,6.986328726620650853e-01
-9.533333333265531451e+00,5.221686948632885406e-01
-9.366666666598844060e+00,3.509168086634204542e-01
-9.199999999932124695e+00,2.011176174887976675e-01
-9.033333333265407106e+00,8.671442928467561206e-02
-8.866666666598687740e+00,1.802695506612834314e-02
-8.699999999931968375e+00,7.946818619695510642e-04
-8.533333333265250786e+00,3.567835292352249804e-02
-8.366666666598531421e+00,1.182620662344455870e-01
-8.199999999931812056e+00,2.395492424557665867e-01
-8.033333333265094467e+00,3.868977540741318499e-01
-7.866666666598375102e+00,5.452974976195632539e-01
-7.699999999931656625e+00,6.988616396386115870e-01
-7.533333333264937259e+00,8.323836626201364108e-01
-7.366666666598218782e+00,9.328078687450364059e-01
-7.199999999931500305e+00,9.904714104415004439e-01
-7.033333333264780940e+00,1.000000000000000000e+00
-6.866666666598062463e+00,9.607746838697444058e-01
-6.699999999931343986e+00,8.769298778088756574e-01
-6.533333333264624621e+00,7.568889818990293117e-01
-6.366666666597906143e+00,6.124887998475246897e-01
-6.199999999931187666e+00,4.577833218415395256e-01
-6.033333333264469189e+00,3.076474402180207068e-01
-5.866666666597749824e+00,1.763190553073668843e-01
-5.699999999931031347e+00,7.602221248360070682e-02
-5.533333333264312870e+00,1.580416338309332744e-02
-5.366666666597593505e+00,6.966945872138736442e-04
-5.199999999930875028e+00,3.127907721232788679e-02
-5.033333333264156551e+00,1.036799066612743708e-01
-4.866666666597437185e+00,2.100119158384063378e-01
-4.699999999930718708e+00,3.391917993299257139e-01
-4.533333333264000231e+00,4.780602561278413098e-01
-4.366666666597280866e+00,6.126893593426675499e-01
-4.199999999930562389e+00,7.297476124984562107e-01
-4.033333333263843912e+00,8.177891346177320608e-01
-3.866666666597124991e+00,8.683425437414417081e-01
-3.699999999930406069e+00,8.766962221486064299e-01
-3.533333333263718679e+00,8.423075356334457364e-01
-3.366666666597000201e+00,7.688011108962850004e-01
-3.199999999930281280e+00,6.635617109774571976e-01
-3.033333333263562359e+00,5.369666169496054575e-01
-2.866666666596843882e+00,4.013369088871308610e-01
-2.699999999930124961e+00,2.697133486845164074e-01
-2.533333333263406040e+00,1.545782497600299288e-01
-2.366666666596687563e+00,6.664838652812454800e-02
-2.199999999929968642e+00,1.385545034194618150e-02
-2.033333333263250164e+00,6.107895133873822305e-04
-1.866666666596531243e+00,2.742224884717021915e-02
-1.699999999929812544e+00,9.089578254971142357e-02
-1.533333333263093845e+00,1.841166533418958917e-01
-1.366666666596374924e+00,2.973681692258878240e-01
-1.199999999929656225e+00,4.191136207240402922e-01
-1.033333333262937526e+00,5.371424469533165880e-01
-8.666666665962187155e-01,6.397669753177606111e-01
-6.999999999295000164e-01,7.169526452010540618e-01
-5.333333332627812062e-01,7.612726280424526593e-01
-3.666666665960625071e-01,7.685962663663309380e-01
-1.999999999293437525e-01,7.384478348208847187e-01
-3.333333326262499785e-02,6.740050299441159298e-01
1.333333334040937568e-01,5.817420455738708807e-01
3.000000000708125114e-01,4.707566048372835432e-01
4.666666667375312660e-01,3.518505520842579171e-01
6.333333334042500207e-01,2.364566740155895908e-01
8.000000000709687198e-01,1.355181676660965895e-01
9.666666667376875299e-01,5.843038869813522995e-02
1.133333333404406229e+00,1.214702096469792714e-02
1.300000000071124928e+00,5.354768628606827599e-04
1.466666666737843849e+00,2.404098200845243560e-02
1.633333333404562548e+00,7.968798926979410446e-02
1.800000000071281248e+00,1.614143745885942838e-01
1.966666666737999947e+00,2.607015507932695098e-01
2.133333333404718868e+00,3.674353282655161701e-01
2.300000000071406259e+00,4.709107544024030978e-01
2.466666666738125180e+00,5.608812907981407525e-01
2.633333333404843657e+00,6.285496760582539588e-01
2.800000000071562578e+00,6.674048376394664528e-01
2.966666666738281055e+00,6.738254437299989741e-01
3.133333333404999976e+00,6.473944276854972646e-01
3.300000000071718897e+00,5.908976640501203415e-01
3.466666666738437375e+00,5.100110541242665052e-01
3.633333333405156296e+00,4.127105374101296409e-01
3.800000000071875217e+00,3.084660500692693041e-01
3.966666666738593694e+00,2.073006730138771125e-01
4.133333333405312615e+00,1.188082657527427116e-01
4.300000000072031092e+00,5.122570109517124437e-02
4.466666666738749569e+00,1.064924740879753806e-02
4.633333333405468935e+00,4.694505414063383265e-04
4.800000000072187412e+00,2.107663811748814939e-02
4.966666666738905889e+00,6.986215921283828179e-02
5.133333333405625254e+00,1.415113725692929147e-01
5.300000000072343731e+00,2.285560649850296722e-01
5.466666666739062208e+00,3.221291646136654752e-01
5.633333333405781573e+00,4.128456799382470566e-01
5.800000000072500050e+00,4.917225094203427349e-01
5.966666666739218527e+00,5.510471272279853228e-01
6.133333333405937893e+00,5.851113006438711794e-01
6.300000000072656370e+00,5.907402217559937219e-01
6.466666666739374847e+00,5.675682498164789092e-01
6.633333333406093324e+00,5.180377505133267890e-01
6.800000000072812689e+00,4.471247650684375685e-01
6.966666666739531166e+00,3.618217695333726946e-01
7.133333333406249643e+00,2.704310211665233443e-01
