detune_THz,I_norm
1.300000000071124928e+00,2.470036492956482477e-01
1.466666666737843849e+00,2.145991202882913951e-01
1.633333333404562548e+00,1.645160399556582220e-01
1.800000000071281248e+00,1.294877720911442043e-01
1.966666666737999947e+00,9.282605393692819340e-02
2.133333333404718868e+00,6.617035278894257966e-02
2.300000000071406259e+00,4.949615383760896242e-02
2.466666666738125180e+00,3.055498516041270027e-02
2.633333333404843657e+00,1.531069280206286826e-02
2.800000000071562578e+00,1.126423425410644392e-02
2.966666666738281055e+00,5.700748603739991434e-03
3.133333333404999976e+00,5.624276537997425357e-03
3.300000000071718897e+00,1.861293276068670677e-02
3.466666666738437375e+00,3.933569056553677667e-02
3.633333333405156296e+00,5.484475472334331830e-02
3.800000000071875217e+00,5.521820611210222218e-02
3.966666666738593694e+00,5.727934173679927188e-02
4.133333333405312615e+00,5.202733429134982768e-02
4.300000000072031092e+00,3.167193734547733841e-02
4.466666666738749569e+00,1.354751640663026148e-02
4.633333333405468935e+00,1.142278845461372309e-02
4.800000000072187412e+00,1.485528812566925226e-02
4.966666666738905889e+00,1.543668616426602594e-02
5.133333333405625254e+00,1.898841393683067119e-02
5.300000000072343731e+00,2.286989551736516926e-02
5.466666666739062208e+00,2.944679280633187568e-02
5.633333333405781573e+00,2.574039603451027183e-02
5.800000000072500050e+00,2.202275725002045964e-02
5.966666666739218527e+00,1.712775527983078153e-02
6.133333333405937893e+00,1.726195311004303720e-02
6.300000000072656370e+00,1.201722717319129823e-02
6.466666666739374847e+00,7.951577127754117652e-03
6.633333333406093324e+00,3.133228592194748155e-03
6.800000000072812689e+00,6.702444249325444081e-05
6.966666666739531166e+00,3.574423911071708711e-03
7.133333333406249643e+00,1.526930503370248389e-02
7.300000000072969009e+00,2.675391918086773499e-02
7.466666666739687486e+00,3.780253739194810308e-02
7.633333333406405963e+00,3.859826275183640687e-02
7.800000000073125328e+00,3.746016389422999332e-02
7.966666666739843805e+00,3.273999276375395839e-02
8.133333333406563170e+00,3.652775295919591381e-02
8.300000000073250561e+00,5.294954353712116174e-02
8.466666666739968150e+00,7.005146987084395760e-02
8.633333333406687515e+00,1.082993985302972140e-01
8.800000000073406881e+00,1.365654892798154330e-01
8.966666666740124469e+00,1.848156320052555257e-01
9.133333333406843835e+00,2.440238797153655714e-01
9.300000000073563200e+00,2.907256866309233523e-01
9.466666666740280789e+00,3.098726214543985891e-01
9.633333333407000154e+00,3.195659841273120749e-01
9.800000000073719519e+00,3.059644571189741868e-01
9.966666666740437108e+00,2.764542694489300900e-01
