detune_THz,I_norm
-9.866666666598968405e+00,4.834331982360313140e-01
-9.699999999932250816e+00,2.237590073473617047e-01
-9.533333333265531451e+00,4.850880232496427441e-02
-9.366666666598844060e+00,2.314531201969050739e-03
-9.199999999932124695e+00,9.487150323147816589e-02
-9.033333333265407106e+00,2.988138549772806352e-01
-8.866666666598687740e+00,5.574847708630786824e-01
-8.699999999931968375e+00,8.004033971277217940e-01
-8.533333333265250786e+00,9.622099951255719263e-01
-8.366666666598531421e+00,1.000000000000000000e+00
-8.199999999931812056e+00,9.044531147206494870e-01
-8.033333333265094467e+00,7.018756047403860165e-01
-7.866666666598375102e+00,4.467308572516265897e-01
-7.699999999931656625e+00,2.067711806256814500e-01
-7.533333333264937259e+00,4.482600473802696162e-02
-7.366666666598218782e+00,2.138811558286302615e-03
-7.199999999931500305e+00,8.766884057320800672e-02
-7.033333333264780940e+00,2.761278499196528902e-01
-6.866666666598062463e+00,5.151604203312774022e-01
-6.699999999931343986e+00,7.396366179933417939e-01
-6.533333333264624621e+00,8.891588281565383500e-01
-6.366666666597906143e+00,9.240798087241236525e-01
-6.199999999931187666e+00,8.357868613674125369e-01
-6.033333333264469189e+00,6.485890747709449622e-01
-5.866666666597749824e+00,4.128149653123006080e-01
-5.699999999931031347e+00,1.910730731635885971e-01
-5.533333333264312870e+00,4.142280591899644149e-02
-5.366666666597593505e+00,1.976432570988003595e-03
-5.199999999930875028e+00,8.101300546564126071e-02
-5.033333333264156551e+00,2.551641708888390259e-01
-4.866666666597437185e+00,4.760493429568733448e-01
-4.699999999930718708e+00,6.834832648284639989e-01
-4.533333333264000231e+00,8.216537201773792543e-01
-4.366666666597280866e+00,8.539234931352572833e-01
-4.199999999930562389e+00,7.723337631106581558e-01
-4.033333333263843912e+00,5.993480681849464586e-01
-3.866666666597124991e+00,3.814739741689650021e-01
-3.699999999930406069e+00,1.765667688855069029e-01
-3.533333333263718679e+00,3.827797856715363378e-02
-3.366666666597000201e+00,1.826381433611482192e-03
-3.199999999930281280e+00,7.486248259972599906e-02
-3.033333333263562359e+00,2.357920582627820449e-01
-2.866666666596843882e+00,4.399075859002792299e-01
-2.699999999930124961e+00,6.315930848646870155e-01
-2.533333333263406040e+00,7.592736129340985629e-01
-2.366666666596687563e+00,7.890934586231119763e-01
-2.199999999929968642e+00,7.136980364956566625e-01
-2.033333333263250164e+00,5.538454485310916331e-01
-1.866666666596531243e+00,3.525123972835687569e-01
-1.699999999929812544e+00,1.631617861050739804e-01
-1.533333333263093845e+00,3.537190712593633185e-02
-1.366666666596374924e+00,1.687722208275657361e-03
-1.199999999929656225e+00,6.917890866023816698e-02
-1.033333333262937526e+00,2.178906802631145334e-01
-8.666666665962187155e-01,4.065097181219554101e-01
-6.999999999295000164e-01,5.836424174433407774e-01
-5.333333332627812062e-01,7.016294154559435947e-01
-3.666666665960625071e-01,7.291853327560114950e-01
-1.999999999293437525e-01,6.595139454499323595e-01
-3.333333326262499785e-02,5.117973964558598654e-01
1.333333334040937568e-01,3.257495888679139417e-01
3.000000000708125114e-01,1.507745121984158665e-01
4.666666667375312660e-01,3.268646519393696159e-02
6.333333334042500207e-01,1.559590016116013059e-03
8.000000000709687198e-01,6.392683273589391812e-02
9.666666667376875299e-01,2.013483783163372287e-01
1.133333333404406229e+00,3.756474228981337982e-01
1.300000000071124928e+00,5.393321739517653590e-01
1.466666666737843849e+00,6.483615766024032334e-01
1.633333333404562548e+00,6.738254434030668261e-01
1.800000000071281248e+00,6.094435210723740948e-01
1.966666666737999947e+00,4.729416405916156974e-01
2.133333333404718868e+00,3.010186179766040637e-01
2.300000000071406259e+00,1.393276824628871258e-01
2.466666666738125180e+00,3.020490250623012948e-02
2.633333333404843657e+00,1.441185650369563968e-03
