Delay_fs,Slit_separation_fs,Reflectivity
-2423.48225910935,0.0,0.0945824857540048
-2423.48225910935,200.666666666696,0.094662226240034
-2423.48225910935,400.666666666704,0.094200691394843
-2423.48225910935,600.666666666711,0.0940254672255046
-2423.48225910935,801.999999999907,0.0936039331175264
-2423.48225910935,1001.99999999991,0.0943535802562646
-2423.48225910935,1203.99999999998,0.0946353878786139
-2423.48225910935,1403.99999999999,0.0943320542467013
-2423.48225910935,1604.0,0.0950747059497822
-2423.48225910935,1804.00000000001,0.105750681277135
-2423.48225910935,2006.66666666658,0.465142413224314
-2423.48225910935,2205.9999999999,0.569989638746418
-2356.81559244274,-2401.33333333327,0.0944614906328571
-2356.81559244274,-2201.33333333346,0.094535987087567
-2356.81559244274,-2001.33333333345,0.093892863450995
-2356.81559244274,-1800.66666666675,0.0940456674837524
-2356.81559244274,-1600.66666666674,0.0938518185443625
-2356.81559244274,-1400.66666666674,0.0941675199434228
-2356.81559244274,-1200.66666666673,0.0941813212748314
-2356.81559244274,-1000.66666666672,0.0937466807393853
-2356.81559244274,-800.666666666719,0.0938955936708436
-2356.81559244274,-600.666666666711,0.0938571967459164
-2356.81559244274,-400.666666666704,0.0943045391078826
-2356.81559244274,-200.666666666696,0.0941211730944774
-2356.81559244274,0.0,0.0939726328506273
-2356.81559244274,200.666666666696,0.0941236536219431
-2356.81559244274,400.666666666704,0.0939623424828599
-2356.81559244274,600.666666666711,0.093978785417226
-2356.81559244274,801.999999999907,0.0938390366370926
-2356.81559244274,1001.99999999991,0.0938927721161535
-2356.81559244274,1203.99999999998,0.094554711487861
-2356.81559244274,1403.99999999999,0.0941552747242388
-2356.81559244274,1604.0,0.0955797956860942
-2356.81559244274,1804.00000000001,0.16806152141138
-2356.81559244274,2006.66666666658,0.549319964820719
-2356.81559244274,2205.9999999999,0.544690244740474
-2290.14892577614,-2401.33333333327,0.0944380067254904
-2290.14892577614,-2201.33333333346,0.0942982776744239
-2290.14892577614,-2001.33333333345,0.0937768823741346
-2290.14892577614,-1800.66666666675,0.0938933317044469
-2290.14892577614,-1600.66666666674,0.0942848954484475
-2290.14892577614,-1400.66666666674,0.0937698240688114
-2290.14892577614,-1200.66666666673,0.0940123782235928
-2290.14892577614,-1000.66666666672,0.0934553692143179
-2290.14892577614,-800.666666666719,0.0938609100363212
-2290.14892577614,-600.666666666711,0.0938595136712392
-2290.14892577614,-400.666666666704,0.0941402882556901
-2290.14892577614,-200.666666666696,0.0937732599511307
-2290.14892577614,0.0,0.0938683309054702
-2290.14892577614,200.666666666696,0.093957300250805
-2290.14892577614,400.666666666704,0.0938288785237519
-2290.14892577614,600.666666666711,0.0940698579020885
-2290.14892577614,801.999999999907,0.093728315972309
-2290.14892577614,1001.99999999991,0.0941455372691751
-2290.14892577614,1203.99999999998,0.0942127568210905
-2290.14892577614,1403.99999999999,0.0945398128173122
-2290.14892577614,1604.0,0.0961830348199413
-2290.14892577614,1804.00000000001,0.297299708526592
-2290.14892577614,2006.66666666658,0.570137866976929
-2290.14892577614,2205.9999999999,0.494122371585535
-2223.48225910953,-2401.33333333327,0.0940239170677467
-2223.48225910953,-2201.33333333346,0.093946946151854
-2223.48225910953,-2001.33333333345,0.0933727148144156
-2223.48225910953,-1800.66666666675,0.0935525330835501
-2223.48225910953,-1600.66666666674,0.0940276703203351
-2223.48225910953,-1400.66666666674,0.0941748733340165
-2223.48225910953,-1200.66666666673,0.0938128848918409
-2223.48225910953,-1000.66666666672,0.0934685290778733
-2223.48225910953,-800.666666666719,0.0934694804467114
-2223.48225910953,-600.666666666711,0.0938247597913981
-2223.48225910953,-400.666666666704,0.0940356587092757
-2223.48225910953,-200.666666666696,0.0937931732136281
-2223.48225910953,0.0,0.0937990812533577
-2223.48225910953,200.666666666696,0.0936042646111951
-2223.48225910953,400.666666666704,0.0942021203451547
-2223.48225910953,600.666666666711,0.0938135375437489
-2223.48225910953,801.999999999907,0.0939935901614563
-2223.48225910953,1001.99999999991,0.0941667661454088
-2223.48225910953,1203.99999999998,0.0944227985121035
-2223.48225910953,1403.99999999999,0.0952600046339034
-2223.48225910953,1604.0,0.104543732353806
-2223.48225910953,1804.00000000001,0.470602138609989
-2223.48225910953,2006.66666666658,0.562073544536464
-2223.48225910953,2205.9999999999,0.443910019285528
-2156.81559244292,-2401.33333333327,0.0942905634589858
-2156.81559244292,-2201.33333333346,0.0940145214064079
-2156.81559244292,-2001.33333333345,0.0936505984097359
-2156.81559244292,-1800.66666666675,0.0937506298084177
-2156.81559244292,-1600.66666666674,0.0940867955275078
-2156.81559244292,-1400.66666666674,0.0941610857266533
